ALT CODE TYPE,ALT CODE,NAME,CURRENT STANDARD AMOUNT,GROSS CHARGES,SELF PAY CHARGES,MINIMUM NEGOTIATED CHARGES,MAXIMUM NEGOTIATED CHARGES,PAYER - AARP,PAYER - AETNA,PAYER - AID ASSOCIATION FOR LUTHERANS,PAYER - ALLEGIANCE BENEFIT PLAN MANAGEMENT,PAYER - ANTHEM,PAYER - APWU,PAYER - BANKERS,PAYER - BLUE CROSS BLUE SHIELD,PAYER - CHAMPUS VA,PAYER - CIGNA,PAYER - COLONIAL LIFE,PAYER - CONTINENTAL GENERAL,PAYER - CONTINENTAL LIFE,PAYER - EMBS,PAYER - EMPLOYEE BENEFIT MANAGEMENT SERVICES,PAYER - EQUITABLE LIFE,PAYER - GE,PAYER - GEHA,PAYER - GOLDEN,PAYER - HEALTH INFO NET,PAYER - HUMANA,PAYER - KAISER PERMANENTE,PAYER - LOOMIS,PAYER - MACO,PAYER - MAIL HANDLERS,PAYER - MARSH,PAYER - MT HEALTH COOP,PAYER - MT MEDICAL BILLING,PAYER - MUTUAL OF OMAHA,PAYER - OPERATING ENGINEERS,PAYER - PACIFIC SOURCE,PAYER - PHYSICIANS MUTUAL,PAYER - PRINCIPAL LIFE,PAYER - RURAL CARRIER,PAYER - STERLING,PAYER - TRICARE FOR LIFE,PAYER - TRICARE NORTHWEST,PAYER - TRIWEST,PAYER - UHC,PAYER - UNITED AMERICAN,PAYER - UNITED HEALTHCARE,PAYER - USAA,PAYER - VA NETWORK,hospital
HCPCS,E0156,WALKER SEAT,3.1,3.1,2.48,0.97,3.1,3.1,3.07,3.1,2.51,0.97,2.61,3.09,2.24,1.8,2.54,3.05,3.1,3.1,2.77,2.4,3.1,3.1,2.61,3.1,3.1,2.99,1.86,1.98,2.43,2.71,3.1,2.6,1.53,3.1,3.1,2.54,3.1,3.09,3.1,3.1,3.07,1.44,1.81,3.1,3.1,2.59,3.1,1.72,St_Luke_Community_Hospital
HCPCS,J8540,PO DEXAMETHASONE .25MG TAB,3.35,3.35,2.68,1.05,3.35,3.35,3.32,3.35,2.71,1.05,2.82,3.34,2.42,1.95,2.75,3.29,3.35,3.35,3.0,2.59,3.35,3.35,2.82,3.35,3.35,3.24,2.01,2.14,2.62,2.93,3.35,2.81,1.66,3.35,3.35,2.75,3.35,3.34,3.35,3.35,3.32,1.56,1.96,3.35,3.35,2.8,3.35,1.85,St_Luke_Community_Hospital
CPT-4,81240,F2 GENE,4.2,4.2,3.36,1.31,4.2,4.2,4.16,4.2,3.4,1.31,3.54,4.18,3.03,2.44,3.45,4.13,4.2,4.2,3.76,3.25,4.2,4.2,3.54,4.2,4.2,4.06,2.52,2.69,3.29,3.67,4.2,3.53,2.08,4.2,4.2,3.44,4.2,4.18,4.2,4.2,4.16,1.96,2.45,4.2,4.2,3.51,4.2,2.33,St_Luke_Community_Hospital
HCPCS,Q9967,CONTRAST OMNIPAQUE 350-PER 1ML,4.45,4.45,3.56,1.39,4.45,4.45,4.41,4.45,3.6,1.39,3.75,4.43,3.21,2.59,3.65,4.37,4.45,4.45,3.98,3.44,4.45,4.45,3.75,4.45,4.45,4.3,2.67,2.85,3.49,3.89,4.45,3.74,2.2,4.45,4.45,3.65,4.45,4.43,4.45,4.45,4.41,2.07,2.6,4.45,4.44,3.72,4.45,2.46,St_Luke_Community_Hospital
,,CHS PERIPHERAL VISUAL FIELDS,5.0,5.0,4.0,1.56,5.0,5.0,4.96,5.0,4.04,1.56,4.21,4.98,3.61,2.91,4.1,4.91,5.0,5.0,4.48,3.86,5.0,5.0,4.21,5.0,5.0,4.83,3.0,3.2,3.92,4.37,5.0,4.2,2.47,5.0,5.0,4.1,5.0,4.98,5.0,5.0,4.96,2.33,2.92,5.0,4.99,4.17,5.0,2.77,St_Luke_Community_Hospital
,,CHS VISUAL ACUITY,5.0,5.0,4.0,1.56,5.0,5.0,4.96,5.0,4.04,1.56,4.21,4.98,3.61,2.91,4.1,4.91,5.0,5.0,4.48,3.86,5.0,5.0,4.21,5.0,5.0,4.83,3.0,3.2,3.92,4.37,5.0,4.2,2.47,5.0,5.0,4.1,5.0,4.98,5.0,5.0,4.96,2.33,2.92,5.0,4.99,4.17,5.0,2.77,St_Luke_Community_Hospital
,,CHS BODY MEASUREMENTS,5.0,5.0,4.0,1.56,5.0,5.0,4.96,5.0,4.04,1.56,4.21,4.98,3.61,2.91,4.1,4.91,5.0,5.0,4.48,3.86,5.0,5.0,4.21,5.0,5.0,4.83,3.0,3.2,3.92,4.37,5.0,4.2,2.47,5.0,5.0,4.1,5.0,4.98,5.0,5.0,4.96,2.33,2.92,5.0,4.99,4.17,5.0,2.77,St_Luke_Community_Hospital
CPT-4,73140,FINGER/THUMB 1 VIEW,5.1,5.1,4.08,1.6,5.1,5.1,5.06,5.1,4.12,1.6,4.3,5.08,3.68,2.96,4.19,5.01,5.1,5.1,4.56,3.94,5.1,5.1,4.3,5.1,5.1,4.93,3.06,3.26,4.0,4.46,5.1,4.28,2.52,5.1,5.1,4.18,5.1,5.08,5.1,5.1,5.06,2.38,2.98,5.1,5.09,4.26,5.1,2.82,St_Luke_Community_Hospital
HCPCS,A7038,CPAP FILTER - DISPOSABLE,5.2,5.2,4.16,1.63,5.2,5.2,5.15,5.2,4.21,1.63,4.38,5.18,3.75,3.02,4.27,5.11,5.2,5.2,4.65,4.02,5.2,5.2,4.38,5.2,5.2,5.02,3.13,3.33,4.07,4.55,5.2,4.37,2.57,5.2,5.2,4.26,5.2,5.18,5.2,5.2,5.15,2.42,3.04,5.2,5.19,4.34,5.2,2.88,St_Luke_Community_Hospital
HCPCS,V5266,HEARING AIDE BATTERIES,5.85,5.85,4.68,1.83,5.85,5.85,5.8,5.85,4.73,1.83,4.93,5.83,4.22,3.4,4.8,5.75,5.85,5.85,5.24,4.52,5.85,5.85,4.93,5.85,5.85,5.65,3.52,3.74,4.58,5.11,5.85,4.91,2.89,5.85,5.85,4.8,5.85,5.83,5.85,5.85,5.8,2.73,3.42,5.85,5.84,4.88,5.85,3.24,St_Luke_Community_Hospital
CPT-4,85018,HEMOGLOBIN,6.0,6.0,4.8,1.88,6.0,6.0,5.95,5.99,4.85,1.88,5.06,5.98,4.33,3.49,4.92,5.9,6.0,6.0,5.37,4.64,6.0,6.0,5.06,6.0,6.0,5.79,3.61,3.84,4.7,5.25,6.0,5.04,2.97,6.0,6.0,4.92,6.0,5.98,6.0,6.0,5.95,2.8,3.51,6.0,5.99,5.01,6.0,3.32,St_Luke_Community_Hospital
CPT-4,85014,HEMATOCRIT,6.0,6.0,4.8,1.88,6.0,6.0,5.95,5.99,4.85,1.88,5.06,5.98,4.33,3.49,4.92,5.9,6.0,6.0,5.37,4.64,6.0,6.0,5.06,6.0,6.0,5.79,3.61,3.84,4.7,5.25,6.0,5.04,2.97,6.0,6.0,4.92,6.0,5.98,6.0,6.0,5.95,2.8,3.51,6.0,5.99,5.01,6.0,3.32,St_Luke_Community_Hospital
CPT-4,85014,HEMATOCRIT,6.0,6.0,4.8,1.88,6.0,6.0,5.95,5.99,4.85,1.88,5.06,5.98,4.33,3.49,4.92,5.9,6.0,6.0,5.37,4.64,6.0,6.0,5.06,6.0,6.0,5.79,3.61,3.84,4.7,5.25,6.0,5.04,2.97,6.0,6.0,4.92,6.0,5.98,6.0,6.0,5.95,2.8,3.51,6.0,5.99,5.01,6.0,3.32,St_Luke_Community_Hospital
CPT-4,85018,HEMOGLOBIN,6.0,6.0,4.8,1.88,6.0,6.0,5.95,5.99,4.85,1.88,5.06,5.98,4.33,3.49,4.92,5.9,6.0,6.0,5.37,4.64,6.0,6.0,5.06,6.0,6.0,5.79,3.61,3.84,4.7,5.25,6.0,5.04,2.97,6.0,6.0,4.92,6.0,5.98,6.0,6.0,5.95,2.8,3.51,6.0,5.99,5.01,6.0,3.32,St_Luke_Community_Hospital
CPT-4,85018,HEMOGLOBIN,6.0,6.0,4.8,1.88,6.0,6.0,5.95,5.99,4.85,1.88,5.06,5.98,4.33,3.49,4.92,5.9,6.0,6.0,5.37,4.64,6.0,6.0,5.06,6.0,6.0,5.79,3.61,3.84,4.7,5.25,6.0,5.04,2.97,6.0,6.0,4.92,6.0,5.98,6.0,6.0,5.95,2.8,3.51,6.0,5.99,5.01,6.0,3.32,St_Luke_Community_Hospital
CPT-4,85014,HEMATOCRIT,6.0,6.0,4.8,1.88,6.0,6.0,5.95,5.99,4.85,1.88,5.06,5.98,4.33,3.49,4.92,5.9,6.0,6.0,5.37,4.64,6.0,6.0,5.06,6.0,6.0,5.79,3.61,3.84,4.7,5.25,6.0,5.04,2.97,6.0,6.0,4.92,6.0,5.98,6.0,6.0,5.95,2.8,3.51,6.0,5.99,5.01,6.0,3.32,St_Luke_Community_Hospital
HCPCS,J8499,PRESCRIPTION DRUG ORAL,6.1,6.1,4.88,1.91,6.1,6.1,6.05,6.09,4.93,1.91,5.14,6.08,4.4,3.54,5.01,6.0,6.1,6.1,5.46,4.71,6.1,6.1,5.14,6.1,6.1,5.89,3.67,3.9,4.78,5.33,6.1,5.12,3.02,6.1,6.1,5.0,6.1,6.07,6.1,6.1,6.05,2.84,3.57,6.1,6.09,5.09,6.1,3.38,St_Luke_Community_Hospital
HCPCS,J8499,PRESCRIPTION DRUG ORAL,6.1,6.1,4.88,1.91,6.1,6.1,6.05,6.09,4.93,1.91,5.14,6.08,4.4,3.54,5.01,6.0,6.1,6.1,5.46,4.71,6.1,6.1,5.14,6.1,6.1,5.89,3.67,3.9,4.78,5.33,6.1,5.12,3.02,6.1,6.1,5.0,6.1,6.07,6.1,6.1,6.05,2.84,3.57,6.1,6.09,5.09,6.1,3.38,St_Luke_Community_Hospital
,,TUBING CONN 02,6.2,6.2,4.96,1.94,6.2,6.2,6.15,6.19,5.01,1.94,5.22,6.18,4.48,3.6,5.09,6.09,6.2,6.2,5.55,4.79,6.2,6.2,5.23,6.2,6.2,5.99,3.73,3.97,4.86,5.42,6.2,5.21,3.07,6.2,6.2,5.08,6.2,6.17,6.2,6.2,6.15,2.89,3.62,6.2,6.19,5.18,6.2,3.43,St_Luke_Community_Hospital
,,NASAL CANNULA,7.6,7.6,6.08,2.38,7.6,7.6,7.53,7.59,6.15,2.38,6.4,7.57,5.49,4.42,6.24,7.47,7.6,7.6,6.8,5.87,7.6,7.6,6.41,7.6,7.6,7.34,4.57,4.86,5.96,6.64,7.6,6.38,3.76,7.6,7.6,6.23,7.6,7.57,7.59,7.6,7.53,3.54,4.44,7.6,7.59,6.35,7.6,4.21,St_Luke_Community_Hospital
CPT-4,73620,FOOT 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73600,ANKLE 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73120,HAND 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73660,TOE (S) 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73100,WRIST/NAVICULAR 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73000,CLVICLE 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73660,TOE (S) 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73070,ELBOW 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73060,HUMERUS 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73120,HAND 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73060,HUMERUS 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73590,TIBIA 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73090,FOREARM 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73600,ANKLE 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73600,ANKLE 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73650,OS CALCIS 1V,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73060,HUMERUS 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73650,OS CALCIS 1V,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
CPT-4,73551,FEMUR 1 VIEW,7.9,7.9,6.32,2.47,7.9,7.9,7.83,7.89,6.39,2.47,6.66,7.87,5.7,4.59,6.48,7.76,7.9,7.9,7.07,6.1,7.9,7.9,6.66,7.9,7.9,7.63,4.75,5.06,6.19,6.91,7.9,6.64,3.91,7.9,7.9,6.48,7.9,7.87,7.89,7.9,7.83,3.68,4.62,7.9,7.89,6.6,7.9,4.37,St_Luke_Community_Hospital
,,MRO FEE,8.0,8.0,6.4,2.5,8.0,8.0,7.93,7.99,6.47,2.5,6.74,7.97,5.78,4.65,6.57,7.86,8.0,8.0,7.16,6.18,8.0,8.0,6.74,8.0,8.0,7.73,4.81,5.12,6.27,6.99,8.0,6.72,3.96,8.0,8.0,6.56,8.0,7.97,7.99,8.0,7.93,3.73,4.68,8.0,7.99,6.68,8.0,4.43,St_Luke_Community_Hospital
HCPCS,Q9966,CONTRAST VISIPAQUE 270/PERML,8.85,8.85,7.08,2.77,8.85,8.85,8.77,8.84,7.16,2.77,7.46,8.82,6.39,5.14,7.26,8.7,8.85,8.85,7.92,6.84,8.85,8.85,7.46,8.85,8.85,8.55,5.32,5.67,6.93,7.74,8.85,7.43,4.38,8.85,8.85,7.25,8.85,8.81,8.84,8.85,8.77,4.12,5.17,8.85,8.84,7.39,8.85,4.9,St_Luke_Community_Hospital
CPT-4,88311,PATHOLOGY DECALCIFICATION,9.2,9.2,7.36,2.88,9.2,9.2,9.12,9.19,7.44,2.88,7.75,9.16,6.64,5.35,7.55,9.04,9.2,9.2,8.23,7.11,9.2,9.2,7.75,9.2,9.2,8.88,5.53,5.89,7.21,8.04,9.2,7.73,4.55,9.2,9.2,7.54,9.2,9.16,9.19,9.2,9.12,4.29,5.38,9.2,9.19,7.68,9.2,5.09,St_Luke_Community_Hospital
,,COMPRESSED AIR-HOURLY,9.3,9.3,7.44,2.91,9.3,9.3,9.22,9.29,7.52,2.91,7.84,9.26,6.72,5.4,7.63,9.14,9.3,9.3,8.32,7.19,9.3,9.3,7.84,9.3,9.3,8.98,5.59,5.95,7.29,8.13,9.3,7.81,4.6,9.3,9.3,7.62,9.3,9.26,9.29,9.3,9.22,4.33,5.44,9.3,9.29,7.76,9.3,5.15,St_Luke_Community_Hospital
,,CHS DEPTH PERCEPTION,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
CPT-4,99211,OFFICE/OUTPATIENT VISIT EST,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
,,CHS COLOR VISION,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
CPT-4,17003,DESTRUCT B9 LESION;2-14,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
CPT-4,17003,DESTRUCT B9 LESION;2-14,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
,,CHS HSTRY RVW W/O PHYSICAL,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
,,CHS CARDIAC RISK FACTOR QUEST,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
CPT-4,99173,VISUAL ACUITY SCREEN,10.0,10.0,8.0,3.13,10.0,10.0,9.91,9.99,8.09,3.13,8.43,9.96,7.22,5.81,8.21,9.83,10.0,10.0,8.95,7.73,10.0,10.0,8.43,10.0,10.0,9.66,6.01,6.4,7.84,8.74,10.0,8.4,4.95,10.0,10.0,8.2,10.0,9.96,9.99,10.0,9.91,4.66,5.84,10.0,9.99,8.35,10.0,5.54,St_Luke_Community_Hospital
CPT-4,72070,T SPINE 1 VIEW,10.8,10.8,8.64,3.38,10.8,10.8,10.71,10.79,8.74,3.38,9.1,10.76,7.8,6.28,8.86,10.62,10.8,10.8,9.67,8.35,10.8,10.8,9.1,10.8,10.8,10.43,6.49,6.91,8.46,9.44,10.8,9.07,5.34,10.8,10.8,8.85,10.8,10.76,10.79,10.8,10.7,5.03,6.31,10.8,10.79,9.02,10.8,5.98,St_Luke_Community_Hospital
CPT-4,72070,T SPINE 1 VIEW,10.8,10.8,8.64,3.38,10.8,10.8,10.71,10.79,8.74,3.38,9.1,10.76,7.8,6.28,8.86,10.62,10.8,10.8,9.67,8.35,10.8,10.8,9.1,10.8,10.8,10.43,6.49,6.91,8.46,9.44,10.8,9.07,5.34,10.8,10.8,8.85,10.8,10.76,10.79,10.8,10.7,5.03,6.31,10.8,10.79,9.02,10.8,5.98,St_Luke_Community_Hospital
CPT-4,64612,DESTROY NERVE FACE MUSCLE,11.0,11.0,8.8,3.44,11.0,11.0,10.9,10.99,8.9,3.44,9.27,10.96,7.94,6.39,9.03,10.81,11.0,11.0,9.85,8.5,11.0,11.0,9.27,11.0,11.0,10.62,6.61,7.04,8.62,9.62,11.0,9.24,5.44,11.0,11.0,9.02,11.0,10.95,10.99,11.0,10.9,5.12,6.43,11.0,10.99,9.18,11.0,6.09,St_Luke_Community_Hospital
CPT-4,64612,DESTROY NERVE FACE MUSCLE,11.0,11.0,8.8,3.44,11.0,11.0,10.9,10.99,8.9,3.44,9.27,10.96,7.94,6.39,9.03,10.81,11.0,11.0,9.85,8.5,11.0,11.0,9.27,11.0,11.0,10.62,6.61,7.04,8.62,9.62,11.0,9.24,5.44,11.0,11.0,9.02,11.0,10.95,10.99,11.0,10.9,5.12,6.43,11.0,10.99,9.18,11.0,6.09,St_Luke_Community_Hospital
CPT-4,72100,L SPINE 1 VIEW,11.0,11.0,8.8,3.44,11.0,11.0,10.9,10.99,8.9,3.44,9.27,10.96,7.94,6.39,9.03,10.81,11.0,11.0,9.85,8.5,11.0,11.0,9.27,11.0,11.0,10.62,6.61,7.04,8.62,9.62,11.0,9.24,5.44,11.0,11.0,9.02,11.0,10.95,10.99,11.0,10.9,5.12,6.43,11.0,10.99,9.18,11.0,6.09,St_Luke_Community_Hospital
CPT-4,64612,DESTROY NERVE FACE MUSCLE,11.0,11.0,8.8,3.44,11.0,11.0,10.9,10.99,8.9,3.44,9.27,10.96,7.94,6.39,9.03,10.81,11.0,11.0,9.85,8.5,11.0,11.0,9.27,11.0,11.0,10.62,6.61,7.04,8.62,9.62,11.0,9.24,5.44,11.0,11.0,9.02,11.0,10.95,10.99,11.0,10.9,5.12,6.43,11.0,10.99,9.18,11.0,6.09,St_Luke_Community_Hospital
