Run Date: 10/18/2021 6:47:19 PM
CDM Date Stamp: 10/14/2020

Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL
1501725,LAC REPAIR <2.5CM INT,ProFee,0983,12031,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less",,0,714.0000,571.2000,255.0783,1618.9175,256.5860,592.6200,592.6200,592.6200,592.6200,1504.7200,1122.7650,1618.9175,N/A,N/A,1106.1594,1106.1594,597.1896,663.5440,692.5800,255.0783
1501733,PMC REPLACEMENT CENTRAL VENOUS CATH,ProFee,0983,36580,"Replacement, complete, of a non-tunneled centrally inserted central venous catheter, without subcutaneous port or pump, through same venous access",,0,656.0000,524.8000,112.4035,636.3200,112.4035,544.4800,544.4800,544.4800,544.4800,162.4000,154.7000,174.7250,N/A,N/A,152.4120,152.4120,126.9288,141.0320,636.3200,373.1931
1501758,HOSPITAL VISIT - LEVEL 2,ProFee,0983,99232,"Subsequent hospital care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: An expanded problem focused interval history; An expanded problem focused examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is responding inadequately to therapy or has developed a minor complication. Typically, 25 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,222.0000,177.6000,47.8584,215.3400,120.0540,184.2600,184.2600,184.2600,184.2600,114.2400,120.7850,122.9100,N/A,N/A,118.9986,118.9986,47.8584,53.1760,215.3400,119.4458
1501766,PROLONGED SERVICES INPATIENT,ProFee,0983,99358,Prolonged evaluation and management service before and/or after direct patient care; first hour,,0,344.0000,275.2000,66.5856,333.6800,185.3775,285.5200,285.5200,285.5200,285.5200,176.4000,166.0050,189.7875,N/A,N/A,163.5498,163.5498,66.5856,73.9840,333.6800,185.5568
1501774,PROLONGED SERVICES IP ADD 30 MINUTE,ProFee,0983,99359,Prolonged evaluation and management service before and/or after direct patient care; each additional 30 minutes (List separately in addition to code for prolonged service),,0,166.0000,132.8000,86.2400,161.2620,90.6290,137.7800,137.7800,137.7800,137.7800,86.2400,122.5700,92.7850,N/A,N/A,120.7572,120.7572,145.1358,161.2620,161.0200,93.7766
1501808,HOSPITAL VISIT - LEVEL 3,ProFee,0983,99233,"Subsequent hospital care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: A detailed interval history; A detailed examination; Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is unstable or has developed a significant complication or a significant new problem. Typically, 35 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,314.0000,251.2000,54.5166,304.5800,173.0190,260.6200,260.6200,260.6200,260.6200,164.6400,55.3350,177.1350,N/A,N/A,54.5166,54.5166,105.6006,117.3340,304.5800,171.6326
1501857,HOSPITAL DISCHARGE <30 MIN,ProFee,0983,99238,Hospital discharge day management; 30 minutes or less,,0,251.0000,200.8000,49.4190,243.4700,121.2310,208.3300,208.3300,208.3300,208.3300,115.3600,72.5900,124.1150,N/A,N/A,71.5164,71.5164,49.4190,54.9100,243.4700,120.0447
1501907,OBSERVATION SERVICES - LEVEL 1,ProFee,0982,99218,"Initial observation care, per day, for the evaluation and management of a patient which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission to outpatient hospital ""observation status"" are of low severity. Typically, 30 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,304.0000,243.2000,53.5806,335.5800,165.9570,252.3200,252.3200,252.3200,252.3200,157.9200,335.5800,169.9050,N/A,N/A,330.6168,330.6168,53.5806,59.5340,294.8800,163.4810
1501915,OBSERVATION CARE SUBSEQUENT LEV 1,ProFee,0982,99224,"Subsequent observation care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: Problem focused interval history; Problem focused examination; Medical decision making that is straightforward or of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is stable, recovering, or improving. Typically, 15 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,134.0000,107.2000,21.1032,129.9800,65.9120,111.2200,111.2200,111.2200,111.2200,62.7200,21.4200,67.4800,N/A,N/A,21.1032,21.1032,25.4898,28.3220,129.9800,64.3643
1501923,OBSERVATION SUBSEQUENT CARE LEV 2,ProFee,0982,99225,"Subsequent observation care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: An expanded problem focused interval history; An expanded problem focused examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is responding inadequately to therapy or has developed a minor complication. Typically, 25 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,220.0000,176.0000,18.7272,213.4000,120.6425,182.6000,182.6000,182.6000,182.6000,114.8000,102.3400,123.5125,N/A,N/A,100.8264,100.8264,18.7272,20.8080,213.4000,119.4458
1501931,OBSERVATION SUBSEQUENT CARE LEV 3,ProFee,0982,99226,"Subsequent observation care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: A detailed interval history; A detailed examination; Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is unstable or has developed a significant complication or a significant new problem. Typically, 35 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,319.0000,255.2000,46.8960,309.4300,173.6075,264.7700,264.7700,264.7700,264.7700,165.2000,47.6000,177.7375,N/A,N/A,46.8960,46.8960,89.4744,99.4160,309.4300,171.6326
1501956,OBSERVATION SERVICES - LEVEL 2,ProFee,0982,99219,"Initial observation care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission to outpatient hospital ""observation status"" are of moderate severity. Typically, 50 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,426.0000,340.8000,14.6550,413.2200,225.3955,353.5800,353.5800,353.5800,353.5800,214.4800,14.8750,230.7575,N/A,N/A,14.6550,14.6550,293.3928,325.9920,413.2200,223.2205
1502004,OBSERVATION SERVICES - LEVEL 3,ProFee,0982,99220,"Initial observation care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission to outpatient hospital ""observation status"" are of high severity. Typically, 70 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,578.0000,462.4000,13.0050,560.6600,307.1970,479.7400,479.7400,479.7400,479.7400,292.3200,277.8650,314.5050,N/A,N/A,273.7554,273.7554,13.0050,14.4500,560.6600,302.0913
1502012,SHAVE LESION .5CM OR LESS,ProFee,0983,11300,"Shaving of epidermal or dermal lesion, single lesion, trunk, arms or legs; lesion diameter 0.5 cm or less",,0,293.0000,234.4000,56.8282,1517.2500,58.2615,243.1900,243.1900,243.1900,243.1900,292.3200,1517.2500,314.5050,N/A,N/A,1494.8100,1494.8100,637.7652,708.6280,284.2100,56.8282
1502020,OFFICE VISIT EMERGENCY BASIS,ProFee,0983,99058,"Service(s) provided on an emergency basis in the office, which disrupts other scheduled office services, in addition to basic service",,0,105.0000,84.0000,42.0000,101.8500,N/A,87.1500,87.1500,87.1500,87.1500,84.0000,89.2500,89.2500,N/A,N/A,0.0000,0.0000,68.2500,78.7500,101.8500,42.0000
1502046,CLINIC VARICELLA VACCINE,ProFee,0983,90716,"Varicella virus vaccine (VAR), live, for subcutaneous use",,0,181.0000,144.8000,72.4000,175.5700,N/A,150.2300,150.2300,150.2300,150.2300,144.8000,153.8500,153.8500,N/A,N/A,0.0000,0.0000,117.6500,135.7500,175.5700,72.4000
1502053,NURSING FACILITY ADMIT LEVEL 1,ProFee,0987,99304,"Initial nursing facility care, per day, for the evaluation and management of a patient, which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission are of low severity. Typically, 25 minutes are spent at the bedside and on the patient's facility floor or unit.",,0,276.0000,220.8000,46.3098,267.7200,150.0675,229.0800,229.0800,229.0800,229.0800,142.8000,47.0050,153.6375,N/A,N/A,46.3098,46.3098,72.3078,80.3420,267.7200,158.6732
1502061,INDIRECT LARYNGOSCOPY,ProFee,0983,31505,"Laryngoscopy, indirect; diagnostic (separate procedure)",,0,253.0000,202.4000,81.8015,454.3080,81.8015,209.9900,209.9900,209.9900,209.9900,202.4000,236.2150,215.0500,N/A,N/A,232.7214,232.7214,408.8772,454.3080,245.4100,142.8358
1502079,CLINIC INSULIN PER 5 UNITS,ProFee,0983,J1815,Insulin injection,,0,6.0000,4.8000,2.4000,5.8200,N/A,4.9800,4.9800,4.9800,4.9800,4.8000,5.1000,5.1000,N/A,N/A,0.0000,0.0000,3.9000,4.5000,5.8200,2.4000
1502087,CLINIC HEPATITIS B UNDER AGE 20,ProFee,0983,90744,"Hepatitis B vaccine (HepB), pediatric/adolescent dosage, 3 dose schedule, for intramuscular use",,0,47.0000,37.6000,18.8000,59.6475,N/A,39.0100,39.0100,39.0100,39.0100,55.4400,39.9500,59.6475,N/A,N/A,0.0000,0.0000,30.5500,35.2500,45.5900,18.8000
1502095,THORACENTESIS W/CHEST TUBE,ProFee,0983,,,,0,468.0000,374.4000,187.2000,453.9600,N/A,388.4400,388.4400,388.4400,388.4400,374.4000,397.8000,397.8000,N/A,N/A,397.8000,397.8000,304.2000,351.0000,453.9600,187.2000
1502103,NURSING FACILITY ADMIT LEVEL 2,ProFee,0987,99305,"Initial nursing facility care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission are of moderate severity. Typically, 35 minutes are spent at the bedside and on the patient's facility floor or unit.",,0,393.0000,314.4000,35.1720,381.2100,214.8025,326.1900,326.1900,326.1900,326.1900,204.4000,35.7000,219.9125,N/A,N/A,35.1720,35.1720,41.0958,45.6620,381.2100,215.1521
1502129,REMOVAL OF SKIN TAG UP TO 15 LESION,ProFee,0983,11200,"Removal of skin tags, multiple fibrocutaneous tags, any area; up to and including 15 lesions",,0,267.0000,213.6000,123.5850,1072.7850,123.5850,221.6100,221.6100,221.6100,221.6100,591.3600,1072.7850,636.2400,N/A,N/A,1056.9186,1056.9186,860.9310,956.5900,258.9900,125.6676
1502152,NURSING FACILITY ADMIT LEVEL 3,ProFee,0987,99306,"Initial nursing facility care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission are of high severity. Typically, 45 minutes are spent at the bedside and on the patient's facility floor or unit.",,0,503.0000,402.4000,31.2120,487.9100,277.1835,417.4900,417.4900,417.4900,417.4900,263.7600,111.2650,283.7775,N/A,N/A,109.6194,109.6194,31.2120,34.6800,487.9100,276.6217
1502202,NURSING FACILITY F/U - LEVEL 1,ProFee,0987,99307,"Subsequent nursing facility care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: A problem focused interval history; A problem focused examination; Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is stable, recovering, or improving. Typically, 10 minutes are spent at the bedside and on the patient's facility floor or unit.",,0,134.0000,107.2000,46.8960,129.9800,72.9740,111.2200,111.2200,111.2200,111.2200,69.4400,47.6000,74.7100,N/A,N/A,46.8960,46.8960,97.2774,108.0860,129.9800,73.0815
1502210,SHAVE LESION 1.1-2CM,ProFee,0983,11312,"Shaving of epidermal or dermal lesion, single lesion, face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 1.1 to 2.0 cm",,0,484.0000,387.2000,125.7840,1457.7160,127.7045,401.7200,401.7200,401.7200,401.7200,479.9200,860.3700,516.3425,N/A,N/A,847.6452,847.6452,1311.9444,1457.7160,469.4800,125.7840
1502236,SHAVE LESION .6 TO 1 CM,ProFee,0983,11311,"Shaving of epidermal or dermal lesion, single lesion, face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.6 to 1.0 cm",,0,335.0000,268.0000,106.6361,1500.5900,107.6955,278.0500,278.0500,278.0500,278.0500,296.8000,1500.5900,319.3250,N/A,N/A,1478.3964,1478.3964,593.5482,659.4980,324.9500,106.6361
1502244,REMOVAL SKIN TAG EACH ADD 10 LESION,ProFee,0983,11201,"Removal of skin tags, multiple fibrocutaneous tags, any area; each additional 10 lesions, or part thereof (List separately in addition to code for primary procedure)",,0,89.0000,71.2000,27.6595,1042.1340,27.6595,73.8700,73.8700,73.8700,73.8700,889.8400,395.0800,957.3725,N/A,N/A,389.2368,389.2368,937.9206,1042.1340,86.3300,32.7062
1502251,NURSING FACILITY F/U - LEVEL 2,ProFee,0983,99308,"Subsequent nursing facility care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: An expanded problem focused interval history; An expanded problem focused examination; Medical decision making of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is responding inadequately to therapy or has developed a minor complication. Typically, 15 minutes are spent at the bedside and on the patient's facility floor or unit.",,0,206.0000,164.8000,41.6160,199.8200,114.7575,170.9800,170.9800,170.9800,170.9800,109.2000,63.6650,117.4875,N/A,N/A,62.7234,62.7234,41.6160,46.2400,199.8200,114.8210
1502301,NURSING FACILITY F/U - LEVEL 3,ProFee,0983,99309,"Subsequent nursing facility care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: A detailed interval history; A detailed examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient has developed a significant complication or a significant new problem. Typically, 25 minutes are spent at the bedside and on the patient's facility floor or unit.",,0,277.0000,221.6000,55.6614,268.6900,151.2445,229.9100,229.9100,229.9100,229.9100,143.9200,79.7300,154.8425,N/A,N/A,78.5508,78.5508,55.6614,61.8460,268.6900,151.3701
1502350,CARE PLAN OVERSIGHT < 30 MIN,ProFee,0987,99339,"Individual physician supervision of a patient (patient not present) in home, domiciliary or rest home (eg, assisted living facility) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care plans, review of subsequent reports of patient status, review of related laboratory and other studies, communication (including telephone calls) for purposes of assessment or care decisions with health care professional(s), family member(s), surrogate decision maker(s) (eg, legal guardian) and/or key caregiver(s) involved in patient's care, integration of new information into the medical treatment plan and/or adjustment of medical therapy, within a calendar month; 15-29 minutes",,0,236.0000,188.8000,42.2064,228.9200,128.8815,195.8800,195.8800,195.8800,195.8800,122.6400,42.8400,131.9475,N/A,N/A,42.2064,42.2064,56.7018,63.0020,228.9200,94.4000
