PROC NUMBER + PRICE MOD,PROCEDURE NAME,BASE PRICE,UNIT PRICE,hospital
1003025,ANES 00830 LOW ABD HERNIA REP,,21.0,Sidney_Health_Center
1003026,ANES 00832 HERNIA VENTRAL/INCISIONAL REPAIR,,21.0,Sidney_Health_Center
1003027,ANES 00834 LOW ABD HERN &lt;1,,21.0,Sidney_Health_Center
1003028,ANES 00836 LOW ABD HERN INF,,21.0,Sidney_Health_Center
1003029,ANES 00840 INTRAPERIT LOW ABD,,21.0,Sidney_Health_Center
1003030,ANES 00844 ABD PERN RESECTION,,21.0,Sidney_Health_Center
1003032,ANES 00851 TUBAL LIGATION,,21.0,Sidney_Health_Center
1003034,ANES 00862 RENAL PROCEDURE,,21.0,Sidney_Health_Center
1003038,ANES 00870 CYSTOLITHOTOMY,,21.0,Sidney_Health_Center
1003039,ANES 00880 MAJ LOW BLOOD VES,,21.0,Sidney_Health_Center
1003041,ANES 00902 ANORECTAL PROC,,21.0,Sidney_Health_Center
1003043,ANES 00906 VULVECTOMY,,21.0,Sidney_Health_Center
1003044,ANES 00910 TRANSURETHRAL PROC,,21.0,Sidney_Health_Center
1003045,ANES 00912 TUR BLADDER TUMOR,,21.0,Sidney_Health_Center
1003046,ANES 00914 TUR PROSTATE,,21.0,Sidney_Health_Center
1003048,ANES 00920 MALE GENITALIA,,21.0,Sidney_Health_Center
1003049,ANES 00921 VASECTOMY,,21.0,Sidney_Health_Center
1003050,ANES 00922 SEMINAL VESICLES,,21.0,Sidney_Health_Center
1003051,ANES 00926 RAD ING ORCHIECT,,21.0,Sidney_Health_Center
1003052,ANES 00930 ORCHIOPEXY,,21.0,Sidney_Health_Center
1003055,ANES 00940 VAGINAL PROC NOS,,21.0,Sidney_Health_Center
1003056,ANES 00942 COLPOTOMY ETC.,,21.0,Sidney_Health_Center
1003057,ANES 00944 VAG HYSTERECTOMY,,21.0,Sidney_Health_Center
1003058,ANES 00948 CERV CERCLAGE,,21.0,Sidney_Health_Center
1003059,ANES 00952 HYSTEROSCOPY,,21.0,Sidney_Health_Center
1003060,ANES 01112 BONE MARROW ASP,,21.0,Sidney_Health_Center
1003064,ANES 01200 CL PROC HIP JNT,,21.0,Sidney_Health_Center
1003065,ANES 01210 OPEN PROC HIP JNT,,21.0,Sidney_Health_Center
1003066,ANES 01214 TOTAL HIP ARTHROPL,,21.0,Sidney_Health_Center
1003067,ANES 01215 TOTAL HIP REVISION,,20.0,Sidney_Health_Center
1003068,ANES 01220 CL PROC UPP FEMUR,,21.0,Sidney_Health_Center
1003069,ANES 01230 OPEN PROC UPP FEM,,21.0,Sidney_Health_Center
1003070,ANES 01232 AMPUTATION UPP LEG,,21.0,Sidney_Health_Center
1003071,ANES 01250 NERV MUSC TEND LEG,,21.0,Sidney_Health_Center
1003073,ANES 01270 ARTERIES UPPER LEG,,21.0,Sidney_Health_Center
1003075,ANES 01320 NERV MUSC TEN KNEE,,21.0,Sidney_Health_Center
1003076,ANES 01340 CL PROC LOW FEM,,21.0,Sidney_Health_Center
1003077,ANES 01360 OPEN PROC LOW FEM,,21.0,Sidney_Health_Center
1003078,ANES 01380 CL PROC KNEE JNT,,21.0,Sidney_Health_Center
1003079,ANES 01382 SCOPE KNEE JNT,,21.0,Sidney_Health_Center
1003080,ANES 01390 CL PROC TIB FIB,,21.0,Sidney_Health_Center
1003081,ANES 01392 OPEN PROC TIB FIB,,21.0,Sidney_Health_Center
1003082,ANES 01400 OPEN PROC KNEE JNT,,21.0,Sidney_Health_Center
1003083,ANES 01402 TOTAL KNEE ARTHROPL,,21.0,Sidney_Health_Center
1003084,ANES 01420 CAST APPL KNEE JNT,,21.0,Sidney_Health_Center
1003088,ANES 01462 CL PROC LOWER LEG,,21.0,Sidney_Health_Center
1003089,ANES 01464 SCOPE ANKLE FOOT,,21.0,Sidney_Health_Center
1003090,ANES 01470 NERV MUSC LOW LEG,,21.0,Sidney_Health_Center
1003091,ANES 01472 ACHILLES TENDON,,21.0,Sidney_Health_Center
1003092,ANES 01480 OPEN PROC LOW LEG,,21.0,Sidney_Health_Center
1003093,ANES 01482 RAD RESECT LOW LEG,,21.0,Sidney_Health_Center
1003099,ANES 01520 VEINS LOWER LEG,,21.0,Sidney_Health_Center
1003100,ANES 01610 NERV MUSC SHO AXI,,21.0,Sidney_Health_Center
1003101,ANES 01620 CL PROC HUM SHO JN,,21.0,Sidney_Health_Center
1003102,ANES 01630 OPEN PROC SHO JNT,,21.0,Sidney_Health_Center
1003107,ANES 01710 NERV MUSC ARM ELB,,21.0,Sidney_Health_Center
1003109,ANES 01730 CL PROC HUM ELBOW,,21.0,Sidney_Health_Center
1003111,ANES 01740 OPEN PROC ELBOW,,21.0,Sidney_Health_Center
1003113,ANES 01770 ARTERIES UPP ARM,,21.0,Sidney_Health_Center
1003115,ANES 01810 NERVE MUSC FOREARM,,21.0,Sidney_Health_Center
1003116,ANES 01820 CL PROC RAD ULNA,,21.0,Sidney_Health_Center
1003117,ANES 01830 OPEN PROC RAD ULNA,,21.0,Sidney_Health_Center
1003121,ANES 01860 CAST APPL FOREARM,,21.0,Sidney_Health_Center
1003123,ANES 01916 ARTERIO VENOGRAPHY,,21.0,Sidney_Health_Center
1003125,ANES 01922 NON-INVAS IMAGING,,21.0,Sidney_Health_Center
1003130,ANES 01951 BURN TBSA 4%,,21.0,Sidney_Health_Center
1003132,ANES 01961 CESAREAN DELIVERY,,21.0,Sidney_Health_Center
1003134,ANES 01967 CONT EPI LAB VAG,,21.0,Sidney_Health_Center
1003139,INFUS TX PX DX ADDL HR 2V M59,,113.0,Sidney_Health_Center
1003142,LEVEL 1 EST W MOD 25,,61.0,Sidney_Health_Center
1003168,IUBT,,1808.0,Sidney_Health_Center
1003176,FETAL NON STRESS TEST,,78.0,Sidney_Health_Center
1003178,US PG UTR TRNSABD SG,,244.0,Sidney_Health_Center
1003180,US PG UTR TRANSVAG,,335.0,Sidney_Health_Center
1003181,US FETAL BPP WNST,,371.0,Sidney_Health_Center
1003182,DOPPLER FETAL UMBIL,,166.0,Sidney_Health_Center
1003183,DOPPLER FETAL MID-CEREBR,,113.0,Sidney_Health_Center
1003184,INSERT 2 LEADS TRANSVENOUS PPM  DEFIB,,1379.0,Sidney_Health_Center
1003192,ECG TRACING WO INTERP,,251.0,Sidney_Health_Center
1003195,ECHO 2D WO DOP COL COMP,,517.0,Sidney_Health_Center
1003197,CARDIAC STRESS TEST TRACING,,779.0,Sidney_Health_Center
1003198,ECHO 2D WITH STRESS,,633.0,Sidney_Health_Center
1003201,HOLTER RECORDER APPLICAT,,109.0,Sidney_Health_Center
1003204,ECHO 2-D LIMITED,,330.0,Sidney_Health_Center
1003214,ECHO FETAL,,386.0,Sidney_Health_Center
1003215,DOPP FETAL,,236.0,Sidney_Health_Center
1003219,ECHO FETAL FOLLOW-UP,,306.0,Sidney_Health_Center
1003220,DOPP FETAL FOLLOWUP,,133.0,Sidney_Health_Center
1003225,EKG 18 LEAD,,91.0,Sidney_Health_Center
1003236,VENT INITIAL DAY,,1400.0,Sidney_Health_Center
1003239,PFT SCREEN  SPIROMETRY (NO BD),,78.0,Sidney_Health_Center
1003242,VENT-HOME SUBSEQ DAY,,268.0,Sidney_Health_Center
1003254,CPT SUBSQ,,109.0,Sidney_Health_Center
1003265,OXIMETRY SINGLE DET,,6.0,Sidney_Health_Center
1003267,OXIMETER EVALUATION MULT,,28.0,Sidney_Health_Center
1003271,ED 92950 CARDIOPULMON RESUSCITATION,,815.0,Sidney_Health_Center
1003272,PF 57100 BX VAGINAL MUCOSE SMP,,309.0,Sidney_Health_Center
1003272FAC,PF 57100 BX VAGINAL MUCOSE SMP,,31.0,Sidney_Health_Center
1003272PRO,PF 57100 BX VAGINAL MUCOSE SMP,,278.0,Sidney_Health_Center
1003274,IPPB TX WDEMO,,45.0,Sidney_Health_Center
1003276,SP TRMT PROC M59,,347.0,Sidney_Health_Center
1003278,CPT INITIAL,,90.0,Sidney_Health_Center
1003286,MDI INHALER,,112.0,Sidney_Health_Center
1003292,CONTINUOUS INHAL TX W AEROSOL ADD HR,,100.0,Sidney_Health_Center
1003294,CO2 EXPIRED GAS BY INFRARED ANALYZER TEST,,135.0,Sidney_Health_Center
1003300,CO2 EXPIRED GAS BY INFRARED ANALYZER MONITORING DAY,,135.0,Sidney_Health_Center
1003325,PF 57420 COLPOSCOPY VAGINA,,412.0,Sidney_Health_Center
1003325FAC,PF 57420 COLPOSCOPY VAGINA,,41.0,Sidney_Health_Center
1003325PRO,PF 57420 COLPOSCOPY VAGINA,,371.0,Sidney_Health_Center
1003326,PF 57522 CONIZAT CER LOOP ELEC,,817.0,Sidney_Health_Center
1003328,PF 90662 CDMR INFLU VACC PF ANTIGEN,,0.01,Sidney_Health_Center
1003329,PF 90696 DTAP-IPV VACC 4-6Y IM,,150.0,Sidney_Health_Center
1003332,PF 90698 DTAP-HIB-IPV VACC IM,,133.0,Sidney_Health_Center
1003337,DIFFUSION CAPACITY,,220.0,Sidney_Health_Center
1003344,EEG MEASUREMENT,,717.0,Sidney_Health_Center
1003355,PF 94640 NEBULIZER TREATMENT,,59.0,Sidney_Health_Center
1003355FAC,PF 94640 NEBULIZER TREATMENT,,5.0,Sidney_Health_Center
1003355PRO,PF 94640 NEBULIZER TREATMENT,,54.0,Sidney_Health_Center
1003356,PF 96360 IV HYDRAT INIT 31-60M,,199.0,Sidney_Health_Center
1003362,PF 96523 IRRIGAT IMPL VEN ACC,,97.0,Sidney_Health_Center
1003364,CTA ABD AO &amp; EXT W CONTRAST+WO IF PERFORM,,1837.0,Sidney_Health_Center
1003368,US PREG UTERUS FU REPEAT ADDL FETUS M59,,244.0,Sidney_Health_Center
1003370,PET CT SKULL BASE TO MID THIGH,,4338.0,Sidney_Health_Center
1003375,US FETAL BPP WO NST ADDL M59,,483.0,Sidney_Health_Center
1003376,SIMPLE SIM THERAPY RAD,,868.0,Sidney_Health_Center
1003380,PET MYOCARD METABOLIC EVAL,,3186.0,Sidney_Health_Center
1003382,SI TRMT DEVICE M59,,182.0,Sidney_Health_Center
1003383,PET CT LIMITED AREA,,4486.0,Sidney_Health_Center
1003384,PET CT WHOLE BODY,,4338.0,Sidney_Health_Center
1003386,IN TRMT DEVICE M59,,219.0,Sidney_Health_Center
1003387,CO TRMT DEVICE M59,,525.0,Sidney_Health_Center
1003388,MEDICAL PHYSICS CONSULT M59,,504.0,Sidney_Health_Center
1003395,DUP CAROTID BILAT,,685.0,Sidney_Health_Center
1003396,DUPLEX VENOUS EXT CMPL BILAT,,845.0,Sidney_Health_Center
1003398,LIMITED BILAT PHYSIOLOGIC STUDIES EXT ART 1-2 LVLS,,207.0,Sidney_Health_Center
1003399,DUPLEX ABD PELVIS RETROPERITONEAL CMPL,,536.0,Sidney_Health_Center
1003401,CMPL BILAT PHYSIOLOGIC STUDIES EXT ART 3+ LVLS,,435.0,Sidney_Health_Center
1003405,PF G0127 TRIM NAILS DYSTROPHIC,,50.0,Sidney_Health_Center
1003405FAC,PF G0127 TRIM NAILS DYSTROPHIC,,4.0,Sidney_Health_Center
1003405PRO,PF G0127 TRIM NAILS DYSTROPHIC,,46.0,Sidney_Health_Center
1003406,DUPLEX ART LOWER EXT CMPL BILAT,,1148.0,Sidney_Health_Center
1003407,DUPLEX ART LOWER EXT UNILAT LTD,,569.0,Sidney_Health_Center
1003410,DUPLEX EXTRACRANIAL CAROTID UNILAT,,393.0,Sidney_Health_Center
1003415,DUPLEX ART UPPER EXT UNILAT LTD,,514.0,Sidney_Health_Center
1003424,DUPLEX VENOUS EXT LTD UNILAT,,573.0,Sidney_Health_Center
1003427,PF J0171 EPINEPHRINE 0.1 MG INJ,,11.0,Sidney_Health_Center
1003428,DUPLEX ART UPPER EXT CMPL BILAT,,649.0,Sidney_Health_Center
1003437,US REPAIR OF PSEUDOANEURYSM,,562.0,Sidney_Health_Center
1003438,NM RADIOPHARM LOCAL TUMOR PLANAR WHOLE BODY 2+ DAYS IMAG,,2449.0,Sidney_Health_Center
1003442,PF J0558 PCN G BENZ PROCAN INJ,,8.0,Sidney_Health_Center
1003443,PF J0561 PCN G BENZPER100 000U,,18.0,Sidney_Health_Center
1003445,NM RADIOPHARM THERAPY RADIOLABELED MONO ANTIBODY,,354.0,Sidney_Health_Center
1003446,ACCUTECT SCAN DVT,,428.0,Sidney_Health_Center
1003449,INFUS HYD EA ADDL HR 2V M59,,93.0,Sidney_Health_Center
1003451,NM RADIOPHARM THERAPY BY ORAL ADMIN,,302.0,Sidney_Health_Center
1003453,NM THYROID IMG W VASC FLOW,,583.0,Sidney_Health_Center
1003457,PF J1950 LEUPROLIDE 3.75MG,,1225.0,Sidney_Health_Center
1003458,NM CARDIAC BLOOD POOL IMG GATED PLANAR SNGL,,936.0,Sidney_Health_Center
1003459,NM BONE AND OR JNT IMG 3 PHASE STDY,,1019.0,Sidney_Health_Center
1003461,NM BONE AND OR JNT IMG WHOLE BODY,,914.0,Sidney_Health_Center
1003462,CT ORBIT SELLA FOSSA EAR W CONTRAST,,1118.0,Sidney_Health_Center
1003463,NM BRAIN IMG MIN 4 STATIC VIEWS W VASC FLOW,,966.0,Sidney_Health_Center
1003465,NM CEREBROSPINAL FLUID FLOW IMG CISTERNOGRAPHY,,1242.0,Sidney_Health_Center
1003466,NM CEREBROSPINAL FLUID LKG DETECTION LOCALIZATION,,986.0,Sidney_Health_Center
1003467,NM HEPATOBILIARY IMG INCL GALLBLADDER W PHARM INTV,,1229.0,Sidney_Health_Center
1003470,NM GASTRIC EMPTYING IMG STUDY,,1166.0,Sidney_Health_Center
1003472,NM GASTROESOPHAGEAL REFLUX STUDY,,754.0,Sidney_Health_Center
1003473,NM ACUTE GASTROINTESTINAL BLOOD LOSS IMG,,1038.0,Sidney_Health_Center
1003478,NM KIDNEY IMG MORPHOLOGY,,498.0,Sidney_Health_Center
1003479,NM KIDNEY IMG MORPH W VASC FLOW FUNC SNGL WO RX,,487.0,Sidney_Health_Center
1003480,NM KIDNEY IMG MORPH W VASC FLOW FUNC SNGL W RX,,668.0,Sidney_Health_Center
1003482,NM THYROID CARCINOMA METASTASES IMG WHOLE BODY,,694.0,Sidney_Health_Center
1003483,NM RADIOPHARM LOCAL TUMOR PLANAR WHOLE BODY SNGL DAY IMAGING,,942.0,Sidney_Health_Center
1003485,NM KIDNEY FUNC STDY NONIMG RADIOISOTOPIC STDY,,469.0,Sidney_Health_Center
1003488,NM SPLEEN IMG ONLY W WO VASC FLOW,,624.0,Sidney_Health_Center
1003489,NM LIVER AND SPLEEN IMG STATIC ONLY,,667.0,Sidney_Health_Center
1003490,LIVER SPLEEN FLOW,,331.0,Sidney_Health_Center
1003494,NM PULM PERFUSION IMG,,1223.0,Sidney_Health_Center
1003496,PF J2675 PROGESTERONE 50MG,,64.0,Sidney_Health_Center
1003497,NM LYMPHATICS AND LYMPH NODES IMG,,1342.0,Sidney_Health_Center
1003499,NM INTESTINE IMG,,932.0,Sidney_Health_Center
1003500,NM PARATHYROID PLANAR IMG W SPECT AND CT,,1354.0,Sidney_Health_Center
1003501,NM PLASMA VOL RADIOPHARM VOL DIL SPX MULT,,294.0,Sidney_Health_Center
1003503,NM RED CELL VOL DETERM SPX MULT,,286.0,Sidney_Health_Center
1003504,TESTICULAR SCAN FLOW,,593.0,Sidney_Health_Center
1003505,NM MYOCARDIAL SPECT MULT STDY,,2114.0,Sidney_Health_Center
1003508,PF J2790 RHO(D) IMMGLOBUL INJ 300 MCG/1500 IU,,253.0,Sidney_Health_Center
1003509,PF J3360 DIAZEPAM INJ,,4.0,Sidney_Health_Center
1003511,PF S0020 BUPIVICAINE HYDR INJ,,5.0,Sidney_Health_Center
1003512,NM THYROID IMG W SNGL MULT UPTAKE,,692.0,Sidney_Health_Center
1003513,NM PULM VENTILATION IMG,,860.0,Sidney_Health_Center
1003514,NM PULM VENTILATION AND PERFUSION IMG,,1264.0,Sidney_Health_Center
1003517,NM URETERAL RELUX STDY RADIOPHARM VOIDING CYSTOGRAM,,1156.0,Sidney_Health_Center
1003522,PF 99354 PROLONGED SVC OFFICE,,295.0,Sidney_Health_Center
1003522FAC,PF 99354 PROLONGED SVC OFFICE,,30.0,Sidney_Health_Center
1003522PRO,PF 99354 PROLONGED SVC OFFICE,,265.0,Sidney_Health_Center
1003523,PF 96110 DEVELOPMENTAL TESTING,,24.0,Sidney_Health_Center
1003525,PF 90474 IMM ADMIN EA ADDL,,20.0,Sidney_Health_Center
1003528,PF 51701 INSERT BLADDER CATH,,149.0,Sidney_Health_Center
1003530,PF 36410 VENIPUNC&gt;3YR MD SKILL,,68.0,Sidney_Health_Center
1003531,PF 41010 FRENOTOMY,,488.0,Sidney_Health_Center
1003532,NM RADIOPHARM LOCA TUMOR AGENT DISTRIB PLANAR SGL AREA SGL DAY IMAG,,589.0,Sidney_Health_Center
1003533,NM RADIOPHARM LOCA TUMOR AGENT DISTRIB PLANAR 2+ AREAS,,755.0,Sidney_Health_Center
1003534,RAD EXAM RIBS UNILAT 2 VWS,,235.0,Sidney_Health_Center
1003535,NM RADIOPHARM LOCAL TUMOR TOMOGRAPHIC (SPECT) SGL AREA SGL DAY,,1824.0,Sidney_Health_Center
1003536,TC99M TETROFOSMIN PER STUDY DOSE,,670.0,Sidney_Health_Center
1003542,TC99M SULFUR COLLOID PER STUDY DOSE UP TO 20 MCI,,817.0,Sidney_Health_Center
1003544,PF 44604 SUTURE INTESTIN LARGE,,2969.0,Sidney_Health_Center
1003545,PF 49204 EXCS TMR CYST5.1-10CM,,4178.0,Sidney_Health_Center
1003546,PF 49321 LAP ABD PERIT OMEN BX,,1055.0,Sidney_Health_Center
1003547,PF 49322 LAB ABD WASPIR CYST,,1482.0,Sidney_Health_Center
1003551,PF 49580 RPR UMBILIC HERN &lt;5YR,,1414.0,Sidney_Health_Center
1003552,PF 51700 BLADDER IRRIGATION,,247.0,Sidney_Health_Center
1003553,PF 51860 CYSTORRAPHY SIMPLE,,2203.0,Sidney_Health_Center
1003555,PF 54840 EXC SPERMATOCELE,,1158.0,Sidney_Health_Center
1003557,PF 56606 BX VULVA PERINEUM ADDL,,174.0,Sidney_Health_Center
1003557FAC,PF 56606 BX VULVA PERINEUM ADDL,,17.0,Sidney_Health_Center
1003557PRO,PF 56606 BX VULVA PERINEUM ADDL,,157.0,Sidney_Health_Center
1003561,PF 57135 EXC VAGINAL CYST TUMR,,923.0,Sidney_Health_Center
1003561FAC,PF 57135 EXC VAGINAL CYST TUMR,,92.0,Sidney_Health_Center
1003561PRO,PF 57135 EXC VAGINAL CYST TUMR,,831.0,Sidney_Health_Center
1003563,PF 57170 FIT DIAPHRAGM CERV CA,,213.0,Sidney_Health_Center
1003563FAC,PF 57170 FIT DIAPHRAGM CERV CA,,21.0,Sidney_Health_Center
1003563PRO,PF 57170 FIT DIAPHRAGM CERV CA,,192.0,Sidney_Health_Center
1003565,PF 57240 ANT COLPORRHAPHY,,2042.0,Sidney_Health_Center
1003568,TI201 THALLIUM PER MCI,,365.0,Sidney_Health_Center
1003572,PF 57505 ENDOCERVICAL CURRETTAG,,331.0,Sidney_Health_Center
1003572FAC,PF 57505 ENDOCERVICAL CURRETTAG,,33.0,Sidney_Health_Center
1003572PRO,PF 57505 ENDOCERVICAL CURRETTAG,,298.0,Sidney_Health_Center
1003573,PF 58150 TOTAL HYSTERECT ABD,,3083.0,Sidney_Health_Center
1003574,PF 58260 HYSTERECTOMY VAG&lt;250G,,2804.0,Sidney_Health_Center
1003575,TC99M SESTAMIBI PER STUDY DOSE,,716.0,Sidney_Health_Center
1003590,CT CERV SPINE WO THEN W CONT,,1362.0,Sidney_Health_Center
1003591,CT CERVICAL SPINE WO CONTRAST,,1155.0,Sidney_Health_Center
1003592,CT LUMBAR SPINE WO THEN WCON,,1251.0,Sidney_Health_Center
1003593,DIABETES CNSLT IND 30 MIN,,92.0,Sidney_Health_Center
1003594,CT SOFT TISSUE NECK W CONTRAST,,1407.0,Sidney_Health_Center
1003595,PF 58262 HYSTER VAG&lt;250G WBSO,,3181.0,Sidney_Health_Center
1003597,MD 13100  RPR CMPLX TRUNK1.1- 2.5CM,,807.0,Sidney_Health_Center
1003598,RAD EXAM PELVIS COMPL MIN 3 VWS,,75.0,Sidney_Health_Center
1003599,PF 58322 ARTIFIC INSEMIN INUTE,,334.0,Sidney_Health_Center
1003600,PF 58555 HYSTEROSCOPY DX SEP,,1174.0,Sidney_Health_Center
1003601,MD 46600 ANOSCOPY DX WWO SPEC-SEPAR,,202.0,Sidney_Health_Center
1003603,MD 29075 APP CAST ELBOW TO FINGER,,263.0,Sidney_Health_Center
1003604,PF 58563 HYSTEROSCOPY WABLAT,,3563.0,Sidney_Health_Center
1003605,PF 58600 LIGAT TRANSECT FALLOP,,1732.0,Sidney_Health_Center
1003606,PF 58660 LAP LYSIS ADHESIONS,,2542.0,Sidney_Health_Center
1003607,MD 29130 APPL FGR SPLINT STATIC,,135.0,Sidney_Health_Center
1003608,PF 58671 LAP OCCLUSION OVIDUCT,,1637.0,Sidney_Health_Center
1003609,MD 29105 APPL LG ARM SPLINT-SHLD HND,,216.0,Sidney_Health_Center
1003610,PF 58740 SALPINGOLYSIS OVARIOL,,2783.0,Sidney_Health_Center
1003611,MD 29505 APPL LG LEG SPLT THIGH-TOES,,441.0,Sidney_Health_Center
1003612,PF 58800 DRN OVARIAN CYST VAG,,1372.0,Sidney_Health_Center
1003613,MD 29125 APP SHT ARM SPLINT FOR-HAN,,197.0,Sidney_Health_Center
100361350,MD 29125 APP SHT ARM SPLINT FOR-HAN,,394.0,Sidney_Health_Center
1003614,PF 58805 DRN OVARIAN CYST ABD,,1646.0,Sidney_Health_Center
1003615,MD 29405 APPL SHRT LEG CAST BELOW KN,,369.0,Sidney_Health_Center
1003616,PF 58900 BX OVARY,,1746.0,Sidney_Health_Center
1003617,PF 58925 OVARIAN CYSTECTOMY,,2493.0,Sidney_Health_Center
1003618,MD 29515 APPL SHT LEG SPLINT-CALF FT,,288.0,Sidney_Health_Center
1003619,PF 59610 ROUTINE OB CAR WANT,,5120.0,Sidney_Health_Center
1003621,ANES 36620 ART CATH MON TRANS SEP PR,,349.0,Sidney_Health_Center
1003622,MD 36600 ART PUNCTUR WDRAW BLOOD DX,,53.0,Sidney_Health_Center
1003623,MD 20605 ARTHROCENT ASP INJ INTERMED JOINT BURSA WO US GUID,,185.0,Sidney_Health_Center
1003624,PF 59614 DEL VAG AFTER C-SECT,,3235.0,Sidney_Health_Center
1003625,MD 20610 ARTHRO ASP INJ MAJOR JOINT BURSA WO US GUID,,303.0,Sidney_Health_Center
100362550,MD 20610 ARTHRO ASP INJ MAJOR JOINT BURSA WO US GUID,,599.0,Sidney_Health_Center
1003626,PF 59618 ROUT OB CARE ATTEMVAG,,6243.0,Sidney_Health_Center
1003627,MD 20600 ARTHRO ASP INJ SMALL JOINT BURSA WO US GUID,,185.0,Sidney_Health_Center
1003628,PF 59620 DEL C-SECT WATT VAG,,3194.0,Sidney_Health_Center
1003630,PF 59871 RMV CERCLAGE SUTURE,,561.0,Sidney_Health_Center
1003631,MD 11732 AVULSION NAIL PLATE SMPL,,91.0,Sidney_Health_Center
1003632,SEMEN MOT CNT WO HUHN 89310,,82.0,Sidney_Health_Center
1003636,MD 67700 BLEPHAROTOMY DRN ABS EYELID,,588.0,Sidney_Health_Center
1003637,PF 11001 DEBR SKIN EA ADDL 10%,,56.0,Sidney_Health_Center
1003637FAC,PF 11001 DEBR SKIN EA ADDL 10%,,5.0,Sidney_Health_Center
1003637PRO,PF 11001 DEBR SKIN EA ADDL 10%,,51.0,Sidney_Health_Center
1003638,OB UA DIPSTK NONAU 81002,,20.0,Sidney_Health_Center
1003641,PF 11732 AVUL NAIL PLT EA ADDL,,91.0,Sidney_Health_Center
1003641FAC,PF 11732 AVUL NAIL PLT EA ADDL,,9.0,Sidney_Health_Center
1003641PRO,PF 11732 AVUL NAIL PLT EA ADDL,,82.0,Sidney_Health_Center
1003642,MD 92960 CARDIOVER ELECTIVE EXTERNAL,,578.0,Sidney_Health_Center
1003645,MD 23545 CLSD TX ACR-CLAV DSLC WMAN,,1281.0,Sidney_Health_Center
1003646,PF 93015 STRESS TEST CMPL WPF,,190.0,Sidney_Health_Center
1003647,MD 23540 CLSD TX CLAV DSLC WO MAN,,681.0,Sidney_Health_Center
1003649,PF 11980 IMPLNT PELLET HORM SQ,,278.0,Sidney_Health_Center
1003649FAC,PF 11980 IMPLNT PELLET HORM SQ,,29.0,Sidney_Health_Center
1003649PRO,PF 11980 IMPLNT PELLET HORM SQ,,249.0,Sidney_Health_Center
1003650,PF 12017 RPR SMP FACE20.1-30CM,,699.0,Sidney_Health_Center
1003650FAC,PF 12017 RPR SMP FACE20.1-30CM,,70.0,Sidney_Health_Center
1003650PRO,PF 12017 RPR SMP FACE20.1-30CM,,629.0,Sidney_Health_Center
1003651,MD 26742 CLSD TX ARTICULFX JNT WMAN,,1171.0,Sidney_Health_Center
1003652,PF 12045 RP INT N H F G12.6-20,,945.0,Sidney_Health_Center
1003652FAC,PF 12045 RP INT N H F G12.6-20,,95.0,Sidney_Health_Center
1003652PRO,PF 12045 RP INT N H F G12.6-20,,850.0,Sidney_Health_Center
1003653,MD 26740 CLSD TX ARTIC MCP JNT WO M,,801.0,Sidney_Health_Center
1003654,PF 13100 RPR CPLX TRNK 1.1-2.5,,807.0,Sidney_Health_Center
1003654FAC,PF 13100 RPR CPLX TRNK 1.1-2.5,,81.0,Sidney_Health_Center
1003654PRO,PF 13100 RPR CPLX TRNK 1.1-2.5,,726.0,Sidney_Health_Center
1003656,PF 96361 IV INF FLUID ADDL HR,,93.0,Sidney_Health_Center
1003658,PF 96374 TX PX DX INJ IV PUSH,,180.0,Sidney_Health_Center
1003660,MD 28400 CLSD TX CALCANEA FX WO MAN,,1003.0,Sidney_Health_Center
1003661,PF 96401 CHEMO SQ IM ANTI-NEOP,,100.0,Sidney_Health_Center
1003662,PF 99173 SCREEN VISUAL ACU QN,,0.01,Sidney_Health_Center
1003666,MD 25622 CLSD TX SCAPHOID FX WO MAN,,1175.0,Sidney_Health_Center
1003671,PF 13120 RPR CPLX SCLP 1.1-2.5,,840.0,Sidney_Health_Center
1003671FAC,PF 13120 RPR CPLX SCLP 1.1-2.5,,85.0,Sidney_Health_Center
1003671PRO,PF 13120 RPR CPLX SCLP 1.1-2.5,,755.0,Sidney_Health_Center
1003672,PF 17273 DST LSN MAL SCLP2.1-3,,529.0,Sidney_Health_Center
1003672FAC,PF 17273 DST LSN MAL SCLP2.1-3,,51.0,Sidney_Health_Center
1003672PRO,PF 17273 DST LSN MAL SCLP2.1-3,,478.0,Sidney_Health_Center
1003673,MD 23505 CLSD TX CLAVICULAR FX WMAN,,1161.0,Sidney_Health_Center
1003674,PF 99441 TEL E M BY PHYS-10 MIN,,45.0,Sidney_Health_Center
1003675,MD 23500 CLSD TX CLAVIC FX WO MANIP,,716.0,Sidney_Health_Center
1003680,MD 27786 CLSD TX DSTL FIB FX WO MAN,,1192.0,Sidney_Health_Center
1003682,MD 26755 CLSD TX FGR THUMB WMANI,,697.0,Sidney_Health_Center
1003684,MD 26750 CLSD TX DSTL PHAL FX WO MA,,452.0,Sidney_Health_Center
1003685,PF 17274 DST LSN MAL SCLP3.1-4,,618.0,Sidney_Health_Center
1003685FAC,PF 17274 DST LSN MAL SCLP3.1-4,,62.0,Sidney_Health_Center
1003685PRO,PF 17274 DST LSN MAL SCLP3.1-4,,556.0,Sidney_Health_Center
1003686,MD 25605 CLSD TX RDL FX EPI SEP WM,,2509.0,Sidney_Health_Center
1003688,MD 25600 CLSD TX RDL FX EP SPAR WO,,850.0,Sidney_Health_Center
