Number,Description,Revenue Code,CPT Code,Price,Discounted Cash Price,Min Contract Price,Max Contract Price,BCBS Traditional Network,BCBS Point of Service Network,BCBS Closed Plan Network,BCBS HealthLink ,BCBS Medicare Advantage,Allegiance,First Choice Health,United Health,Pacific Source,Mountain Health Coop,hospital
1102031,LAYER CLOSURE <2.5 CM,521.0,12031,573.04,573.04,475.62319999999994,573.04,573.04,544.3879999999999,544.3879999999999,515.736,475.62319999999994,487.08399999999995,561.5791999999999,487.08399999999995,555.8488,555.8488,Missouri_River_Medical_Center
1102032,LAC REP 2.6-7.5 CM. SCALP ETREM,521.0,12032,730.08,730.08,605.9664,730.08,730.08,693.576,693.576,657.072,605.9664,620.568,715.4784000000001,620.568,708.1776,708.1776,Missouri_River_Medical_Center
1102034,LAC REP 7.6-12.5 SCALP TRUNK EX,521.0,12034,754.0,754.0,625.8199999999999,754.0,754.0,716.3,716.3,678.6,625.8199999999999,640.9,738.92,640.9,731.38,731.38,Missouri_River_Medical_Center
1102035,LAC REP 12.6-20.0 SCALP EXTREM.,521.0,12035,921.44,921.44,764.7952,921.44,921.44,875.368,875.368,829.296,764.7952,783.224,903.0112,783.224,893.7968000000001,893.7968000000001,Missouri_River_Medical_Center
1102041,LAC REP INTER  NECK HANDS FEET,521.0,12041,573.04,573.04,475.62319999999994,573.04,573.04,544.3879999999999,544.3879999999999,515.736,475.62319999999994,487.08399999999995,561.5791999999999,487.08399999999995,555.8488,555.8488,Missouri_River_Medical_Center
1102042,LAC REP 2.6-7.5 NECK HANDS FEET,521.0,12042,695.76,695.76,577.4807999999999,695.76,695.76,660.972,660.972,626.184,577.4807999999999,591.396,681.8448,591.396,674.8872,674.8872,Missouri_River_Medical_Center
1102044,LAC REPAIR 7.6-12.5 CM TRUNKEXTRE,521.0,12044,869.44,869.44,721.6352,869.44,869.44,825.968,825.968,782.4960000000001,721.6352,739.024,852.0512,739.024,843.3568,843.3568,Missouri_River_Medical_Center
1102045,CLOSURE LAYER WOUND 12.6CM TO 20CM,521.0,12045,967.2,967.2,802.776,967.2,967.2,918.84,918.84,870.48,802.776,822.12,947.856,822.12,938.184,938.184,Missouri_River_Medical_Center
1102046,LAC REP 20.1-30.0 NECK HANDSFEE,521.0,12046,1158.56,1158.56,961.6048,1158.56,1158.56,1100.6319999999998,1100.6319999999998,1042.704,961.6048,984.776,1135.3888,984.776,1123.8031999999998,1123.8031999999998,Missouri_River_Medical_Center
1102051,LAC REP 2.5 OR < FACE EARS EYELID,521.0,12051,619.84,619.84,514.4672,619.84,619.84,588.848,588.848,557.856,514.4672,526.864,607.4432,526.864,601.2448,601.2448,Missouri_River_Medical_Center
1102052,LAC REP 2.6> FACE EARS INT,521.0,12052,724.88,724.88,601.6504,724.88,724.88,688.636,688.636,652.392,601.6504,616.148,710.3824,616.148,703.1336,703.1336,Missouri_River_Medical_Center
1102053,LAC REP 5.1-7.5 FACE EARS EYES,521.0,12053,835.12,835.12,693.1496,835.12,835.12,793.3639999999999,793.3639999999999,751.6080000000001,693.1496,709.852,818.4176,709.852,810.0663999999999,810.0663999999999,Missouri_River_Medical_Center
1102270,HEMOCCULT,300.0,82270,23.92,23.92,6.57,23.4416,10.342500000000001,10.342500000000001,10.342500000000001,10.342500000000001,19.8536,20.332,23.4416,20.332,6.57,23.2024,Missouri_River_Medical_Center
1102365,SHOULDER CLSD TRMNT OF DISLOCATIO,521.0,23650,782.08,782.08,649.1264,782.08,782.08,742.976,742.976,703.8720000000001,649.1264,664.768,766.4384,664.768,758.6176,758.6176,Missouri_River_Medical_Center
1102560,CLOSED TREATMNT DISTAL RADIAL FX,521.0,25600,793.52,793.52,658.6216,793.52,793.52,753.8439999999999,753.8439999999999,714.168,658.6216,674.492,777.6496,674.492,769.7144,769.7144,Missouri_River_Medical_Center
1102660,CLOSED TREAT METACAPRAL FX WO MANI,521.0,26600,711.36,711.36,590.4288,711.36,711.36,675.792,675.792,640.224,590.4288,604.656,697.1328,604.656,690.0192,690.0192,Missouri_River_Medical_Center
1102720,FRACTURE TREATMENT OF COCCYGEAL,521.0,27200,452.4,452.4,375.49199999999996,452.4,452.4,429.78,429.78,407.15999999999997,375.49199999999996,384.53999999999996,443.352,384.53999999999996,438.828,438.828,Missouri_River_Medical_Center
1102947,FASTING BLOOD SUGAR GLUCOSE,300.0,82947,33.28,33.28,5.8950000000000005,32.6144,9.292499999999999,9.292499999999999,9.292499999999999,9.292499999999999,27.6224,28.288,32.6144,28.288,5.8950000000000005,32.2816,Missouri_River_Medical_Center
1102950,CARDIOPULMONARY RESUSCITATION,521.0,92950,730.08,730.08,605.9664,730.08,730.08,693.576,693.576,657.072,605.9664,620.568,715.4784000000001,620.568,708.1776,708.1776,Missouri_River_Medical_Center
1102960,D FIB,521.0,92960,447.2,447.2,371.176,447.2,447.2,424.84,424.84,402.48,371.176,380.12,438.256,380.12,433.784,433.784,Missouri_River_Medical_Center
1102970,CONTROL OF NASOPHARYNGEAL HEMMORR,521.0,42970,984.88,984.88,817.4504,984.88,984.88,935.636,935.636,886.392,817.4504,837.148,965.1824,837.148,955.3335999999999,955.3335999999999,Missouri_River_Medical_Center
1103120,LAC REP COMP 1.1-2.5 SCALP ARMS LE,521.0,13120,840.32,840.32,697.4656,840.32,840.32,798.304,798.304,756.288,697.4656,714.272,823.5136,714.272,815.1104,815.1104,Missouri_River_Medical_Center
1103121,LAC REP COMP 2.6-7.5,521.0,13121,1043.12,1043.12,865.7895999999998,1043.12,1043.12,990.9639999999998,990.9639999999998,938.8079999999999,865.7895999999998,886.6519999999999,1022.2575999999999,886.6519999999999,1011.8263999999999,1011.8263999999999,Missouri_River_Medical_Center
1103131,REPAIR COMP 1.1-2.5,521.0,13131,926.64,926.64,769.1111999999999,926.64,926.64,880.308,880.308,833.976,769.1111999999999,787.644,908.1071999999999,787.644,898.8408,898.8408,Missouri_River_Medical_Center
1103132,REPAIR COMPLEX 2.6-7.5 CM,521.0,13132,1158.56,1158.56,961.6048,1158.56,1158.56,1100.6319999999998,1100.6319999999998,1042.704,961.6048,984.776,1135.3888,984.776,1123.8031999999998,1123.8031999999998,Missouri_River_Medical_Center
1103300,REPAIR UNUS COMPL OVER 7.5CM,521.0,13300,1222.0,1222.0,1014.26,1222.0,1222.0,1160.8999999999999,1160.8999999999999,1099.8,1014.26,1038.7,1197.56,1038.7,1185.34,1185.34,Missouri_River_Medical_Center
1103420,INJ B12,521.0,J3420,20.8,20.8,7.385,20.384,7.385,7.385,7.385,7.385,17.264,17.68,20.384,17.68,20.176,20.176,Missouri_River_Medical_Center
1103500,CLOSED TRMT CLAVICULAR FRACTURE,521.0,23500,533.52,533.52,442.8216,533.52,533.52,506.84399999999994,506.84399999999994,480.168,442.8216,453.49199999999996,522.8496,453.49199999999996,517.5144,517.5144,Missouri_River_Medical_Center
1103600,FRACTURE TRMT PROX HUMERAL WO MANI,521.0,23600,811.2,811.2,673.296,811.2,811.2,770.64,770.64,730.08,673.296,689.52,794.976,689.52,786.864,786.864,Missouri_River_Medical_Center
1103620,CLOSED TRMT GREATER TUBEROSITY FX,521.0,23620,695.76,695.76,577.4807999999999,695.76,695.76,660.972,660.972,626.184,577.4807999999999,591.396,681.8448,591.396,674.8872,674.8872,Missouri_River_Medical_Center
1103650,DISLOC SHOULDER W MANIP WO ANESTHE,521.0,23650,754.0,754.0,625.8199999999999,754.0,754.0,716.3,716.3,678.6,625.8199999999999,640.9,738.92,640.9,731.38,731.38,Missouri_River_Medical_Center
1103660,URTHRA DILATION,521.0,53660,201.76,201.76,167.46079999999998,201.76,201.76,191.67199999999997,191.67199999999997,181.584,167.46079999999998,171.49599999999998,197.7248,171.49599999999998,195.70719999999997,195.70719999999997,Missouri_River_Medical_Center
1103661,URETHRA,521.0,53661,201.76,201.76,167.46079999999998,201.76,201.76,191.67199999999997,191.67199999999997,181.584,167.46079999999998,171.49599999999998,197.7248,171.49599999999998,195.70719999999997,195.70719999999997,Missouri_River_Medical_Center
1103670,CATHERIZATION URETHRA; SIMPLE,761.0,51702,201.76,201.76,167.46079999999998,201.76,201.76,191.67199999999997,191.67199999999997,181.584,167.46079999999998,171.49599999999998,197.7248,171.49599999999998,195.70719999999997,195.70719999999997,Missouri_River_Medical_Center
1103675,CATHERIZATION URETHRA COMPLICATE,521.0,53675,347.36,347.36,288.3088,347.36,347.36,329.992,329.992,312.624,288.3088,295.25600000000003,340.4128,295.25600000000003,336.9392,336.9392,Missouri_River_Medical_Center
1103752,GASTROSTOMY TUBE PLACEMENT,521.0,43752,144.56,144.56,119.98479999999999,144.56,144.56,137.332,137.332,130.104,119.98479999999999,122.876,141.6688,122.876,140.2232,140.2232,Missouri_River_Medical_Center
1103760,CHANGE OF GASTROSTOMY TUBE,521.0,43760,1158.56,1158.56,961.6048,1158.56,1158.56,1100.6319999999998,1100.6319999999998,1042.704,961.6048,984.776,1135.3888,984.776,1123.8031999999998,1123.8031999999998,Missouri_River_Medical_Center
1103800,COCKUP WRIST SPLINT,521.0,L3800,46.8,46.8,38.843999999999994,46.8,46.8,44.459999999999994,44.459999999999994,42.12,38.843999999999994,39.779999999999994,45.864,39.779999999999994,45.395999999999994,45.395999999999994,Missouri_River_Medical_Center
1104010,PULMONARY FUNCTION TEST,521.0,94010,86.32,86.32,71.64559999999999,84.5936,77.56,77.56,77.56,77.56,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,83.73039999999999,83.73039999999999,Missouri_River_Medical_Center
1104200,REM FOREIGN BODY UPPER ARM SUBCUT,521.0,24200,498.16,498.16,413.4728,498.16,498.16,473.252,473.252,448.34400000000005,413.4728,423.43600000000004,488.1968,423.43600000000004,483.21520000000004,483.21520000000004,Missouri_River_Medical_Center
1104204,DRESSING,521.0,A6216,14.56,14.56,0.08750000000000001,14.2688,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.08750000000000001,12.0848,12.376,14.2688,12.376,14.1232,14.1232,Missouri_River_Medical_Center
1104400,TRIGEMINAL NERVE INJ,521.0,64400,492.96,492.96,409.1568,492.96,492.96,468.31199999999995,468.31199999999995,443.664,409.1568,419.01599999999996,483.1008,419.01599999999996,478.17119999999994,478.17119999999994,Missouri_River_Medical_Center
1104500,CLOSED TREATMENT OF HUMERAL FX,521.0,24500,869.44,869.44,721.6352,869.44,869.44,825.968,825.968,782.4960000000001,721.6352,739.024,852.0512,739.024,843.3568,843.3568,Missouri_River_Medical_Center
1104505,CLOSED TRTMNT HUMERAL SHAFT FX MAN,521.0,24505,1332.24,1332.24,1105.7592,1332.24,1332.24,1265.628,1265.628,1199.016,1105.7592,1132.404,1305.5952,1132.404,1292.2728,1292.2728,Missouri_River_Medical_Center
1104600,TREATMENT CLOSED ELBOW DISLOCATION,521.0,24600,887.12,887.12,736.3095999999999,887.12,887.12,842.764,842.764,798.408,736.3095999999999,754.052,869.3776,754.052,860.5064,860.5064,Missouri_River_Medical_Center
1104640,CLOSED TRMT RADIAL HEAD SUBLU W MA,521.0,24640,290.16,290.16,240.83280000000002,290.16,290.16,275.652,275.652,261.144,240.83280000000002,246.63600000000002,284.3568,246.63600000000002,281.4552,281.4552,Missouri_River_Medical_Center
1104650,CLOSED TRMT RADIAL HEAD FX;WO MANI,521.0,24650,695.76,695.76,577.4807999999999,695.76,695.76,660.972,660.972,626.184,577.4807999999999,591.396,681.8448,591.396,674.8872,674.8872,Missouri_River_Medical_Center
1104760,PULSE OXIMETRY,521.0,94760,46.8,46.8,7.140000000000001,45.864,7.140000000000001,7.140000000000001,7.140000000000001,7.140000000000001,38.843999999999994,39.779999999999994,45.864,39.779999999999994,45.395999999999994,45.395999999999994,Missouri_River_Medical_Center
1105000,PUNCTURE ASPIRATION OF HYDROCELE,521.0,55000,282.88,282.88,234.79039999999998,282.88,282.88,268.736,268.736,254.592,234.79039999999998,240.44799999999998,277.2224,240.44799999999998,274.3936,274.3936,Missouri_River_Medical_Center
1105205,FOREIGN BODY REM EYE,521.0,65205,191.36,191.36,158.8288,191.36,191.36,181.792,181.792,172.22400000000002,158.8288,162.656,187.5328,162.656,185.6192,185.6192,Missouri_River_Medical_Center
1105210,FOREIGN BODY REM CONJUCTIVAL EMBED,521.0,65210,208.0,208.0,172.64,208.0,208.0,197.6,197.6,187.20000000000002,172.64,176.79999999999998,203.84,176.79999999999998,201.76,201.76,Missouri_River_Medical_Center
1105220,REMOVAL FOR BODY CORNEA WO SLIT L,521.0,65220,225.68,225.68,187.3144,225.68,225.68,214.396,214.396,203.11200000000002,187.3144,191.828,221.1664,191.828,218.9096,218.9096,Missouri_River_Medical_Center
1105248,EXPLOR REM FB DEEP FOREARM OR WRIS,521.0,25248,1101.36,1101.36,914.1287999999998,1101.36,1101.36,1046.292,1046.292,991.2239999999999,914.1287999999998,936.1559999999998,1079.3328,936.1559999999998,1068.3192,1068.3192,Missouri_River_Medical_Center
1105250,VASECTOMY UNILATERAL OR BILATERAL,521.0,55250,1158.56,1158.56,961.6048,1158.56,1158.56,1100.6319999999998,1100.6319999999998,1042.704,961.6048,984.776,1135.3888,984.776,1123.8031999999998,1123.8031999999998,Missouri_River_Medical_Center
1105500,CLOSED TREAT RADIAL SHAFT FX WO MA,521.0,25500,695.76,695.76,577.4807999999999,695.76,695.76,660.972,660.972,626.184,577.4807999999999,591.396,681.8448,591.396,674.8872,674.8872,Missouri_River_Medical_Center
1105530,CLOSED TRMT ULNAR SHAFT FX WO MANI,521.0,25530,695.76,695.76,577.4807999999999,695.76,695.76,660.972,660.972,626.184,577.4807999999999,591.396,681.8448,591.396,674.8872,674.8872,Missouri_River_Medical_Center
1105555,DRESSING CHANGE WOUND CARE,521.0,99211,63.44,63.44,52.655199999999994,63.44,63.44,60.267999999999994,60.267999999999994,57.096,52.655199999999994,53.924,62.1712,53.924,61.5368,61.5368,Missouri_River_Medical_Center
1105560,FRACTURE RADIAL AND ULNAR SHAFT C,521.0,25560,695.76,695.76,577.4807999999999,695.76,695.76,660.972,660.972,626.184,577.4807999999999,591.396,681.8448,591.396,674.8872,674.8872,Missouri_River_Medical_Center
1105565,CLOSED TRMT RAD & ULNAR FX W MANIP,521.0,25565,1449.76,1449.76,1203.3008,1449.76,1449.76,1377.272,1377.272,1304.784,1203.3008,1232.296,1420.7648,1232.296,1406.2672,1406.2672,Missouri_River_Medical_Center
1105600,CLOSED TRMT DISTAL RADIAL FX,521.0,25600,793.52,793.52,658.6216,793.52,793.52,753.8439999999999,753.8439999999999,714.168,658.6216,674.492,777.6496,674.492,769.7144,769.7144,Missouri_River_Medical_Center
1105622,NAVICULAR FRACTURE CLOSED TREATMEN,521.0,25622,754.0,754.0,625.8199999999999,754.0,754.0,716.3,716.3,678.6,625.8199999999999,640.9,738.92,640.9,731.38,731.38,Missouri_River_Medical_Center
1105630,FRACTURE CARPAL CLOSED TRMT W/O MA,521.0,25630,754.0,754.0,625.8199999999999,754.0,754.0,716.3,716.3,678.6,625.8199999999999,640.9,738.92,640.9,731.38,731.38,Missouri_River_Medical_Center
1106000,TREAT 1ST DEG. BURN LOCAL,521.0,16000,167.44,167.44,138.9752,167.44,167.44,159.06799999999998,159.06799999999998,150.696,138.9752,142.32399999999998,164.0912,142.32399999999998,162.4168,162.4168,Missouri_River_Medical_Center
1106009,DRAINAGE EXTERNAL EAR SIMPLE,521.0,69000,452.4,452.4,375.49199999999996,452.4,452.4,429.78,429.78,407.15999999999997,375.49199999999996,384.53999999999996,443.352,384.53999999999996,438.828,438.828,Missouri_River_Medical_Center
1106010,I&D DRAINAGE OF FINGER ABS. SIM,521.0,26010,290.16,290.16,240.83280000000002,290.16,290.16,275.652,275.652,261.144,240.83280000000002,246.63600000000002,284.3568,246.63600000000002,281.4552,281.4552,Missouri_River_Medical_Center
1106011,I&D FINGER ABSCESS COMPLICATED,521.0,26011,950.56,950.56,788.9648,950.56,950.56,903.0319999999999,903.0319999999999,855.504,788.9648,807.9759999999999,931.5487999999999,807.9759999999999,922.0432,922.0432,Missouri_River_Medical_Center
1106020,DRESS OR DEBRIDE WO ANESTHESIA SM,521.0,16020,196.56,196.56,163.1448,196.56,196.56,186.732,186.732,176.904,163.1448,167.076,192.6288,167.076,190.6632,190.6632,Missouri_River_Medical_Center
1106025,BURN CARE W/O ANESTHESIA,521.0,16025,358.8,358.8,297.804,358.8,358.8,340.86,340.86,322.92,297.804,304.98,351.624,304.98,348.036,348.036,Missouri_River_Medical_Center
1106083,INCISION OF THROM HEMORRHOID EXT,521.0,46083,433.68,433.68,359.95439999999996,433.68,433.68,411.996,411.996,390.312,359.95439999999996,368.628,425.0064,368.628,420.6696,420.6696,Missouri_River_Medical_Center
1106227,SPINAL PUNCTURE LUMBAR DIAGNOSIT,521.0,62270,522.08,522.08,433.32640000000004,522.08,522.08,495.976,495.976,469.87200000000007,433.32640000000004,443.76800000000003,511.63840000000005,443.76800000000003,506.41760000000005,506.41760000000005,Missouri_River_Medical_Center
1106372,ADMINISTRATION IM SUBQ,761.0,90471,60.32,60.32,50.065599999999996,60.32,60.32,57.303999999999995,57.303999999999995,54.288000000000004,50.065599999999996,51.272,59.1136,51.272,58.5104,58.5104,Missouri_River_Medical_Center
1106415,VENIPUNCTURE,300.0,G0001,15.6,15.6,12.947999999999999,15.6,15.6,14.819999999999999,14.819999999999999,14.04,12.947999999999999,13.26,15.288,13.26,15.132,15.132,Missouri_River_Medical_Center
1106600,ANOSCOPY DIAGNOSTIC W OR WO SPEC,521.0,46600,215.28,215.28,178.6824,215.28,215.28,204.516,204.516,193.752,178.6824,182.988,210.9744,182.988,208.8216,208.8216,Missouri_River_Medical_Center
1106605,CLOSED TRMT METACARPAL FRAC WITH M,521.0,26605,811.2,811.2,673.296,811.2,811.2,770.64,770.64,730.08,673.296,689.52,794.976,689.52,786.864,786.864,Missouri_River_Medical_Center
1106641,CLOSED TRMT CARPOMETACARPAL DISLO,521.0,26641,869.44,869.44,721.6352,869.44,869.44,825.968,825.968,782.4960000000001,721.6352,739.024,852.0512,739.024,843.3568,843.3568,Missouri_River_Medical_Center
1106645,CLOSED TREATMT CARPOMET. FX DISLOC,521.0,26645,1043.12,1043.12,865.7895999999998,1043.12,1043.12,990.9639999999998,990.9639999999998,938.8079999999999,865.7895999999998,886.6519999999999,1022.2575999999999,886.6519999999999,1011.8263999999999,1011.8263999999999,Missouri_River_Medical_Center
1106666,RETURNED CHECK FEE,521.0,,39.52,39.52,32.8016,39.52,39.52,37.544000000000004,37.544000000000004,35.568000000000005,32.8016,33.592,38.729600000000005,33.592,38.3344,38.3344,Missouri_River_Medical_Center
1106670,CLOSED TRMT CARPOMETACARPAL DISLOC,521.0,26670,811.2,811.2,673.296,811.2,811.2,770.64,770.64,730.08,673.296,689.52,794.976,689.52,786.864,786.864,Missouri_River_Medical_Center
1106700,CLOSED TRTMT METACARPOPHALANGEAL D,521.0,26700,782.08,782.08,649.1264,782.08,782.08,742.976,742.976,703.8720000000001,649.1264,664.768,766.4384,664.768,758.6176,758.6176,Missouri_River_Medical_Center
1106720,CLOSED TRMT PHALANGEAL SHAFT FX WO,521.0,26720,483.6,483.6,401.388,483.6,483.6,459.42,459.42,435.24,401.388,411.06,473.928,411.06,469.092,469.092,Missouri_River_Medical_Center
1106742,CLOSED TRMT ARTICULAR FX WITH MANI,521.0,26742,926.64,926.64,769.1111999999999,926.64,926.64,880.308,880.308,833.976,769.1111999999999,787.644,908.1071999999999,787.644,898.8408,898.8408,Missouri_River_Medical_Center
1106750,CLOSED TRMT DISTAL PHAL FXWO MANI,521.0,26750,447.2,447.2,371.176,447.2,447.2,424.84,424.84,402.48,371.176,380.12,438.256,380.12,433.784,433.784,Missouri_River_Medical_Center
1106755,CLOSED TREAT DIST PHAL FRAC W MANI,521.0,26755,759.2,759.2,630.136,759.2,759.2,721.24,721.24,683.2800000000001,630.136,645.32,744.0160000000001,645.32,736.424,736.424,Missouri_River_Medical_Center
1106770,CLOSED TREAT INTERPHAL JT DISLOCAT,521.0,26770,666.64,666.64,553.3112,666.64,666.64,633.308,633.308,599.976,553.3112,566.644,653.3072,566.644,646.6408,646.6408,Missouri_River_Medical_Center
1106935,DESTRUCTION HEMORRHOID EXT,521.0,46935,678.08,678.08,562.8064,678.08,678.08,644.176,644.176,610.272,562.8064,576.368,664.5184,576.368,657.7376,657.7376,Missouri_River_Medical_Center
1107000,DESTRUCTION 1 LESION,521.0,17000,162.24,162.24,134.6592,162.24,162.24,154.12800000000001,154.12800000000001,146.01600000000002,134.6592,137.904,158.9952,137.904,157.3728,157.3728,Missouri_River_Medical_Center
1107004,DESTRUCTION BENIGN LES 15 OR MORE,521.0,17004,364.0,364.0,302.12,364.0,364.0,345.8,345.8,327.6,302.12,309.4,356.71999999999997,309.4,353.08,353.08,Missouri_River_Medical_Center
1107084,INTRAVENOUS THER OR DIAG INJECTIO,521.0,90784,86.32,86.32,71.64559999999999,86.32,86.32,82.00399999999999,82.00399999999999,77.688,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,83.73039999999999,83.73039999999999,Missouri_River_Medical_Center
1107100,DESTRUCTION BENIGN LESION NOT FAC,521.0,17110,261.04,261.04,216.66320000000002,261.04,261.04,247.988,247.988,234.93600000000004,216.66320000000002,221.88400000000001,255.81920000000002,221.88400000000001,253.20880000000002,253.20880000000002,Missouri_River_Medical_Center
