Updated January 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,hospital
H250011d,Tylenol Jr Str Chew Tab 160 mg,,$4.00 ,$4.00 ,$3.80 ,$3.80 ,$3.60 ,$3.20 ,$3.60 ,$3.88 ,$3.80 ,$3.80 ,$3.80 ,$3.80 ,$3.60 ,$3.88 ,$3.80 ,$4.00 ,$3.20 ,$4.00 ,Liberty_Medical_Center
H250011e,Tylenol (Acetaminophen) 325mg-po,,$7.00 ,$7.00 ,$6.65 ,$6.65 ,$6.30 ,$5.60 ,$6.30 ,$6.79 ,$6.65 ,$6.65 ,$6.65 ,$6.65 ,$6.30 ,$6.79 ,$6.65 ,$7.00 ,$5.60 ,$7.00 ,Liberty_Medical_Center
H250011i,Tylenol (acetaminophen) Supp 650 mg,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
h250011j,Tylenol- children susp per 5ml,,$4.00 ,$4.00 ,$3.80 ,$3.80 ,$3.60 ,$3.20 ,$3.60 ,$3.88 ,$3.80 ,$3.80 ,$3.80 ,$3.80 ,$3.60 ,$3.88 ,$3.80 ,$4.00 ,$3.20 ,$4.00 ,Liberty_Medical_Center
H250011s,Tylenol (Acetaminophen) Supp 120mg,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500120,Tobramycin 80mg-IV,,$30.00 ,$30.00 ,$28.50 ,$28.50 ,$27.00 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$24.00 ,$30.00 ,Liberty_Medical_Center
H2500120a,Tobrex (tobramycin) eye drops,,$55.00 ,$55.00 ,$52.25 ,$52.25 ,$49.50 ,$44.00 ,$49.50 ,$53.35 ,$52.25 ,$52.25 ,$52.25 ,$52.25 ,$49.50 ,$53.35 ,$52.25 ,$55.00 ,$44.00 ,$55.00 ,Liberty_Medical_Center
H2500123a,Cymbalta 30mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500127,Mucinex 600mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500128,Citrucel Fiber powder 30cc po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H250013,Kayexalate 15gm/60mL po,,$44.00 ,$44.00 ,$41.80 ,$41.80 ,$39.60 ,$35.20 ,$39.60 ,$42.68 ,$41.80 ,$41.80 ,$41.80 ,$41.80 ,$39.60 ,$42.68 ,$41.80 ,$44.00 ,$35.20 ,$44.00 ,Liberty_Medical_Center
H2500131a,Vancomycin per J tube 125 mg dose,,$35.00 ,$35.00 ,$33.25 ,$33.25 ,$31.50 ,$28.00 ,$31.50 ,$33.95 ,$33.25 ,$33.25 ,$33.25 ,$33.25 ,$31.50 ,$33.95 ,$33.25 ,$35.00 ,$28.00 ,$35.00 ,Liberty_Medical_Center
H2500132,Lotrimin (Clotrimazole) Cream per tube,,$12.00 ,$12.00 ,$11.40 ,$11.40 ,$10.80 ,$9.60 ,$10.80 ,$11.64 ,$11.40 ,$11.40 ,$11.40 ,$11.40 ,$10.80 ,$11.64 ,$11.40 ,$12.00 ,$9.60 ,$12.00 ,Liberty_Medical_Center
h2500134a,Inderal (Propranolol)  40mg tab,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500136,Mag (Slo Mag) 64 tab,,$5.00 ,$5.00 ,$4.75 ,$4.75 ,$4.50 ,$4.00 ,$4.50 ,$4.85 ,$4.75 ,$4.75 ,$4.75 ,$4.75 ,$4.50 ,$4.85 ,$4.75 ,$5.00 ,$4.00 ,$5.00 ,Liberty_Medical_Center
H2500136a,Slow Mag 64mg po,,$4.00 ,$4.00 ,$3.80 ,$3.80 ,$3.60 ,$3.20 ,$3.60 ,$3.88 ,$3.80 ,$3.80 ,$3.80 ,$3.80 ,$3.60 ,$3.88 ,$3.80 ,$4.00 ,$3.20 ,$4.00 ,Liberty_Medical_Center
H2500137A,Melatonin 5 mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500139,Acular 0.5% Ophth drops,,$52.00 ,$52.00 ,$49.40 ,$49.40 ,$46.80 ,$41.60 ,$46.80 ,$50.44 ,$49.40 ,$49.40 ,$49.40 ,$49.40 ,$46.80 ,$50.44 ,$49.40 ,$52.00 ,$41.60 ,$52.00 ,Liberty_Medical_Center
H2500141,Senna Lax 8.6mg tab,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500148,Ciloxan (Ciprofloxacin)  eye drop,,$18.00 ,$18.00 ,$17.10 ,$17.10 ,$16.20 ,$14.40 ,$16.20 ,$17.46 ,$17.10 ,$17.10 ,$17.10 ,$17.10 ,$16.20 ,$17.46 ,$17.10 ,$18.00 ,$14.40 ,$18.00 ,Liberty_Medical_Center
H2500153,Ferrous Gluconate 324mg-po,,$7.00 ,$7.00 ,$6.65 ,$6.65 ,$6.30 ,$5.60 ,$6.30 ,$6.79 ,$6.65 ,$6.65 ,$6.65 ,$6.65 ,$6.30 ,$6.79 ,$6.65 ,$7.00 ,$5.60 ,$7.00 ,Liberty_Medical_Center
H2500158,"Epinephrine 1:10,000 inj (carpuject)",,$39.00 ,$39.00 ,$37.05 ,$37.05 ,$35.10 ,$31.20 ,$35.10 ,$37.83 ,$37.05 ,$37.05 ,$37.05 ,$37.05 ,$35.10 ,$37.83 ,$37.05 ,$39.00 ,$31.20 ,$39.00 ,Liberty_Medical_Center
H250015b,Wellbutrin XL (Bupropion)  150mg-po,,$7.00 ,$7.00 ,$6.65 ,$6.65 ,$6.30 ,$5.60 ,$6.30 ,$6.79 ,$6.65 ,$6.65 ,$6.65 ,$6.65 ,$6.30 ,$6.79 ,$6.65 ,$7.00 ,$5.60 ,$7.00 ,Liberty_Medical_Center
H2500160,Brilinta (Ticagrelor) 90mg tab,,$35.00 ,$35.00 ,$33.25 ,$33.25 ,$31.50 ,$28.00 ,$31.50 ,$33.95 ,$33.25 ,$33.25 ,$33.25 ,$33.25 ,$31.50 ,$33.95 ,$33.25 ,$35.00 ,$28.00 ,$35.00 ,Liberty_Medical_Center
H2500176,Tambocor (Flecainide)  100mg-po,,$9.00 ,$9.00 ,$8.55 ,$8.55 ,$8.10 ,$7.20 ,$8.10 ,$8.73 ,$8.55 ,$8.55 ,$8.55 ,$8.55 ,$8.10 ,$8.73 ,$8.55 ,$9.00 ,$7.20 ,$9.00 ,Liberty_Medical_Center
H2500178,Doxycycline 100mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500190,Vasopressin 20U/ml  inj,,$335.00 ,$335.00 ,$318.25 ,$318.25 ,$301.50 ,$268.00 ,$301.50 ,$324.95 ,$318.25 ,$318.25 ,$318.25 ,$318.25 ,$301.50 ,$324.95 ,$318.25 ,$335.00 ,$268.00 ,$335.00 ,Liberty_Medical_Center
H2500191a,Cortisporin eye/ear drops/bottle,,$136.00 ,$136.00 ,$129.20 ,$129.20 ,$122.40 ,$108.80 ,$122.40 ,$131.92 ,$129.20 ,$129.20 ,$129.20 ,$129.20 ,$122.40 ,$131.92 ,$129.20 ,$136.00 ,$108.80 ,$136.00 ,Liberty_Medical_Center
H250020,Narcan (Naloxone)  0.4mg/ml inj,,$32.00 ,$32.00 ,$30.40 ,$30.40 ,$28.80 ,$25.60 ,$28.80 ,$31.04 ,$30.40 ,$30.40 ,$30.40 ,$30.40 ,$28.80 ,$31.04 ,$30.40 ,$32.00 ,$25.60 ,$32.00 ,Liberty_Medical_Center
H2500201,Racemic Epinephrine-inh,,$9.00 ,$9.00 ,$8.55 ,$8.55 ,$8.10 ,$7.20 ,$8.10 ,$8.73 ,$8.55 ,$8.55 ,$8.55 ,$8.55 ,$8.10 ,$8.73 ,$8.55 ,$9.00 ,$7.20 ,$9.00 ,Liberty_Medical_Center
H2500205,Integrilin 0.75mg/ml  per bottle,,"$1,507.00 ","$1,507.00 ","$1,431.65 ","$1,431.65 ","$1,356.30 ","$1,205.60 ","$1,356.30 ","$1,461.79 ","$1,431.65 ","$1,431.65 ","$1,431.65 ","$1,431.65 ","$1,356.30 ","$1,461.79 ","$1,431.65 ","$1,507.00 ","$1,205.60 ","$1,507.00 ",Liberty_Medical_Center
H250020a,Narcan 2mg/2ml PFS,,$144.00 ,$144.00 ,$136.80 ,$136.80 ,$129.60 ,$115.20 ,$129.60 ,$139.68 ,$136.80 ,$136.80 ,$136.80 ,$136.80 ,$129.60 ,$139.68 ,$136.80 ,$144.00 ,$115.20 ,$144.00 ,Liberty_Medical_Center
H2500210,Cefepime 2gm IVPB,,$30.00 ,$30.00 ,$28.50 ,$28.50 ,$27.00 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$24.00 ,$30.00 ,Liberty_Medical_Center
H2500213a,Mycelex troche (Clotrimazole) po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500220,Citracal  Petites  po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500221,Bactroban (Mupirocin) ointment,,$31.00 ,$31.00 ,$29.45 ,$29.45 ,$27.90 ,$24.80 ,$27.90 ,$30.07 ,$29.45 ,$29.45 ,$29.45 ,$29.45 ,$27.90 ,$30.07 ,$29.45 ,$31.00 ,$24.80 ,$31.00 ,Liberty_Medical_Center
H2500223,Hydrocortisone  cream 1% tube,,$7.00 ,$7.00 ,$6.65 ,$6.65 ,$6.30 ,$5.60 ,$6.30 ,$6.79 ,$6.65 ,$6.65 ,$6.65 ,$6.65 ,$6.30 ,$6.79 ,$6.65 ,$7.00 ,$5.60 ,$7.00 ,Liberty_Medical_Center
H2500226,Azulfidine (Sulfasalazine)  500mg-po,,$7.00 ,$7.00 ,$6.65 ,$6.65 ,$6.30 ,$5.60 ,$6.30 ,$6.79 ,$6.65 ,$6.65 ,$6.65 ,$6.65 ,$6.30 ,$6.79 ,$6.65 ,$7.00 ,$5.60 ,$7.00 ,Liberty_Medical_Center
H2500227,Adenocard/adenosine 6mg-IV,,$30.00 ,$30.00 ,$28.50 ,$28.50 ,$27.00 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$24.00 ,$30.00 ,Liberty_Medical_Center
H2500230,Azactam 2gm IV,,$139.00 ,$139.00 ,$132.05 ,$132.05 ,$125.10 ,$111.20 ,$125.10 ,$134.83 ,$132.05 ,$132.05 ,$132.05 ,$132.05 ,$125.10 ,$134.83 ,$132.05 ,$139.00 ,$111.20 ,$139.00 ,Liberty_Medical_Center
H2500237,Depacon (Valproate)  500mg-IV,,$30.00 ,$30.00 ,$28.50 ,$28.50 ,$27.00 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$24.00 ,$30.00 ,Liberty_Medical_Center
H2500238,Potassium K rider,,$34.00 ,$34.00 ,$32.30 ,$32.30 ,$30.60 ,$27.20 ,$30.60 ,$32.98 ,$32.30 ,$32.30 ,$32.30 ,$32.30 ,$30.60 ,$32.98 ,$32.30 ,$34.00 ,$27.20 ,$34.00 ,Liberty_Medical_Center
H250023a,Activase (Alteplase) 100mg  Benefis,,"$10,221.00 ","$10,221.00 ","$9,709.95 ","$9,709.95 ","$9,198.90 ","$8,176.80 ","$9,198.90 ","$9,914.37 ","$9,709.95 ","$9,709.95 ","$9,709.95 ","$9,709.95 ","$9,198.90 ","$9,914.37 ","$9,709.95 ","$10,221.00 ","$8,176.80 ","$10,221.00 ",Liberty_Medical_Center
H2500240,Bacitracin Opthal Oint per tube,,$66.00 ,$66.00 ,$62.70 ,$62.70 ,$59.40 ,$52.80 ,$59.40 ,$64.02 ,$62.70 ,$62.70 ,$62.70 ,$62.70 ,$59.40 ,$64.02 ,$62.70 ,$66.00 ,$52.80 ,$66.00 ,Liberty_Medical_Center
H2500240a,Bacitracin Oint tube,,$10.00 ,$10.00 ,$9.50 ,$9.50 ,$9.00 ,$8.00 ,$9.00 ,$9.70 ,$9.50 ,$9.50 ,$9.50 ,$9.50 ,$9.00 ,$9.70 ,$9.50 ,$10.00 ,$8.00 ,$10.00 ,Liberty_Medical_Center
H2500246,Solu-Cortef  250mg/2ml vial,,$56.00 ,$56.00 ,$53.20 ,$53.20 ,$50.40 ,$44.80 ,$50.40 ,$54.32 ,$53.20 ,$53.20 ,$53.20 ,$53.20 ,$50.40 ,$54.32 ,$53.20 ,$56.00 ,$44.80 ,$56.00 ,Liberty_Medical_Center
H2500246c,Solu-Cortef 100mg,,$55.00 ,$55.00 ,$52.25 ,$52.25 ,$49.50 ,$44.00 ,$49.50 ,$53.35 ,$52.25 ,$52.25 ,$52.25 ,$52.25 ,$49.50 ,$53.35 ,$52.25 ,$55.00 ,$44.00 ,$55.00 ,Liberty_Medical_Center
H2500253,Bentyl 10mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500253a,Requip 1mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500255,Elavil (Amitriptyline) 25mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500255a,Elavil  (Amitriptyline) 10mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500259,Romazicon (Flumazenil)  0.1mg/ml IV,,$30.00 ,$30.00 ,$28.50 ,$28.50 ,$27.00 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$24.00 ,$30.00 ,Liberty_Medical_Center
H250025g,Cardizem (diltiazem) 30mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500260,Novolin R regular insulin per inj,,$43.00 ,$43.00 ,$40.85 ,$40.85 ,$38.70 ,$34.40 ,$38.70 ,$41.71 ,$40.85 ,$40.85 ,$40.85 ,$40.85 ,$38.70 ,$41.71 ,$40.85 ,$43.00 ,$34.40 ,$43.00 ,Liberty_Medical_Center
H2500260a,Insulin Drip Novlin R 250 units,,$62.00 ,$62.00 ,$58.90 ,$58.90 ,$55.80 ,$49.60 ,$55.80 ,$60.14 ,$58.90 ,$58.90 ,$58.90 ,$58.90 ,$55.80 ,$60.14 ,$58.90 ,$62.00 ,$49.60 ,$62.00 ,Liberty_Medical_Center
H2500262,Cleocin (clindamycin) 150mg tab,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500263,Lopid (Gemfibrozil) 300mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500265,Potassium 100mEq in 100 ml,,$38.00 ,$38.00 ,$36.10 ,$36.10 ,$34.20 ,$30.40 ,$34.20 ,$36.86 ,$36.10 ,$36.10 ,$36.10 ,$36.10 ,$34.20 ,$36.86 ,$36.10 ,$38.00 ,$30.40 ,$38.00 ,Liberty_Medical_Center
H2500267,Acyclovir (Zovirax) 500mg-IV,,$66.00 ,$66.00 ,$62.70 ,$62.70 ,$59.40 ,$52.80 ,$59.40 ,$64.02 ,$62.70 ,$62.70 ,$62.70 ,$62.70 ,$59.40 ,$64.02 ,$62.70 ,$66.00 ,$52.80 ,$66.00 ,Liberty_Medical_Center
H2500269,Tamiflu 75mg-po per pack,,$40.00 ,$40.00 ,$38.00 ,$38.00 ,$36.00 ,$32.00 ,$36.00 ,$38.80 ,$38.00 ,$38.00 ,$38.00 ,$38.00 ,$36.00 ,$38.80 ,$38.00 ,$40.00 ,$32.00 ,$40.00 ,Liberty_Medical_Center
H2500269a,Tamiflu (oseltamivir)  125ml susp-bottle,,$255.00 ,$255.00 ,$242.25 ,$242.25 ,$229.50 ,$204.00 ,$229.50 ,$247.35 ,$242.25 ,$242.25 ,$242.25 ,$242.25 ,$229.50 ,$247.35 ,$242.25 ,$255.00 ,$204.00 ,$255.00 ,Liberty_Medical_Center
H2500269b,Tamiflu 75 mg per pill,,$33.00 ,$33.00 ,$31.35 ,$31.35 ,$29.70 ,$26.40 ,$29.70 ,$32.01 ,$31.35 ,$31.35 ,$31.35 ,$31.35 ,$29.70 ,$32.01 ,$31.35 ,$33.00 ,$26.40 ,$33.00 ,Liberty_Medical_Center
H2500283,GI Cocktail (no donnatal),,$14.00 ,$14.00 ,$13.30 ,$13.30 ,$12.60 ,$11.20 ,$12.60 ,$13.58 ,$13.30 ,$13.30 ,$13.30 ,$13.30 ,$12.60 ,$13.58 ,$13.30 ,$14.00 ,$11.20 ,$14.00 ,Liberty_Medical_Center
H2500285,Cytomel 25mcg-po,,$15.00 ,$15.00 ,$14.25 ,$14.25 ,$13.50 ,$12.00 ,$13.50 ,$14.55 ,$14.25 ,$14.25 ,$14.25 ,$14.25 ,$13.50 ,$14.55 ,$14.25 ,$15.00 ,$12.00 ,$15.00 ,Liberty_Medical_Center
H2500286,Magic Mouthwash (per dose)/ sm bottle,,$17.00 ,$17.00 ,$16.15 ,$16.15 ,$15.30 ,$13.60 ,$15.30 ,$16.49 ,$16.15 ,$16.15 ,$16.15 ,$16.15 ,$15.30 ,$16.49 ,$16.15 ,$17.00 ,$13.60 ,$17.00 ,Liberty_Medical_Center
H2500290,Nitrobid 2%  per application,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500297,Miralax 17gm (1capful) po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500314a,Lyrica (pregabalin)  75mg-po,,$34.00 ,$34.00 ,$32.30 ,$32.30 ,$30.60 ,$27.20 ,$30.60 ,$32.98 ,$32.30 ,$32.30 ,$32.30 ,$32.30 ,$30.60 ,$32.98 ,$32.30 ,$34.00 ,$27.20 ,$34.00 ,Liberty_Medical_Center
H2500315,Januvia 100mg-po,,$92.00 ,$92.00 ,$87.40 ,$87.40 ,$82.80 ,$73.60 ,$82.80 ,$89.24 ,$87.40 ,$87.40 ,$87.40 ,$87.40 ,$82.80 ,$89.24 ,$87.40 ,$92.00 ,$73.60 ,$92.00 ,Liberty_Medical_Center
H2500319,Mag Citrate 10 oz bottle,,$7.00 ,$7.00 ,$6.65 ,$6.65 ,$6.30 ,$5.60 ,$6.30 ,$6.79 ,$6.65 ,$6.65 ,$6.65 ,$6.65 ,$6.30 ,$6.79 ,$6.65 ,$7.00 ,$5.60 ,$7.00 ,Liberty_Medical_Center
H2500324,Keppra 500mg po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500327,Lithium 300mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500330,Ketamine 500mg/10ml IV,,$37.00 ,$37.00 ,$35.15 ,$35.15 ,$33.30 ,$29.60 ,$33.30 ,$35.89 ,$35.15 ,$35.15 ,$35.15 ,$35.15 ,$33.30 ,$35.89 ,$35.15 ,$37.00 ,$29.60 ,$37.00 ,Liberty_Medical_Center
H2500337,Seroquel 25mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500339a,Rocephin (ceftriaxone) 500mg-inj,,$30.00 ,$30.00 ,$28.50 ,$28.50 ,$27.00 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$24.00 ,$30.00 ,Liberty_Medical_Center
H2500339b,Rocephin (ceftrixone) 1gm ADD,,$30.00 ,$30.00 ,$28.50 ,$28.50 ,$27.00 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$24.00 ,$30.00 ,Liberty_Medical_Center
h2500339c,Rocephin (ceftriaxone) 2gm ADD,,$54.00 ,$54.00 ,$51.30 ,$51.30 ,$48.60 ,$43.20 ,$48.60 ,$52.38 ,$51.30 ,$51.30 ,$51.30 ,$51.30 ,$48.60 ,$52.38 ,$51.30 ,$54.00 ,$43.20 ,$54.00 ,Liberty_Medical_Center
H2500341,Ocuflox (Ofloxacin) eye  drops per btl,,$64.00 ,$64.00 ,$60.80 ,$60.80 ,$57.60 ,$51.20 ,$57.60 ,$62.08 ,$60.80 ,$60.80 ,$60.80 ,$60.80 ,$57.60 ,$62.08 ,$60.80 ,$64.00 ,$51.20 ,$64.00 ,Liberty_Medical_Center
H2500346,Lactulose  per 15ml-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
H2500348,Redi-cat 1 bottle,,$24.00 ,$24.00 ,$22.80 ,$22.80 ,$21.60 ,$19.20 ,$21.60 ,$23.28 ,$22.80 ,$22.80 ,$22.80 ,$22.80 ,$21.60 ,$23.28 ,$22.80 ,$24.00 ,$19.20 ,$24.00 ,Liberty_Medical_Center
H250034a,Oxycodone 5mg-po,,$6.00 ,$6.00 ,$5.70 ,$5.70 ,$5.40 ,$4.80 ,$5.40 ,$5.82 ,$5.70 ,$5.70 ,$5.70 ,$5.70 ,$5.40 ,$5.82 ,$5.70 ,$6.00 ,$4.80 ,$6.00 ,Liberty_Medical_Center
h2500354a,Compazine  Suppository 25 mg,,$32.00 ,$32.00 ,$30.40 ,$30.40 ,$28.80 ,$25.60 ,$28.80 ,$31.04 ,$30.40 ,$30.40 ,$30.40 ,$30.40 ,$28.80 ,$31.04 ,$30.40 ,$32.00 ,$25.60 ,$32.00 ,Liberty_Medical_Center
H2500393,Actidose-aqua(charcoal) 120mL,,$56.00 ,$56.00 ,$53.20 ,$53.20 ,$50.40 ,$44.80 ,$50.40 ,$54.32 ,$53.20 ,$53.20 ,$53.20 ,$53.20 ,$50.40 ,$54.32 ,$53.20 ,$56.00 ,$44.80 ,$56.00 ,Liberty_Medical_Center
h2500393a,Actidose-sorbitol (charcoal)  120ml,,$83.00 ,$83.00 ,$78.85 ,$78.85 ,$74.70 ,$66.40 ,$74.70 ,$80.51 ,$78.85 ,$78.85 ,$78.85 ,$78.85 ,$74.70 ,$80.51 ,$78.85 ,$83.00 ,$66.40 ,$83.00 ,Liberty_Medical_Center
H2500394,Calcium Chloride 10ml PFS,,$40.00 ,$40.00 ,$38.00 ,$38.00 ,$36.00 ,$32.00 ,$36.00 ,$38.80 ,$38.00 ,$38.00 ,$38.00 ,$38.00 ,$36.00 ,$38.80 ,$38.00 ,$40.00 ,$32.00 ,$40.00 ,Liberty_Medical_Center
