Northern Montana Hospital,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,hospital
23700.2,Fixation of shoulder,987,2018-07-01 00:00:00,332,Northern_Montana_Health_Care
23931.2,Drainage of arm bursa,987,2018-07-01 00:00:00,270,Northern_Montana_Health_Care
23935.2,Drain arm/elbow bone lesion,987,2018-07-01 00:00:00,851,Northern_Montana_Health_Care
24071.2,Exc. arm/elbow les sc 3 cm/>,987,2019-01-01 00:00:00,686,Northern_Montana_Health_Care
24105.2,Removal of elbow bursa,987,2018-07-01 00:00:00,591,Northern_Montana_Health_Care
24200.2,Removal of arm foreign body,987,2018-07-01 00:00:00,235,Northern_Montana_Health_Care
24310.2,Revision of arm tendon,987,2017-07-01 00:00:00,793,Northern_Montana_Health_Care
24340.2,Repair of biceps tendon,987,2018-07-01 00:00:00,1033,Northern_Montana_Health_Care
24341.2,Repair arm tendon/muscle,987,2018-07-01 00:00:00,1256,Northern_Montana_Health_Care
24342.2,Repair of ruptured tendon,987,2019-01-01 00:00:00,1310,Northern_Montana_Health_Care
24358.2,Repair elbow w/deb open,987,2018-07-01 00:00:00,882,Northern_Montana_Health_Care
24435.2,Repair humerus with graft,987,2018-07-01 00:00:00,1816,Northern_Montana_Health_Care
24505.2,Treat humerus fracture,987,2018-07-01 00:00:00,752,Northern_Montana_Health_Care
24515.2,Treat humerus fracture,987,2018-07-01 00:00:00,1479,Northern_Montana_Health_Care
24535.2,Treat humerus fracture,987,2018-07-01 00:00:00,957,Northern_Montana_Health_Care
24545.2,Treat humerus fracture,987,2018-07-01 00:00:00,1570,Northern_Montana_Health_Care
24575.2,Treat humerus fracture,987,2018-07-01 00:00:00,1239,Northern_Montana_Health_Care
24579.2,Treat humerus fracture,987,2018-07-01 00:00:00,1410,Northern_Montana_Health_Care
24586.2,Treat elbow fracture,987,2018-07-01 00:00:00,1832,Northern_Montana_Health_Care
24605.2,Treat elbow dislocation,987,2018-07-01 00:00:00,792,Northern_Montana_Health_Care
24655.2,Reduction radial head disloc,987,2019-07-01 00:00:00,673,Northern_Montana_Health_Care
24685.2,Treat ulnar fracture,987,2018-07-01 00:00:00,1103,Northern_Montana_Health_Care
25000.2,Incision of tendon sheath,987,2018-07-01 00:00:00,567,Northern_Montana_Health_Care
25024.2,Decompress forearm 2 spaces,987,2018-07-01 00:00:00,1308,Northern_Montana_Health_Care
25071.2,Exc forearm les sc 3cm/>,987,2018-07-01 00:00:00,719,Northern_Montana_Health_Care
25076.2,Treat wrist dislocation,987,2019-07-01 00:00:00,873,Northern_Montana_Health_Care
25105.2,Remove wrist joint lining,987,2018-07-01 00:00:00,812,Northern_Montana_Health_Care
25111.2,Remove wrist tendion lesion,987,2018-07-01 00:00:00,540,Northern_Montana_Health_Care
25112.2,Re remove wrist tendon lesion,987,2018-07-01 00:00:00,652,Northern_Montana_Health_Care
25246.2,Inj wrist arthrography,987,2019-07-01 00:00:00,127,Northern_Montana_Health_Care
25260.2,Repair forearm tendon/muscle,987,2018-07-01 00:00:00,1062,Northern_Montana_Health_Care
25400.2,Repair radius or ulna,987,2018-07-01 00:00:00,1356,Northern_Montana_Health_Care
25505.2,Clsd tx radial shaft fx,987,2019-07-01 00:00:00,764,Northern_Montana_Health_Care
25515.2,Treat Fracture radius,987,2018-07-01 00:00:00,1128,Northern_Montana_Health_Care
25520.2,Treat fracture of radius,987,2018-07-01 00:00:00,907,Northern_Montana_Health_Care
25545.2,Treat fracture of ulna,987,2018-07-01 00:00:00,1048,Northern_Montana_Health_Care
25560.2,Treat Fx radius & ulna,987,2018-07-01 00:00:00,422,Northern_Montana_Health_Care
25565.2,Treat fracture radius & ulna,987,2018-07-01 00:00:00,782,Northern_Montana_Health_Care
25574.2,TX Open fx radius/ulna shaft,987,2019-01-01 00:00:00,1137,Northern_Montana_Health_Care
25575.2,Treat fracture radius/ulna,987,2018-07-01 00:00:00,1519,Northern_Montana_Health_Care
25600.2,Treat fx radius/ulna,987,2019-07-01 00:00:00,524,Northern_Montana_Health_Care
25605.2,Treat fracture radius/ulna,987,2018-07-01 00:00:00,855,Northern_Montana_Health_Care
25606.2,Treat fx distal radial,987,2018-07-01 00:00:00,1118,Northern_Montana_Health_Care
25607.2,Treat fx rad extra-articul,987,2018-07-01 00:00:00,1239,Northern_Montana_Health_Care
25635.2,Treat wrist bone fx,987,2018-07-01 00:00:00,699,Northern_Montana_Health_Care
25651.2,Perc fixation ulnar styloid fx,987,2019-07-01 00:00:00,818,Northern_Montana_Health_Care
25652.2,Treat fracture ulnar styloid,987,2018-07-01 00:00:00,1050,Northern_Montana_Health_Care
25671.2,Pin radioulnar disclocation,987,2018-07-01 00:00:00,896,Northern_Montana_Health_Care
25676.2,Exc tumor soft tiss forearm/wr,987,2019-07-01 00:00:00,1060,Northern_Montana_Health_Care
26010.2,"Drainage of finger ascess,simp",987,2018-07-01 00:00:00,231,Northern_Montana_Health_Care
26011.2,Drainage of finger abscess,987,2018-07-01 00:00:00,312,Northern_Montana_Health_Care
26055.2,Incise finger tendon sheath,987,2018-07-01 00:00:00,522,Northern_Montana_Health_Care
26115.2,Exc hand les sc < 1.5 cm,987,2018-07-01 00:00:00,561,Northern_Montana_Health_Care
26123.2,Release palm contracture,987,2019-07-01 00:00:00,1407,Northern_Montana_Health_Care
26160.2,Remove tendon sheath lesion,987,2018-07-01 00:00:00,563,Northern_Montana_Health_Care
26356.2,Repair finger/hand tendon,987,2018-07-01 00:00:00,1336,Northern_Montana_Health_Care
26418.2,Repair finger tendon w/o graft,987,2018-07-01 00:00:00,958,Northern_Montana_Health_Care
26440.2,"Release palm/finger tendon,ea",987,2018-07-01 00:00:00,1029,Northern_Montana_Health_Care
26540.2,Repair hand joint,987,2018-07-01 00:00:00,1092,Northern_Montana_Health_Care
26546.2,Rpr non-un mtcrpl / phalanx,987,2019-07-01 00:00:00,1649,Northern_Montana_Health_Care
26605.2,Tx Clsd metacarp fx w/manip,987,2019-07-01 00:00:00,492,Northern_Montana_Health_Care
26608.2,Treat metacarpal fracture,987,2018-07-01 00:00:00,800,Northern_Montana_Health_Care
26615.2,Treat metacarpal fracture,987,2018-07-01 00:00:00,971,Northern_Montana_Health_Care
26650.2,Treat thumb fracture,987,2018-07-01 00:00:00,801,Northern_Montana_Health_Care
26676.2,Pin hand dislocation,987,2018-07-01 00:00:00,843,Northern_Montana_Health_Care
26685.2,Treat hand dislocation,987,2018-07-01 00:00:00,971,Northern_Montana_Health_Care
26727.2,Treat finger fracture each,987,2018-07-01 00:00:00,790,Northern_Montana_Health_Care
26735.2,Treat finger fracture each,987,2018-07-01 00:00:00,1005,Northern_Montana_Health_Care
26746.2,"Treat finger fracture, each",987,2018-07-01 00:00:00,1251,Northern_Montana_Health_Care
26756.2,Pin finger facture each,987,2018-07-01 00:00:00,700,Northern_Montana_Health_Care
26765.2,Treat finger fracture each,987,2018-07-01 00:00:00,843,Northern_Montana_Health_Care
26776.2,"Pin finger dislocation, ea",987,2019-01-01 00:00:00,746,Northern_Montana_Health_Care
26951.2,Amputaion of finger/thumb,987,2018-07-01 00:00:00,1084,Northern_Montana_Health_Care
26990.2,Drainage of pelvis lesion,987,2018-07-01 00:00:00,1058,Northern_Montana_Health_Care
27047.2,Exc hip/pelvis les sc<3cm,987,2018-07-01 00:00:00,610,Northern_Montana_Health_Care
27062.2,Remove femur lesion/bursa,987,2018-07-01 00:00:00,768,Northern_Montana_Health_Care
27091.2,Removal of hip proshesis,987,2018-07-01 00:00:00,2702,Northern_Montana_Health_Care
27093.2,Inject for hip x-ray,987,2018-07-01 00:00:00,119,Northern_Montana_Health_Care
27096.2,Inject sacroiliac joint,987,2018-07-01 00:00:00,141,Northern_Montana_Health_Care
27125.2,Partial hip replacement,987,2018-07-01 00:00:00,1918,Northern_Montana_Health_Care
27130.2,Total hip arthroplasty,987,2018-07-01 00:00:00,2296,Northern_Montana_Health_Care
27170.2,Repair/graft femur head/neck,987,2018-07-01 00:00:00,1989,Northern_Montana_Health_Care
27235.2,Treat thigh fracture,987,2018-07-01 00:00:00,1537,Northern_Montana_Health_Care
27236.2,Treat thigh fracture,987,2018-07-01 00:00:00,2023,Northern_Montana_Health_Care
27244.2,Treat thigh fracture,987,2018-07-01 00:00:00,2083,Northern_Montana_Health_Care
27245.2,Treat thigh fracture,987,2018-07-01 00:00:00,2083,Northern_Montana_Health_Care
27266.2,Treat hip dislocation,987,2018-07-01 00:00:00,980,Northern_Montana_Health_Care
27301.2,Drain thigh/knee lesion,987,2018-07-01 00:00:00,850,Northern_Montana_Health_Care
27303.2,Drainage of bone lesion,987,2018-07-01 00:00:00,1077,Northern_Montana_Health_Care
27310.2,Exploration of knee joint,987,2018-07-01 00:00:00,1233,Northern_Montana_Health_Care
27327.2,Exc thigh/knee les sc < 3 cm,987,2018-07-01 00:00:00,530,Northern_Montana_Health_Care
27328.2,Exc thigh/knee  deep < 5 cm,987,2018-07-01 00:00:00,1052,Northern_Montana_Health_Care
27331.2,Exlpore/treat knee joint,987,2018-07-01 00:00:00,799,Northern_Montana_Health_Care
27335.2,Remove knee joint lining,987,2018-07-01 00:00:00,1287,Northern_Montana_Health_Care
27337.2,Excise thigh/knee lesion>3cm,987,2018-07-01 00:00:00,708,Northern_Montana_Health_Care
27339.2,Exc thigh/knee tum dep 5 cm/>,987,2019-01-01 00:00:00,1274,Northern_Montana_Health_Care
27340.2,Removal of kneecap bursa,987,2018-07-01 00:00:00,626,Northern_Montana_Health_Care
27380.2,Repair of kneecap tendon,987,2018-07-01 00:00:00,999,Northern_Montana_Health_Care
27405.2,Repair of knee ligament,987,2018-07-01 00:00:00,1138,Northern_Montana_Health_Care
27425.2,Lat uetinacular,987,2018-07-01 00:00:00,756,Northern_Montana_Health_Care
27427.2,Reconstruction knee,987,2018-07-01 00:00:00,1197,Northern_Montana_Health_Care
27429.2,Reconstruction knee,987,2018-07-01 00:00:00,2100,Northern_Montana_Health_Care
27447.2,Total knee arthroplasty,987,2018-07-01 00:00:00,2294,Northern_Montana_Health_Care
27448.2,Incision of Thigh,987,2018-07-01 00:00:00,1311,Northern_Montana_Health_Care
27486.2,Revise/replace knee joint,987,2018-07-01 00:00:00,4139,Northern_Montana_Health_Care
27487.2,Revise/replace knee joint,987,2018-07-01 00:00:00,2977,Northern_Montana_Health_Care
27488.2,Removal of knee prosthesis,987,2018-07-01 00:00:00,2032,Northern_Montana_Health_Care
27502.2,Treatment of thigh fracture,987,2018-07-01 00:00:00,1280,Northern_Montana_Health_Care
27506.2,Treatment of thigh fracture,987,2018-07-01 00:00:00,2263,Northern_Montana_Health_Care
27509.2,Treatment of thigh fracture,987,2018-07-01 00:00:00,1083,Northern_Montana_Health_Care
27519.2,Tx Opn dist fem epiphyseal sep,987,2019-07-01 00:00:00,1509,Northern_Montana_Health_Care
27524.2,Treat kneecap fracture,987,2018-07-01 00:00:00,1269,Northern_Montana_Health_Care
27532.2,Tx Clsd knee fx with w/o manip,987,2019-01-01 00:00:00,973,Northern_Montana_Health_Care
27535.2,Treat knee fracture,987,2018-07-01 00:00:00,1516,Northern_Montana_Health_Care
27570.2,Fixation of knee joint,987,2018-07-01 00:00:00,254,Northern_Montana_Health_Care
27610.2,Explore treat ankle joint,987,2018-07-01 00:00:00,1096,Northern_Montana_Health_Care
27620.2,Explore treat ankle joint,987,2018-07-01 00:00:00,756,Northern_Montana_Health_Care
27625.2,Remove ankle joint lining,987,2018-07-01 00:00:00,979,Northern_Montana_Health_Care
27630.2,Excision of tendon lesion,987,2018-07-01 00:00:00,615,Northern_Montana_Health_Care
27632.2,Excision of lesion ankle/leg,987,2018-07-01 00:00:00,700,Northern_Montana_Health_Care
27634.2,Exc leg/ankle tum dep 5cm/>,987,2018-07-01 00:00:00,1152,Northern_Montana_Health_Care
27635.2,Remove lower leg bone lesion,987,2018-07-01 00:00:00,988,Northern_Montana_Health_Care
27650.2,Repair achilles tendon,987,2018-07-01 00:00:00,1110,Northern_Montana_Health_Care
27658.2,"Repair of leg tendon, each",987,2018-07-01 00:00:00,626,Northern_Montana_Health_Care
27659.2,Rpr flex tndn leg sec w-w/o gf,987,2019-01-01 00:00:00,797,Northern_Montana_Health_Care
27664.2,"Repair of leg tendon, each",987,2018-07-01 00:00:00,610,Northern_Montana_Health_Care
27675.2,Repair lower leg tendons,987,2018-07-01 00:00:00,826,Northern_Montana_Health_Care
27685.2,Revison of lower leg tendon,987,2018-07-01 00:00:00,783,Northern_Montana_Health_Care
27687.2,Revision of Calf Tendon,987,2018-07-01 00:00:00,764,Northern_Montana_Health_Care
27695.2,Repair of ankle ligament,987,2018-07-01 00:00:00,804,Northern_Montana_Health_Care
27696.2,Repair of ankle ligaments,987,2018-07-01 00:00:00,943,Northern_Montana_Health_Care
27752.2,Clsd reduct fx tibial shaft,987,2019-07-01 00:00:00,829,Northern_Montana_Health_Care
27758.2,Treatment of tibia fracture,987,2018-07-01 00:00:00,1505,Northern_Montana_Health_Care
27759.2,Treatment of tibia fracture,987,2018-07-01 00:00:00,1688,Northern_Montana_Health_Care
27762.2,Cltx med ankle fx w/mnpj,987,2018-07-01 00:00:00,718,Northern_Montana_Health_Care
27766.2,Optx medial ankle fx,987,2018-07-01 00:00:00,1025,Northern_Montana_Health_Care
27784.2,Treatment of fibula fracture,987,2018-07-01 00:00:00,1201,Northern_Montana_Health_Care
27792.2,Treatment of ankle fracture,987,2018-07-01 00:00:00,1091,Northern_Montana_Health_Care
27810.2,Treatment of ankle fracture,987,2018-07-01 00:00:00,709,Northern_Montana_Health_Care
27814.2,Treatment of ankle fracture,987,2018-07-01 00:00:00,1301,Northern_Montana_Health_Care
27822.2,Treatment of ankle fracture,987,2018-07-01 00:00:00,1448,Northern_Montana_Health_Care
27823.2,Tx trimall fx ank fix post lip,987,2019-07-01 00:00:00,1643,Northern_Montana_Health_Care
27826.2,Treat lower leg fracture,987,2018-07-01 00:00:00,1425,Northern_Montana_Health_Care
27827.2,Treat lower leg fracture,987,2018-07-01 00:00:00,1855,Northern_Montana_Health_Care
27829.2,Treat lower leg joint,987,2018-07-01 00:00:00,1173,Northern_Montana_Health_Care
27842.2,Tx dislocation of ankle w/Anes,987,2018-07-01 00:00:00,832,Northern_Montana_Health_Care
27846.2,Treat ankle dislocation,987,2018-07-01 00:00:00,1213,Northern_Montana_Health_Care
27848.2,Treat ankle dislocation,987,2018-07-01 00:00:00,1350,Northern_Montana_Health_Care
27870.2,Fusion of ankle joint open,987,2018-07-01 00:00:00,1738,Northern_Montana_Health_Care
27880.2,Amputation of lower leg,987,2018-07-01 00:00:00,1551,Northern_Montana_Health_Care
27882.2,Amputaion of lower leg,987,2018-07-01 00:00:00,1016,Northern_Montana_Health_Care
28002.2,Treatment of foot infection,987,2018-07-01 00:00:00,534,Northern_Montana_Health_Care
28022.2,Exploration of foot joint,987,2018-07-01 00:00:00,545,Northern_Montana_Health_Care
28039.2,Excs foot/toe tum sc 1.5 cm/>,987,2018-07-01 00:00:00,586,Northern_Montana_Health_Care
28060.2,Partial removal foot facia,987,2018-07-01 00:00:00,603,Northern_Montana_Health_Care
28080.2,Removal of foot lesion,987,2018-07-01 00:00:00,620,Northern_Montana_Health_Care
28090.2,Removal of foot lesion,987,2018-07-01 00:00:00,520,Northern_Montana_Health_Care
28104.2,Removal of foot lesion,987,2018-07-01 00:00:00,598,Northern_Montana_Health_Care
28108.2,Removal of toe lesions,987,2018-07-01 00:00:00,487,Northern_Montana_Health_Care
28110.2,Part removal of metatarsal,987,2018-07-01 00:00:00,489,Northern_Montana_Health_Care
28112.2,"Ostectmy, compl other met head",987,2019-01-01 00:00:00,527,Northern_Montana_Health_Care
28119.2,Removal of heel spur,987,2018-07-01 00:00:00,607,Northern_Montana_Health_Care
28120.2,Part removal of ankle/heel,987,2018-07-01 00:00:00,839,Northern_Montana_Health_Care
28122.2,Partial removal of foot bone,987,2018-07-01 00:00:00,743,Northern_Montana_Health_Care
28124.2,Partial removal of toe,987,2018-07-01 00:00:00,557,Northern_Montana_Health_Care
28173.2,Resect metatarsal tumor,987,2018-07-01 00:00:00,1272,Northern_Montana_Health_Care
28190.2,Removal of foot foreign body,987,2018-07-01 00:00:00,227,Northern_Montana_Health_Care
28200.2,"Rpr flexor tendon foot, ea",987,2019-01-01 00:00:00,547,Northern_Montana_Health_Care
28208.2,Repair/graft foot tendon,987,2018-07-01 00:00:00,722,Northern_Montana_Health_Care
28210.2,Repair/graft of foot tendon,987,2018-07-01 00:00:00,708,Northern_Montana_Health_Care
28238.2,Revision of foot tendon,987,2018-07-01 00:00:00,821,Northern_Montana_Health_Care
28285.2,Repair of hammertoe,987,2018-07-01 00:00:00,638,Northern_Montana_Health_Care
28288.2,Partial removal of foot bone,987,2018-07-01 00:00:00,726,Northern_Montana_Health_Care
28289.2,Repair hallux rigidus,987,2018-07-01 00:00:00,782,Northern_Montana_Health_Care
28291.2,Corr halux rigdus w/implant,987,2018-07-01 00:00:00,801,Northern_Montana_Health_Care
28292.2,Correction of bunion,987,2018-07-01 00:00:00,822,Northern_Montana_Health_Care
28296.2,Correction of bunion,987,2018-07-01 00:00:00,869,Northern_Montana_Health_Care
28297.2,Correction of bunion,987,2018-07-01 00:00:00,1014,Northern_Montana_Health_Care
28298.2,Correction of bunion,987,2018-07-01 00:00:00,839,Northern_Montana_Health_Care
28299.2,Correctn Hallux Valgus w/2 ost,987,2019-01-01 00:00:00,985,Northern_Montana_Health_Care
28313.2,Repair deformity of toe,987,2018-07-01 00:00:00,599,Northern_Montana_Health_Care
28315.2,Removal of sesamoid bone,987,2018-07-01 00:00:00,551,Northern_Montana_Health_Care
28322.2,Repair of metatarsals,987,2018-07-01 00:00:00,975,Northern_Montana_Health_Care
28415.2,Treat heel fracture,987,2018-07-01 00:00:00,1889,Northern_Montana_Health_Care
28465.2,Treat midfoot fracture each,987,2018-07-01 00:00:00,1067,Northern_Montana_Health_Care
28470.2,Treat metatarsal fracture,987,2018-07-01 00:00:00,343,Northern_Montana_Health_Care
28476.2,Treat metatarsal fracture,987,2018-07-01 00:00:00,591,Northern_Montana_Health_Care
28485.2,Treat metatarsal fracture,987,2018-07-01 00:00:00,915,Northern_Montana_Health_Care
28505.2,Repair of great toe FX,987,2018-07-01 00:00:00,843,Northern_Montana_Health_Care
28515.2,"Clsd tx phalanx not gt toe, ea",987,2019-07-01 00:00:00,240,Northern_Montana_Health_Care
28525.2,ORIF phalanx not big toe,987,2018-07-01 00:00:00,674,Northern_Montana_Health_Care
28630.2,Treat toe dislocation,987,2018-07-01 00:00:00,185,Northern_Montana_Health_Care
28635.2,Clsd trtmnt MTPJ dislocation,987,2019-07-01 00:00:00,224,Northern_Montana_Health_Care
28636.2,Treat toe dislocation,987,2018-07-01 00:00:00,356,Northern_Montana_Health_Care
28645.2,Repair toe dislocation,987,2018-07-01 00:00:00,815,Northern_Montana_Health_Care
28715.2,Fusion of foot bones,987,2018-07-01 00:00:00,1586,Northern_Montana_Health_Care
28730.2,Arthrodesis foot bones multi,987,2019-01-01 00:00:00,1240,Northern_Montana_Health_Care
28740.2,Fusion of foot bones,987,2018-07-01 00:00:00,1052,Northern_Montana_Health_Care
28750.2,Fusion of big toe joint,987,2018-07-01 00:00:00,991,Northern_Montana_Health_Care
28755.2,Fusion of big toe joint,987,2018-07-01 00:00:00,560,Northern_Montana_Health_Care
28805.2,Amputation thru metatarsal,987,2018-07-01 00:00:00,1232,Northern_Montana_Health_Care
28810.2,Amputation toe & metatarsal,987,2018-07-01 00:00:00,727,Northern_Montana_Health_Care
28820.2,Amputation of toe,987,2018-07-01 00:00:00,667,Northern_Montana_Health_Care
28825.2,Partial amputation of toe,987,2018-07-01 00:00:00,626,Northern_Montana_Health_Care
29125.2,Apply forearm splint,987,2018-07-01 00:00:00,67,Northern_Montana_Health_Care
29505.2,Application of long leg splint,987,2019-01-01 00:00:00,85,Northern_Montana_Health_Care
29515.2,Apply short leg splint,987,2018-07-01 00:00:00,84,Northern_Montana_Health_Care
29580.2,Application of paste boot,987,2018-07-01 00:00:00,49,Northern_Montana_Health_Care
29805.2,"Shoulder arthroscopy, dx",987,2018-07-01 00:00:00,797,Northern_Montana_Health_Care
29806.2,Shoulder arthroscopy/surgery,987,2018-07-01 00:00:00,1794,Northern_Montana_Health_Care
29807.2,Shoulder arthroscopy/surgery,987,2018-07-01 00:00:00,1752,Northern_Montana_Health_Care
29819.2,Shoulder arthroscopy/surgery,987,2018-07-01 00:00:00,987,Northern_Montana_Health_Care
29822.2,Shoulder arthroscopy/surgery,987,2018-07-01 00:00:00,958,Northern_Montana_Health_Care
29823.2,Shoulder arthroscopy/surgery,987,2018-07-01 00:00:00,1044,Northern_Montana_Health_Care
29825.2,Shoulder Arthroscopy/surgery,987,2018-07-01 00:00:00,973,Northern_Montana_Health_Care
29826.2,Shoulder arthroscopy/surgery,987,2018-07-01 00:00:00,299,Northern_Montana_Health_Care
29827.2,Arthoscope rotator cuff repr,987,2018-07-01 00:00:00,1781,Northern_Montana_Health_Care
29828.2,Arthoscopy biceps tenodesis,987,2018-07-01 00:00:00,1536,Northern_Montana_Health_Care
29848.2,Endoscopy surgery wrist,987,2018-07-01 00:00:00,865,Northern_Montana_Health_Care
29855.2,Tibial Arthroscopy,987,2018-07-01 00:00:00,1323,Northern_Montana_Health_Care
29870.2,Knee arthroscopy dx,987,2018-07-01 00:00:00,690,Northern_Montana_Health_Care
29871.2,Knee arthroscope/drainage,987,2018-07-01 00:00:00,870,Northern_Montana_Health_Care
29873.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,887,Northern_Montana_Health_Care
29874.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,906,Northern_Montana_Health_Care
29875.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,838,Northern_Montana_Health_Care
29876.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,1111,Northern_Montana_Health_Care
29877.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,1050,Northern_Montana_Health_Care
29879.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,1120,Northern_Montana_Health_Care
29880.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,951,Northern_Montana_Health_Care
29881.2,Knee arthroscopy/surgery,987,2018-07-01 00:00:00,915,Northern_Montana_Health_Care
