"Powell County Memorial Hospital Association, dba Deer Lodge Medical Center",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,hospital
76950,ERX,HCPCS A9150,20555-0033-00,0250 - PHARMACY - GENERAL CLASSIFICATION,CHOLECALCIFEROL 25 MCG (1000 UT) PO TABS,2.4, 1 tablet ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
7877,ERX,HCPCS A9150,50268-0851-11,0250 - PHARMACY - GENERAL CLASSIFICATION,THIAMINE HCL 100 MG PO TABS,2.4, 1 tablet ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
82464,ERX,HCPCS A9150,43292-0563-29,0250 - PHARMACY - GENERAL CLASSIFICATION,MELATONIN 1 MG PO TABS,2.4, 1 tablet ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
850,ERX,HCPCS A9150,45802-0060-70,0250 - PHARMACY - GENERAL CLASSIFICATION,BACITRACIN 500 UNIT/GM EX OINT,2.4, 1 Application ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
8657,ERX,HCPCS A9150,50268-0854-11,0250 - PHARMACY - GENERAL CLASSIFICATION,VITAMIN B-12 500 MCG PO TABS,2.4, 1 tablet ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
8868,ERX,HCPCS A9150,54629-0180-01,0250 - PHARMACY - GENERAL CLASSIFICATION,ZINC GLUCONATE 100 MG PO TABS,2.4, 1 tablet ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
89740,ERX,HCPCS A9150,64980-0339-90,0250 - PHARMACY - GENERAL CLASSIFICATION,MAGNESIUM OXIDE 400 (241.3 MG) MG PO TABS,2.4, 1 tablet ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
9385,ERX,HCPCS A9150,66553-0004-01,0250 - PHARMACY - GENERAL CLASSIFICATION,CALCIUM CARBONATE ANTACID 500 MG PO CHEW,2.4, 1 tablet ,2.14,2.14,2.28,  See (D) Below  ,2.28,1.92,2.14,2.28,Deer_Lodge_Medical_Center
146590,ERX,HCPCS A9575,67684-2000-03,0250 - PHARMACY - GENERAL CLASSIFICATION,GADOTERATE MEGLUMINE 10 MMOL/20ML IV SOLN,137.45, 20 mL ,122.33,122.33,130.58,  See (D) Below  ,130.58,109.96,122.33,130.58,Deer_Lodge_Medical_Center
186803,ERX,HCPCS J3490,61958-2901-01,0250 - PHARMACY - GENERAL CLASSIFICATION,REMDESIVIR 100 MG IV SOLR,1170, 20 mL ,1041.3,1041.3,1111.5,  See (B) Below  ,1111.5,936,1041.3,1111.5,Deer_Lodge_Medical_Center
41142,ERX,HCPCS J3490,00597-0087-17,0250 - PHARMACY - GENERAL CLASSIFICATION,IPRATROPIUM BROMIDE HFA 17 MCG/ACT IN AERS,1048.65, 12.9 g ,933.3,933.3,996.22,  See (B) Below  ,996.22,838.92,933.3,996.22,Deer_Lodge_Medical_Center
100356,ERX,HCPCS J3490,00173-0696-00,0250 - PHARMACY - GENERAL CLASSIFICATION,FLUTICASONE-SALMETEROL 250-50 MCG/DOSE IN AEPB,994.13, 1 each ,884.78,884.78,944.42,  See (B) Below  ,944.42,795.3,884.78,944.42,Deer_Lodge_Medical_Center
118768,ERX,HCPCS J3490,00597-0024-02,0250 - PHARMACY - GENERAL CLASSIFICATION,IPRATROPIUM-ALBUTEROL 20-100 MCG/ACT IN AERS,923.95, 4 g ,822.32,822.32,877.75,  See (B) Below  ,877.75,739.16,822.32,877.75,Deer_Lodge_Medical_Center
40699,ERX,HCPCS J3490,00173-0720-20,0250 - PHARMACY - GENERAL CLASSIFICATION,FLUTICASONE PROPIONATE HFA 220 MCG/ACT IN AERO,922.29, 12 g ,820.84,820.84,876.18,  See (B) Below  ,876.18,737.83,820.84,876.18,Deer_Lodge_Medical_Center
81454,ERX,HCPCS J3490,00186-0370-20,0250 - PHARMACY - GENERAL CLASSIFICATION,BUDESONIDE-FORMOTEROL FUMARATE 160-4.5 MCG/ACT IN AERO,900.94, 10.2 g ,801.84,801.84,855.89,  See (B) Below  ,855.89,720.75,801.84,855.89,Deer_Lodge_Medical_Center
147628,ERX,HCPCS J3490,00169-4060-12,0250 - PHARMACY - GENERAL CLASSIFICATION,LIRAGLUTIDE 18 MG/3ML SC SOPN,897.11, 3 mL ,798.43,798.43,852.25,  See (B) Below  ,852.25,717.69,798.43,852.25,Deer_Lodge_Medical_Center
18908,ERX,HCPCS J3490,00187-4302-02,0250 - PHARMACY - GENERAL CLASSIFICATION,NITROPRUSSIDE SODIUM 25 MG/ML IV SOLN,834.21, 2 mL ,742.45,742.45,792.5,  See (B) Below  ,792.5,667.37,742.45,792.5,Deer_Lodge_Medical_Center
18908,ERX,HCPCS J3490,14789-0012-02,0250 - PHARMACY - GENERAL CLASSIFICATION,NITROPRUSSIDE SODIUM 25 MG/ML IV SOLN,834.21, 2 mL ,742.45,742.45,792.5,  See (B) Below  ,792.5,667.37,742.45,792.5,Deer_Lodge_Medical_Center
151813,ERX,HCPCS J3490,00002-1434-80,0250 - PHARMACY - GENERAL CLASSIFICATION,DULAGLUTIDE 1.5 MG/0.5ML SC SOPN,600.46, 0.5 mL ,534.41,534.41,570.44,  See (B) Below  ,570.44,480.37,534.41,570.44,Deer_Lodge_Medical_Center
91870,ERX,HCPCS J3490,67919-0020-10,0250 - PHARMACY - GENERAL CLASSIFICATION,ALVIMOPAN 12 MG PO CAPS,562.84, 1 capsule ,500.93,500.93,534.7,  See (B) Below  ,534.7,450.27,500.93,534.7,Deer_Lodge_Medical_Center
9413,ERX,HCPCS J3490,00009-0856-05,0250 - PHARMACY - GENERAL CLASSIFICATION,CARBOPROST TROMETHAMINE 250 MCG/ML IM SOLN,536.64, 0.5 mL ,477.61,477.61,509.81,  See (B) Below  ,509.81,429.31,477.61,509.81,Deer_Lodge_Medical_Center
35699,ERX,HCPCS J3490,00065-4013-03,0250 - PHARMACY - GENERAL CLASSIFICATION,MOXIFLOXACIN HCL 0.5 % OP SOLN,521.92, 3 mL ,464.51,464.51,495.82,  See (B) Below  ,495.82,417.54,464.51,495.82,Deer_Lodge_Medical_Center
177672,ERX,HCPCS J3490,00597-0033-34,0250 - PHARMACY - GENERAL CLASSIFICATION,CLONIDINE 0.3 MG/24HR TD PTWK,490.93, 1 patch ,436.93,436.93,466.38,  See (B) Below  ,466.38,392.74,436.93,466.38,Deer_Lodge_Medical_Center
6487,ERX,HCPCS J3490,11980-0180-05,0250 - PHARMACY - GENERAL CLASSIFICATION,PREDNISOLONE ACETATE 1 % OP SUSP,425.66, 5 mL ,378.84,378.84,404.38,  See (B) Below  ,404.38,340.53,378.84,404.38,Deer_Lodge_Medical_Center
6487,ERX,HCPCS J3490,60758-0119-05,0250 - PHARMACY - GENERAL CLASSIFICATION,PREDNISOLONE ACETATE 1 % OP SUSP,425.66, 5 mL ,378.84,378.84,404.38,  See (B) Below  ,404.38,340.53,378.84,404.38,Deer_Lodge_Medical_Center
6487,ERX,HCPCS J3490,61314-0637-05,0250 - PHARMACY - GENERAL CLASSIFICATION,PREDNISOLONE ACETATE 1 % OP SUSP,425.66, 5 mL ,378.84,378.84,404.38,  See (B) Below  ,404.38,340.53,378.84,404.38,Deer_Lodge_Medical_Center
152257,ERX,HCPCS J3490,00005-0100-05,0250 - PHARMACY - GENERAL CLASSIFICATION,MENINGOCOCCAL B VAC (RECOMB) IM SUSY,402.3, 0.5 mL ,358.05,358.05,382.19,  See (B) Below  ,382.19,321.84,358.05,382.19,Deer_Lodge_Medical_Center
172481,ERX,HCPCS J3490,00173-0887-14,0250 - PHARMACY - GENERAL CLASSIFICATION,FLUTICASONE-UMECLIDIN-VILANT 100-62.5-25 MCG/INH IN AEPB,376.2, 1 each ,334.82,334.82,357.39,  See (B) Below  ,357.39,300.96,334.82,357.39,Deer_Lodge_Medical_Center
74704547,ERX,HCPCS J3490,05391-5301-90,0250 - PHARMACY - GENERAL CLASSIFICATION,ENDOSCOPIC COMPOSITION EMULSION INJECTION,345.15, 10 mL ,307.18,307.18,327.89,  See (B) Below  ,327.89,276.12,307.18,327.89,Deer_Lodge_Medical_Center
5754,ERX,HCPCS J3490,00168-0081-30,0250 - PHARMACY - GENERAL CLASSIFICATION,NYSTATIN-TRIAMCINOLONE 100000-0.1 UNIT/GM-% EX CREA,332.67, 30 Application ,296.08,296.08,316.04,  See (B) Below  ,316.04,266.14,296.08,316.04,Deer_Lodge_Medical_Center
5754,ERX,HCPCS J3490,68462-0314-35,0250 - PHARMACY - GENERAL CLASSIFICATION,NYSTATIN-TRIAMCINOLONE 100000-0.1 UNIT/GM-% EX CREA,332.67, 30 Application ,296.08,296.08,316.04,  See (B) Below  ,316.04,266.14,296.08,316.04,Deer_Lodge_Medical_Center
9716,ERX,HCPCS J3490,42023-0123-06,0250 - PHARMACY - GENERAL CLASSIFICATION,DANTROLENE SODIUM 20 MG IV SOLR,332.4, 60 mL ,295.84,295.84,315.78,  See (B) Below  ,315.78,265.92,295.84,315.78,Deer_Lodge_Medical_Center
88317,ERX,HCPCS J3490,68803-0612-10,0250 - PHARMACY - GENERAL CLASSIFICATION,TRYPAN BLUE 0.06 % OP SOLN,328.58, 1 mL ,292.44,292.44,312.15,  See (B) Below  ,312.15,262.86,292.44,312.15,Deer_Lodge_Medical_Center
6246,ERX,HCPCS J3490,17478-0201-15,0250 - PHARMACY - GENERAL CLASSIFICATION,PHENYLEPHRINE HCL 2.5 % OP SOLN,292.5, 15 mL ,260.33,260.33,277.88,  See (B) Below  ,277.88,234,260.33,277.88,Deer_Lodge_Medical_Center
7224,ERX,HCPCS J3490,43598-0210-40,0250 - PHARMACY - GENERAL CLASSIFICATION,SILVER SULFADIAZINE 1 % EX CREA,282, 400 Application ,250.98,250.98,267.9,  See (B) Below  ,267.9,225.6,250.98,267.9,Deer_Lodge_Medical_Center
7224,ERX,HCPCS J3490,61570-0131-40,0250 - PHARMACY - GENERAL CLASSIFICATION,SILVER SULFADIAZINE 1 % EX CREA,282, 400 Application ,250.98,250.98,267.9,  See (B) Below  ,267.9,225.6,250.98,267.9,Deer_Lodge_Medical_Center
24385,ERX,HCPCS J3490,50383-0901-10,0250 - PHARMACY - GENERAL CLASSIFICATION,HYDROCORTISONE-ACETIC ACID 1-2 % OT SOLN,268.32, 10 mL ,238.8,238.8,254.9,  See (B) Below  ,254.9,214.66,238.8,254.9,Deer_Lodge_Medical_Center
15738,ERX,HCPCS J3490,60505-0823-06,0250 - PHARMACY - GENERAL CLASSIFICATION,CALCITONIN (SALMON) 200 UNIT/ACT NA SOLN,260.26, 3.7 mL ,231.63,231.63,247.25,  See (B) Below  ,247.25,208.21,231.63,247.25,Deer_Lodge_Medical_Center
70545,ERX,HCPCS J3490,42023-0105-01,0250 - PHARMACY - GENERAL CLASSIFICATION,METHOHEXITAL SODIUM 0.5 G IJ SOLR,257.22, 500 mg ,228.93,228.93,244.36,  See (B) Below  ,244.36,205.78,228.93,244.36,Deer_Lodge_Medical_Center
76641,ERX,HCPCS J3490,24208-0539-20,0250 - PHARMACY - GENERAL CLASSIFICATION,ACETYLCHOLINE CHLORIDE 20 MG IO SOLR,238.24, 2 mL ,212.03,212.03,226.33,  See (B) Below  ,226.33,190.59,212.03,226.33,Deer_Lodge_Medical_Center
15119,ERX,HCPCS J3490,00074-4456-51,0250 - PHARMACY - GENERAL CLASSIFICATION,SEVOFLURANE IN SOLN,229.69, 250 mL ,204.42,204.42,218.21,  See (B) Below  ,218.21,183.75,204.42,218.21,Deer_Lodge_Medical_Center
41831,ERX,HCPCS J3490,00168-0204-37,0250 - PHARMACY - GENERAL CLASSIFICATION,LIDOCAINE 5 % EX OINT,228.59, 35.44 g ,203.45,203.45,217.16,  See (B) Below  ,217.16,182.87,203.45,217.16,Deer_Lodge_Medical_Center
41831,ERX,HCPCS J3490,16714-0878-01,0250 - PHARMACY - GENERAL CLASSIFICATION,LIDOCAINE 5 % EX OINT,228.59, 35.44 g ,203.45,203.45,217.16,  See (B) Below  ,217.16,182.87,203.45,217.16,Deer_Lodge_Medical_Center
9328,ERX,HCPCS J3490,10223-0201-03,0250 - PHARMACY - GENERAL CLASSIFICATION,BUTAMBEN-TETRACAINE-BENZOCAINE 2-2-14 % EX AERO,191.25, 20 g ,170.21,170.21,181.69,  See (B) Below  ,181.69,153,170.21,181.69,Deer_Lodge_Medical_Center
17837,ERX,HCPCS J3490,00173-0682-20,0250 - PHARMACY - GENERAL CLASSIFICATION,ALBUTEROL SULFATE HFA 108 (90 BASE) MCG/ACT IN AERS,190.49, 18 g ,169.54,169.54,180.97,  See (B) Below  ,180.97,152.39,169.54,180.97,Deer_Lodge_Medical_Center
17837,ERX,HCPCS J3490,00085-1132-04,0250 - PHARMACY - GENERAL CLASSIFICATION,ALBUTEROL SULFATE HFA 108 (90 BASE) MCG/ACT IN AERS,190.49, 6.7 g ,169.54,169.54,180.97,  See (B) Below  ,180.97,152.39,169.54,180.97,Deer_Lodge_Medical_Center
34814,ERX,HCPCS J3490,24208-0631-10,0250 - PHARMACY - GENERAL CLASSIFICATION,NEOMYCIN-POLYMYXIN-HC 3.5-10000-1 OT SOLN,187.99, 10 mL ,167.31,167.31,178.59,  See (B) Below  ,178.59,150.39,167.31,178.59,Deer_Lodge_Medical_Center
34814,ERX,HCPCS J3490,61314-0646-10,0250 - PHARMACY - GENERAL CLASSIFICATION,NEOMYCIN-POLYMYXIN-HC 3.5-10000-1 OT SOLN,187.99, 10 mL ,167.31,167.31,178.59,  See (B) Below  ,178.59,150.39,167.31,178.59,Deer_Lodge_Medical_Center
9186,ERX,HCPCS J3490,63323-0402-20,0250 - PHARMACY - GENERAL CLASSIFICATION,AZTREONAM 2 G IJ SOLR,187.94, 2 g ,167.27,167.27,178.54,  See (B) Below  ,178.54,150.35,167.27,178.54,Deer_Lodge_Medical_Center
70306,ERX,HCPCS J3490,60687-0157-11,0250 - PHARMACY - GENERAL CLASSIFICATION,ARIPIPRAZOLE 2 MG PO TABS,182.87, 2 tablet ,162.75,162.75,173.73,  See (B) Below  ,173.73,146.3,162.75,173.73,Deer_Lodge_Medical_Center
736,ERX,HCPCS J3490,00065-0303-55,0250 - PHARMACY - GENERAL CLASSIFICATION,ATROPINE SULFATE 1 % OP SOLN,178.32, 5 mL ,158.7,158.7,169.4,  See (B) Below  ,169.4,142.66,158.7,169.4,Deer_Lodge_Medical_Center
38263,ERX,HCPCS J3490,00002-7597-01,0250 - PHARMACY - GENERAL CLASSIFICATION,OLANZAPINE 10 MG IM SOLR,170.56, 2 mL ,151.8,151.8,162.03,  See (B) Below  ,162.03,136.45,151.8,162.03,Deer_Lodge_Medical_Center
38315,ERX,HCPCS J3490,00597-0075-41,0250 - PHARMACY - GENERAL CLASSIFICATION,TIOTROPIUM BROMIDE MONOHYDRATE 18 MCG IN CAPS,169.76, 1 capsule ,151.09,151.09,161.27,  See (B) Below  ,161.27,135.81,151.09,161.27,Deer_Lodge_Medical_Center
38315,ERX,HCPCS J3490,00597-0075-75,0250 - PHARMACY - GENERAL CLASSIFICATION,TIOTROPIUM BROMIDE MONOHYDRATE 18 MCG IN CAPS,169.76, 1 capsule ,151.09,151.09,161.27,  See (B) Below  ,161.27,135.81,151.09,161.27,Deer_Lodge_Medical_Center
100354,ERX,HCPCS J3490,69536-0162-88,0250 - PHARMACY - GENERAL CLASSIFICATION,LEVONORGESTREL 1.5 MG PO TABS,165.12, 1 tablet ,146.96,146.96,156.86,  See (B) Below  ,156.86,132.1,146.96,156.86,Deer_Lodge_Medical_Center
7359,ERX,HCPCS J3490,61314-0701-01,0250 - PHARMACY - GENERAL CLASSIFICATION,SULFACETAMIDE SODIUM 10 % OP SOLN,165.06, 300 drop ,146.9,146.9,156.81,  See (B) Below  ,156.81,132.05,146.9,156.81,Deer_Lodge_Medical_Center
11548,ERX,HCPCS J3490,60793-0215-05,0250 - PHARMACY - GENERAL CLASSIFICATION,THROMBIN 5000 UNITS EX SOLR,165, 1 vial ,146.85,146.85,156.75,  See (B) Below  ,156.75,132,146.85,156.75,Deer_Lodge_Medical_Center
189253,ERX,HCPCS J3490,69097-0524-44,0250 - PHARMACY - GENERAL CLASSIFICATION,DICLOFENAC SODIUM 1 % EX GEL,162.4, 100 g ,144.54,144.54,154.28,  See (B) Below  ,154.28,129.92,144.54,154.28,Deer_Lodge_Medical_Center
9119,ERX,HCPCS J3490,61314-0665-05,0250 - PHARMACY - GENERAL CLASSIFICATION,APRACLONIDINE HCL 0.5 % OP SOLN,150.28, 5 mL ,133.75,133.75,142.77,  See (B) Below  ,142.77,120.22,133.75,142.77,Deer_Lodge_Medical_Center
6644,ERX,HCPCS J3490,00998-0016-15,0250 - PHARMACY - GENERAL CLASSIFICATION,PROPARACAINE HCL 0.5 % OP SOLN,142.42, 15 mL ,126.75,126.75,135.3,  See (B) Below  ,135.3,113.94,126.75,135.3,Deer_Lodge_Medical_Center
6644,ERX,HCPCS J3490,17478-0263-12,0250 - PHARMACY - GENERAL CLASSIFICATION,PROPARACAINE HCL 0.5 % OP SOLN,142.42, 15 mL ,126.75,126.75,135.3,  See (B) Below  ,135.3,113.94,126.75,135.3,Deer_Lodge_Medical_Center
6644,ERX,HCPCS J3490,61314-0016-01,0250 - PHARMACY - GENERAL CLASSIFICATION,PROPARACAINE HCL 0.5 % OP SOLN,142.42, 15 mL ,126.75,126.75,135.3,  See (B) Below  ,135.3,113.94,126.75,135.3,Deer_Lodge_Medical_Center
19733,ERX,HCPCS J3490,00023-2181-05,0250 - PHARMACY - GENERAL CLASSIFICATION,KETOROLAC TROMETHAMINE 0.5 % OP SOLN,133.56, 5 mL ,118.87,118.87,126.88,  See (B) Below  ,126.88,106.85,118.87,126.88,Deer_Lodge_Medical_Center
19733,ERX,HCPCS J3490,17478-0209-10,0250 - PHARMACY - GENERAL CLASSIFICATION,KETOROLAC TROMETHAMINE 0.5 % OP SOLN,133.56, 5 mL ,118.87,118.87,126.88,  See (B) Below  ,126.88,106.85,118.87,126.88,Deer_Lodge_Medical_Center
6246,ERX,HCPCS J3490,17478-0201-02,0250 - PHARMACY - GENERAL CLASSIFICATION,PHENYLEPHRINE HCL 2.5 % OP SOLN,127.4, 2 mL ,113.39,113.39,121.03,  See (B) Below  ,121.03,101.92,113.39,121.03,Deer_Lodge_Medical_Center
29469,ERX,HCPCS J3490,65649-0701-41,0250 - PHARMACY - GENERAL CLASSIFICATION,SOD PHOS MONO-SOD PHOS DIBASIC 1.102-0.398 G PO TABS,121.49, 4 tablet ,108.13,108.13,115.42,  See (B) Below  ,115.42,97.19,108.13,115.42,Deer_Lodge_Medical_Center
3427,ERX,HCPCS J3490,17478-0284-35,0250 - PHARMACY - GENERAL CLASSIFICATION,GENTAMICIN SULFATE 0.3 % OP OINT,118.27, 7 Application ,105.26,105.26,112.36,  See (B) Below  ,112.36,94.62,105.26,112.36,Deer_Lodge_Medical_Center
2025,ERX,HCPCS J3490,17478-0100-12,0250 - PHARMACY - GENERAL CLASSIFICATION,CYCLOPENTOLATE HCL 1 % OP SOLN,116.78, 15 mL ,103.93,103.93,110.94,  See (B) Below  ,110.94,93.42,103.93,110.94,Deer_Lodge_Medical_Center
2025,ERX,HCPCS J3490,61314-0396-03,0250 - PHARMACY - GENERAL CLASSIFICATION,CYCLOPENTOLATE HCL 1 % OP SOLN,116.78, 15 mL ,103.93,103.93,110.94,  See (B) Below  ,110.94,93.42,103.93,110.94,Deer_Lodge_Medical_Center
9120,ERX,HCPCS J3490,00065-0660-10,0250 - PHARMACY - GENERAL CLASSIFICATION,APRACLONIDINE HCL 1 % OP SOLN,115.08, 1 each ,102.42,102.42,109.33,  See (B) Below  ,109.33,92.06,102.42,109.33,Deer_Lodge_Medical_Center
24731,ERX,HCPCS J3490,00574-7040-12,0250 - PHARMACY - GENERAL CLASSIFICATION,BELLADONNA ALKALOIDS-OPIUM 16.2-60 MG RE SUPP,111.63, 1 suppository ,99.35,99.35,106.05,  See (B) Below  ,106.05,89.3,99.35,106.05,Deer_Lodge_Medical_Center
110469,ERX,HCPCS J3490,68180-0678-01,0250 - PHARMACY - GENERAL CLASSIFICATION,OSELTAMIVIR PHOSPHATE 6 MG/ML PO SUSR,96.5, 12.5 mL ,85.89,85.89,91.68,  See (B) Below  ,91.68,77.2,85.89,91.68,Deer_Lodge_Medical_Center
856,ERX,HCPCS J3490,24208-0555-55,0250 - PHARMACY - GENERAL CLASSIFICATION,BACITRACIN-POLYMYXIN B 500-10000 UNIT/GM OP OINT,94.91, 3.5 g ,84.47,84.47,90.16,  See (B) Below  ,90.16,75.93,84.47,90.16,Deer_Lodge_Medical_Center
10368,ERX,HCPCS J3490,51672-1298-01,0250 - PHARMACY - GENERAL CLASSIFICATION,KETOCONAZOLE 2 % EX CREA,94.57, 15 Application ,84.17,84.17,89.84,  See (B) Below  ,89.84,75.66,84.17,89.84,Deer_Lodge_Medical_Center
2622,ERX,HCPCS J3490,63323-0130-02,0250 - PHARMACY - GENERAL CLASSIFICATION,DOXYCYCLINE HYCLATE 100 MG IV SOLR,93.43, 10 mL ,83.15,83.15,88.76,  See (B) Below  ,88.76,74.74,83.15,88.76,Deer_Lodge_Medical_Center
2622,ERX,HCPCS J3490,63323-0130-13,0250 - PHARMACY - GENERAL CLASSIFICATION,DOXYCYCLINE HYCLATE 100 MG IV SOLR,93.43, 10 mL ,83.15,83.15,88.76,  See (B) Below  ,88.76,74.74,83.15,88.76,Deer_Lodge_Medical_Center
39063,ERX,HCPCS J3490,65649-0301-03,0250 - PHARMACY - GENERAL CLASSIFICATION,RIFAXIMIN 200 MG PO TABS,93.21, 1 tablet ,82.96,82.96,88.55,  See (B) Below  ,88.55,74.57,82.96,88.55,Deer_Lodge_Medical_Center
10734,ERX,HCPCS J3490,00409-3375-04,0250 - PHARMACY - GENERAL CLASSIFICATION,NOREPINEPHRINE BITARTRATE 1 MG/ML IV SOLN,92.36, 4 mL ,82.2,82.2,87.74,  See (B) Below  ,87.74,73.89,82.2,87.74,Deer_Lodge_Medical_Center
29424,ERX,HCPCS J3490,16714-0496-01,0250 - PHARMACY - GENERAL CLASSIFICATION,CLOTRIMAZOLE-BETAMETHASONE 1-0.05 % EX CREA,90.83, 15 g ,80.84,80.84,86.29,  See (B) Below  ,86.29,72.66,80.84,86.29,Deer_Lodge_Medical_Center
39136,ERX,HCPCS J3490,16714-0769-01,0250 - PHARMACY - GENERAL CLASSIFICATION,NYSTATIN 100000 UNIT/GM EX POWD,89.25, 15 g ,79.43,79.43,84.79,  See (B) Below  ,84.79,71.4,79.43,84.79,Deer_Lodge_Medical_Center
7306,ERX,HCPCS J3490,63323-0083-05,0250 - PHARMACY - GENERAL CLASSIFICATION,SODIUM BICARBONATE 4.2 % IV SOLN,87.35, 5 mL ,77.74,77.74,82.98,  See (B) Below  ,82.98,69.88,77.74,82.98,Deer_Lodge_Medical_Center
148115,ERX,HCPCS J3490,10019-0553-90,0250 - PHARMACY - GENERAL CLASSIFICATION,SCOPOLAMINE 1 MG/3DAYS TD PT72,80.08, 1 patch ,71.27,71.27,76.08,  See (B) Below  ,76.08,64.06,71.27,76.08,Deer_Lodge_Medical_Center
19746,ERX,HCPCS J3490,17478-0713-10,0250 - PHARMACY - GENERAL CLASSIFICATION,OFLOXACIN 0.3 % OP SOLN,77.65, 5 mL ,69.11,69.11,73.77,  See (B) Below  ,73.77,62.12,69.11,73.77,Deer_Lodge_Medical_Center
19746,ERX,HCPCS J3490,24208-0434-05,0250 - PHARMACY - GENERAL CLASSIFICATION,OFLOXACIN 0.3 % OP SOLN,77.65, 5 mL ,69.11,69.11,73.77,  See (B) Below  ,73.77,62.12,69.11,73.77,Deer_Lodge_Medical_Center
151096,ERX,HCPCS J3490,59212-0422-04,0250 - PHARMACY - GENERAL CLASSIFICATION,PB-HYOSCY-ATROPINE-SCOPOLAMINE 16.2 MG/5ML PO ELIX,76.4, 5 mL ,68,68,72.58,  See (B) Below  ,72.58,61.12,68,72.58,Deer_Lodge_Medical_Center
31576,ERX,HCPCS J3490,51079-0020-01,0250 - PHARMACY - GENERAL CLASSIFICATION,BUDESONIDE 3 MG PO CPEP,75.82, 1 capsule ,67.48,67.48,72.03,  See (B) Below  ,72.03,60.66,67.48,72.03,Deer_Lodge_Medical_Center
41382,ERX,HCPCS J3490,47781-0423-47,0250 - PHARMACY - GENERAL CLASSIFICATION,FENTANYL 12 MCG/HR TD PT72,75.66, 1 patch ,67.34,67.34,71.88,  See (B) Below  ,71.88,60.53,67.34,71.88,Deer_Lodge_Medical_Center
41382,ERX,HCPCS J3490,60505-7080-00,0250 - PHARMACY - GENERAL CLASSIFICATION,FENTANYL 12 MCG/HR TD PT72,75.66, 1 patch ,67.34,67.34,71.88,  See (B) Below  ,71.88,60.53,67.34,71.88,Deer_Lodge_Medical_Center
12370,ERX,HCPCS J3490,00143-9593-01,0250 - PHARMACY - GENERAL CLASSIFICATION,NICARDIPINE HCL 2.5 MG/ML IV SOLN,73.3, 10 mL ,65.24,65.24,69.64,  See (B) Below  ,69.64,58.64,65.24,69.64,Deer_Lodge_Medical_Center
77616,ERX,HCPCS J3490,00006-0112-31,0250 - PHARMACY - GENERAL CLASSIFICATION,SITAGLIPTIN PHOSPHATE 50 MG PO TABS,73.13, 1 tablet ,65.09,65.09,69.47,  See (B) Below  ,69.47,58.5,65.09,69.47,Deer_Lodge_Medical_Center
123441,ERX,HCPCS J3490,00456-3428-33,0250 - PHARMACY - GENERAL CLASSIFICATION,MEMANTINE HCL ER 28 MG PO CP24,71.8, 1 capsule ,63.9,63.9,68.21,  See (B) Below  ,68.21,57.44,63.9,68.21,Deer_Lodge_Medical_Center
2888,ERX,HCPCS J3490,00574-4024-35,0250 - PHARMACY - GENERAL CLASSIFICATION,ERYTHROMYCIN 5 MG/GM OP OINT,69.41, 7 Application ,61.77,61.77,65.94,  See (B) Below  ,65.94,55.53,61.77,65.94,Deer_Lodge_Medical_Center
19733,ERX,HCPCS J3490,17478-0209-19,0250 - PHARMACY - GENERAL CLASSIFICATION,KETOROLAC TROMETHAMINE 0.5 % OP SOLN,67.76, 3 mL ,60.31,60.31,64.37,  See (B) Below  ,64.37,54.21,60.31,64.37,Deer_Lodge_Medical_Center
149510,ERX,HCPCS J3490,00409-7295-01,0250 - PHARMACY - GENERAL CLASSIFICATION,POTASSIUM PHOSPHATES 45 MMOLE/15ML IV SOLN,63.15, 15 mL ,56.2,56.2,59.99,  See (B) Below  ,59.99,50.52,56.2,59.99,Deer_Lodge_Medical_Center
9185,ERX,HCPCS J3490,63323-0401-26,0250 - PHARMACY - GENERAL CLASSIFICATION,AZTREONAM 1 G IJ SOLR,62.64, 5 mL ,55.75,55.75,59.51,  See (B) Below  ,59.51,50.11,55.75,59.51,Deer_Lodge_Medical_Center
100412,ERX,HCPCS J3490,00310-6105-30,0250 - PHARMACY - GENERAL CLASSIFICATION,SAXAGLIPTIN HCL 5 MG PO TABS,61.42, 1 tablet ,54.66,54.66,58.35,  See (B) Below  ,58.35,49.14,54.66,58.35,Deer_Lodge_Medical_Center
