Department,Description,HCPCS Code,Gross Price,Minimum,Maximum,BCBS Traditional,BCBS HealthLink,Allegiance,Montana Health Co-op,Pacific Source,Three Rivers Provider Network,Health Info Net/ First Choice Health,Interwest PPO Network,interwest Traditional Network,hospital
RADIOLOGY,SKULL LTD LESS THAN 4 VIEWS,70250,327.0,294.3,327.0,327.0,307.38,320.46,307.38,320.46,294.3,323.73,323.73,327.0,Roosevelt_Medical_Center
RADIOLOGY,SKULL COMPLETE MINIMUM 4 VIEWS,70260,318.0,286.2,318.0,318.0,298.91999999999996,311.64,298.91999999999996,311.64,286.2,314.82,314.82,318.0,Roosevelt_Medical_Center
RADIOLOGY,TMJ UNILATERAL,70328,59.0,53.1,59.0,59.0,55.459999999999994,57.82,55.459999999999994,57.82,53.1,58.41,58.41,59.0,Roosevelt_Medical_Center
RADIOLOGY,TEMPOROMANDIBULAR JOINTS,70330,320.0,288.0,320.0,320.0,300.79999999999995,313.6,300.79999999999995,313.6,288.0,316.8,316.8,320.0,Roosevelt_Medical_Center
RADIOLOGY,SOFT TISSUE NECK 1 OR 2 VIEWS,70360,161.0,144.9,161.0,161.0,151.34,157.78,151.34,157.78,144.9,159.39,159.39,161.0,Roosevelt_Medical_Center
RADIOLOGY,CT HEAD/BRAIN  WITHOUT CONTRAST,70450,1350.0,1215.0,1350.0,1350.0,1269.0,1323.0,1269.0,1323.0,1215.0,1336.5,1336.5,1350.0,Roosevelt_Medical_Center
RADIOLOGY,CT HEAD/BRAIN WITH & WITHOUT CONTRAST,70470,1738.0,1564.2,1738.0,1738.0,1633.7199999999998,1703.24,1633.7199999999998,1703.24,1564.2,1720.62,1720.62,1738.0,Roosevelt_Medical_Center
RADIOLOGY,CHEST 1 VIEW,71045,216.0,194.4,216.0,216.0,203.04,211.68,203.04,211.68,194.4,213.84,213.84,216.0,Roosevelt_Medical_Center
RADIOLOGY,CHEST 2 VIEWS,71046,245.0,220.5,245.0,245.0,230.29999999999998,240.1,230.29999999999998,240.1,220.5,242.55,242.55,245.0,Roosevelt_Medical_Center
RADIOLOGY,"CHEST - AP/PA, LAT & LORDOTIC",71047,255.0,229.5,255.0,255.0,239.7,249.9,239.7,249.9,229.5,252.45,252.45,255.0,Roosevelt_Medical_Center
RADIOLOGY,CHEST AP/PA LAT & OBLIQS,71048,311.0,279.90000000000003,311.0,311.0,292.34,304.78,292.34,304.78,279.90000000000003,307.89,307.89,311.0,Roosevelt_Medical_Center
RADIOLOGY,RIBS UNILAT. W/CHEST MIN. 3 VIEW,71101,295.0,265.5,295.0,295.0,277.3,289.1,277.3,289.1,265.5,292.05,292.05,295.0,Roosevelt_Medical_Center
RADIOLOGY,"RIBS, BILATERAL 3 VIEWS",71110,265.0,238.5,265.0,265.0,249.1,259.7,249.1,259.7,238.5,262.35,262.35,265.0,Roosevelt_Medical_Center
RADIOLOGY,"RIBS, BILAT. W/ CHEST MIN.4 VIEWS",71111,264.0,237.6,264.0,264.0,248.16,258.71999999999997,248.16,258.71999999999997,237.6,261.36,261.36,264.0,Roosevelt_Medical_Center
RADIOLOGY,STERNUM 2 VIEWS,71120,215.0,193.5,215.0,215.0,202.1,210.7,202.1,210.7,193.5,212.85,212.85,215.0,Roosevelt_Medical_Center
RADIOLOGY,STERNOCLAVICULAR JT,71130,252.0,226.8,252.0,252.0,236.88,246.96,236.88,246.96,226.8,249.48,249.48,252.0,Roosevelt_Medical_Center
RADIOLOGY,CT CHEST WITHOUT CONTRAST,71250,1561.0,1404.9,1561.0,1561.0,1467.34,1529.78,1467.34,1529.78,1404.9,1545.3899999999999,1545.3899999999999,1561.0,Roosevelt_Medical_Center
RADIOLOGY,CT CHEST WITH CONTRAST,71260,1851.0,1665.9,1851.0,1851.0,1739.9399999999998,1813.98,1739.9399999999998,1813.98,1665.9,1832.49,1832.49,1851.0,Roosevelt_Medical_Center
RADIOLOGY,SPINE - SINGLE VIEW SPECIFY LEVEL,72020,323.0,290.7,323.0,323.0,303.62,316.54,303.62,316.54,290.7,319.77,319.77,323.0,Roosevelt_Medical_Center
RADIOLOGY,C-SPINE 2 OR 3 VIEWS,72040,250.0,225.0,250.0,250.0,235.0,245.0,235.0,245.0,225.0,247.5,247.5,250.0,Roosevelt_Medical_Center
RADIOLOGY,C-SPINE COMPLETE 4 OR 5 VIEWS,72050,403.0,362.7,403.0,403.0,378.82,394.94,378.82,394.94,362.7,398.96999999999997,398.96999999999997,403.0,Roosevelt_Medical_Center
RADIOLOGY,C-SPINE 6 OR MORE VIEWS/FLEX/EXT,72052,609.0,548.1,609.0,609.0,572.4599999999999,596.8199999999999,572.4599999999999,596.8199999999999,548.1,602.91,602.91,609.0,Roosevelt_Medical_Center
RADIOLOGY,T-SPINE 2 VIEWS,72070,283.0,254.70000000000002,283.0,283.0,266.02,277.34,266.02,277.34,254.70000000000002,280.17,280.17,283.0,Roosevelt_Medical_Center
RADIOLOGY,T-SPINE W/SWIMMERS 3 VIEWS,72072,320.0,288.0,320.0,320.0,300.79999999999995,313.6,300.79999999999995,313.6,288.0,316.8,316.8,320.0,Roosevelt_Medical_Center
RADIOLOGY,T-SPINE COMPLETE - MINIMUM 4 VIEWS,72074,357.0,321.3,357.0,357.0,335.58,349.86,335.58,349.86,321.3,353.43,353.43,357.0,Roosevelt_Medical_Center
RADIOLOGY,THOROCOLUMBAR STANDING 2-3,72082,247.0,222.3,247.0,247.0,232.17999999999998,242.06,232.17999999999998,242.06,222.3,244.53,244.53,247.0,Roosevelt_Medical_Center
RADIOLOGY,THOROCOLUMBAR STANDING 4-5 VIEWS,72083,371.0,333.90000000000003,371.0,371.0,348.73999999999995,363.58,348.73999999999995,363.58,333.90000000000003,367.29,367.29,371.0,Roosevelt_Medical_Center
RADIOLOGY,THOROCOLUMBAR STANDING MIN 6 VIEWS,7208,494.0,444.6,494.0,494.0,464.35999999999996,484.12,464.35999999999996,484.12,444.6,489.06,489.06,494.0,Roosevelt_Medical_Center
RADIOLOGY,L-SPINE 2 OR 3 VIEWS,72100,263.0,236.70000000000002,263.0,263.0,247.22,257.74,247.22,257.74,236.70000000000002,260.37,260.37,263.0,Roosevelt_Medical_Center
RADIOLOGY,L-SPINE COMPLETE MINIMUM 4 VIEWS,72110,497.0,447.3,497.0,497.0,467.17999999999995,487.06,467.17999999999995,487.06,447.3,492.03,492.03,497.0,Roosevelt_Medical_Center
RADIOLOGY,L-SPINE COMP W/BENDING MIN. 6 VIEWS,72114,412.0,370.8,412.0,412.0,387.28,403.76,387.28,403.76,370.8,407.88,407.88,412.0,Roosevelt_Medical_Center
RADIOLOGY,LUMBOSACRAL - BENDING ONLY VIEWS,72120,372.0,334.8,372.0,372.0,349.68,364.56,349.68,364.56,334.8,368.28,368.28,372.0,Roosevelt_Medical_Center
RADIOLOGY,"PELVIS, 1 OR 2 VIEWS",72170,222.0,199.8,222.0,222.0,208.67999999999998,217.56,208.67999999999998,217.56,199.8,219.78,219.78,222.0,Roosevelt_Medical_Center
RADIOLOGY,PELVIS COMP. MIN. 3 VIEWS,72190,245.0,220.5,245.0,245.0,230.29999999999998,240.1,230.29999999999998,240.1,220.5,242.55,242.55,245.0,Roosevelt_Medical_Center
RADIOLOGY,CT PELVIS WITHOUT CONTRAST,72192,1522.0,1369.8,1522.0,1522.0,1430.6799999999998,1491.56,1430.6799999999998,1491.56,1369.8,1506.78,1506.78,1522.0,Roosevelt_Medical_Center
RADIOLOGY,CT PELVIS WITH CONTRAST,72193,2282.0,2053.8,2282.0,2282.0,2145.08,2236.36,2145.08,2236.36,2053.8,2259.18,2259.18,2282.0,Roosevelt_Medical_Center
RADIOLOGY,SACRO-IL JT LESS THAN 3 VIEWS,7220,194.0,174.6,194.0,194.0,182.35999999999999,190.12,182.35999999999999,190.12,174.6,192.06,192.06,194.0,Roosevelt_Medical_Center
RADIOLOGY,SI JOINTS COMPLETE MIN 3 VIEWS,72202,260.0,234.0,260.0,260.0,244.39999999999998,254.79999999999998,244.39999999999998,254.79999999999998,234.0,257.4,257.4,260.0,Roosevelt_Medical_Center
RADIOLOGY,SACRUM-COCCYX MINIMUM 2 VIEWS,72220,314.0,282.6,314.0,314.0,295.15999999999997,307.71999999999997,295.15999999999997,307.71999999999997,282.6,310.86,310.86,314.0,Roosevelt_Medical_Center
RADIOLOGY,CLAVICLE,73000,206.0,185.4,206.0,206.0,193.64,201.88,193.64,201.88,185.4,203.94,203.94,206.0,Roosevelt_Medical_Center
RADIOLOGY,SCAPULA,73010,165.0,148.5,165.0,165.0,155.1,161.7,155.1,161.7,148.5,163.35,163.35,165.0,Roosevelt_Medical_Center
RADIOLOGY,"SHOULDER, COMPLETE MIN. 2 VIEWS",73030,231.0,207.9,231.0,231.0,217.14,226.38,217.14,226.38,207.9,228.69,228.69,231.0,Roosevelt_Medical_Center
RADIOLOGY,A-C JOINTS,73050,320.0,288.0,320.0,320.0,300.79999999999995,313.6,300.79999999999995,313.6,288.0,316.8,316.8,320.0,Roosevelt_Medical_Center
RADIOLOGY,HUMERUS MIN. 2 VIEWS,73060,231.0,207.9,231.0,231.0,217.14,226.38,217.14,226.38,207.9,228.69,228.69,231.0,Roosevelt_Medical_Center
RADIOLOGY,UPPER EXTERMITY INFANT MIN. 2 VIEWS,73092,189.0,170.1,189.0,189.0,177.66,185.22,177.66,185.22,170.1,187.10999999999999,187.10999999999999,189.0,Roosevelt_Medical_Center
RADIOLOGY,"WRIST, COMPLETE MIN. 3 VIEWS",73110,217.0,195.3,217.0,217.0,203.98,212.66,203.98,212.66,195.3,214.82999999999998,214.82999999999998,217.0,Roosevelt_Medical_Center
RADIOLOGY,UNI HIP W/ PELVIS 1 VIEW,73501,116.0,104.4,116.0,116.0,109.03999999999999,113.67999999999999,109.03999999999999,113.67999999999999,104.4,114.84,114.84,116.0,Roosevelt_Medical_Center
RADIOLOGY,UNI HIP W/ PELVIS 2-3 VIEWS,73502,232.0,208.8,232.0,232.0,218.07999999999998,227.35999999999999,218.07999999999998,227.35999999999999,208.8,229.68,229.68,232.0,Roosevelt_Medical_Center
RADIOLOGY,UNI HIP W/ PELVIS MIN 4 VIEWS,73503,348.0,313.2,348.0,348.0,327.12,341.04,327.12,341.04,313.2,344.52,344.52,348.0,Roosevelt_Medical_Center
RADIOLOGY,BIL HIPS W/ PELVIS 2 VIEWS,73521,322.0,289.8,322.0,322.0,302.68,315.56,302.68,315.56,289.8,318.78,318.78,322.0,Roosevelt_Medical_Center
RADIOLOGY,BIL HIPS W/ PELVIS 3-4 VIEWS,73522,483.0,434.7,483.0,483.0,454.02,473.34,454.02,473.34,434.7,478.17,478.17,483.0,Roosevelt_Medical_Center
RADIOLOGY,BIL HIPS W/ PELVIS MIN 5 VIEWS,73523,644.0,579.6,644.0,644.0,605.36,631.12,605.36,631.12,579.6,637.56,637.56,644.0,Roosevelt_Medical_Center
RADIOLOGY,FEMUR 1 VIEW,73551,123.0,110.7,123.0,123.0,115.61999999999999,120.53999999999999,115.61999999999999,120.53999999999999,110.7,121.77,121.77,123.0,Roosevelt_Medical_Center
RADIOLOGY,FEMUR MIN 2 VIEWS,73552,245.0,220.5,245.0,245.0,230.29999999999998,240.1,230.29999999999998,240.1,220.5,242.55,242.55,245.0,Roosevelt_Medical_Center
RADIOLOGY,KNEE 1 0R 2 VIEWS,73560,217.0,195.3,217.0,217.0,203.98,212.66,203.98,212.66,195.3,214.82999999999998,214.82999999999998,217.0,Roosevelt_Medical_Center
RADIOLOGY,KNEE 3 VIEWS,73562,258.0,232.20000000000002,258.0,258.0,242.51999999999998,252.84,242.51999999999998,252.84,232.20000000000002,255.42,255.42,258.0,Roosevelt_Medical_Center
RADIOLOGY,EXT LOWER -  INFANT MIN. 2 VIEWS,73592,189.0,170.1,189.0,189.0,177.66,185.22,177.66,185.22,170.1,187.10999999999999,187.10999999999999,189.0,Roosevelt_Medical_Center
RADIOLOGY,ANKLE COMPLETE MIN. 3 VIEWS,73610,225.0,202.5,225.0,225.0,211.5,220.5,211.5,220.5,202.5,222.75,222.75,225.0,Roosevelt_Medical_Center
RADIOLOGY,FOOT 2 VIEWS,73620,197.0,177.3,197.0,197.0,185.17999999999998,193.06,185.17999999999998,193.06,177.3,195.03,195.03,197.0,Roosevelt_Medical_Center
RADIOLOGY,OS CALCIS MINIMUM 2 VIEWS,73650,212.0,190.8,212.0,212.0,199.28,207.76,199.28,207.76,190.8,209.88,209.88,212.0,Roosevelt_Medical_Center
RADIOLOGY,ABDOMEN KUB 1 VIEW,74018,239.0,215.1,239.0,239.0,224.66,234.22,224.66,234.22,215.1,236.60999999999999,236.60999999999999,239.0,Roosevelt_Medical_Center
RADIOLOGY,ABDOMEN 2 VIEW,74019,240.0,216.0,240.0,240.0,225.6,235.2,225.6,235.2,216.0,237.6,237.6,240.0,Roosevelt_Medical_Center
RADIOLOGY,ABDOMEN ACUTE SERIES,74022,351.0,315.90000000000003,351.0,351.0,329.94,343.98,329.94,343.98,315.90000000000003,347.49,347.49,351.0,Roosevelt_Medical_Center
RADIOLOGY,CT ABDOMEN WITHOUT CONTRAST,74150,1666.0,1499.4,1666.0,1666.0,1566.04,1632.68,1566.04,1632.68,1499.4,1649.34,1649.34,1666.0,Roosevelt_Medical_Center
RADIOLOGY,CT ABDOMEN AND PELVIS WITHOUT CONTRAST,74176,1649.0,1484.1000000000001,1649.0,1649.0,1550.06,1616.02,1550.06,1616.02,1484.1000000000001,1632.51,1632.51,1649.0,Roosevelt_Medical_Center
RADIOLOGY,MAMMOGRAM UNILATERAL DIAGNOSTIC,77065,234.0,210.6,234.0,234.0,219.95999999999998,229.32,219.95999999999998,229.32,210.6,231.66,231.66,234.0,Roosevelt_Medical_Center
RADIOLOGY,MAMMOGRAM BILATERAL DIAGNOSTIC,77066,305.0,274.5,305.0,305.0,286.7,298.9,286.7,298.9,274.5,301.95,301.95,305.0,Roosevelt_Medical_Center
RADIOLOGY,MAMMOGRAM BILATERAL SCREENING,77067,269.0,242.1,269.0,269.0,252.85999999999999,263.62,252.85999999999999,263.62,242.1,266.31,266.31,269.0,Roosevelt_Medical_Center
RADIOLOGY,ELBOW 2 VIEWS,73070,198.0,178.20000000000002,198.0,198.0,186.11999999999998,194.04,186.11999999999998,194.04,178.20000000000002,196.02,196.02,198.0,Roosevelt_Medical_Center
RADIOLOGY,ELBOW COMPLETE MIN. 3 VIEWS,73080,246.0,221.4,246.0,246.0,231.23999999999998,241.07999999999998,231.23999999999998,241.07999999999998,221.4,243.54,243.54,246.0,Roosevelt_Medical_Center
RADIOLOGY,FOREARM 2 VIEWS,73090,262.0,235.8,262.0,262.0,246.27999999999997,256.76,246.27999999999997,256.76,235.8,259.38,259.38,262.0,Roosevelt_Medical_Center
RADIOLOGY,WRIST 1 OR 2 VIEWS,73100,171.0,153.9,171.0,171.0,160.73999999999998,167.57999999999998,160.73999999999998,167.57999999999998,153.9,169.29,169.29,171.0,Roosevelt_Medical_Center
RADIOLOGY,HAND 2 VIEWS,73120,240.0,216.0,240.0,240.0,225.6,235.2,225.6,235.2,216.0,237.6,237.6,240.0,Roosevelt_Medical_Center
RADIOLOGY,HAND COMPLETE MINIMUM 3 VIEWS,73130,251.0,225.9,251.0,251.0,235.94,245.98,235.94,245.98,225.9,248.49,248.49,251.0,Roosevelt_Medical_Center
RADIOLOGY,FINGERS MINIMUM 2 VIEWS,73140,202.0,181.8,202.0,202.0,189.88,197.96,189.88,197.96,181.8,199.98,199.98,202.0,Roosevelt_Medical_Center
RADIOLOGY,TIBIA/FIBULA 2 VIEWS,73590,216.0,194.4,216.0,216.0,203.04,211.68,203.04,211.68,194.4,213.84,213.84,216.0,Roosevelt_Medical_Center
RADIOLOGY,ANKLE 2 VIEWS,73600,229.0,206.1,229.0,229.0,215.26,224.42,215.26,224.42,206.1,226.71,226.71,229.0,Roosevelt_Medical_Center
RADIOLOGY,FOOT COMPLETE MINIMUM 3 VIEWS,73630,235.0,211.5,235.0,235.0,220.89999999999998,230.29999999999998,220.89999999999998,230.29999999999998,211.5,232.65,232.65,235.0,Roosevelt_Medical_Center
RADIOLOGY,TOES MINIMUM 2 VIEWS,73660,230.0,207.0,230.0,230.0,216.2,225.4,216.2,225.4,207.0,227.7,227.7,230.0,Roosevelt_Medical_Center
RADIOLOGY,ABDOMEN/AP/W/BI-LAT OBL 3+ VIEWS,74021,277.0,249.3,277.0,277.0,260.38,271.46,260.38,271.46,249.3,274.23,274.23,277.0,Roosevelt_Medical_Center
RADIOLOGY,"RIBS, UNILATERAL 2 VIEWS",71100,270.0,243.0,270.0,270.0,253.79999999999998,264.6,253.79999999999998,264.6,243.0,267.3,267.3,270.0,Roosevelt_Medical_Center
RADIOLOGY,KNEES BILATERAL STANDING,73565,293.0,263.7,293.0,293.0,275.41999999999996,287.14,275.41999999999996,287.14,263.7,290.07,290.07,293.0,Roosevelt_Medical_Center
RADIOLOGY,KNEE COMPLETE 4 OR MORE VIEWS,73564,246.0,221.4,246.0,246.0,231.23999999999998,241.07999999999998,231.23999999999998,241.07999999999998,221.4,243.54,243.54,246.0,Roosevelt_Medical_Center
RADIOLOGY,EYE FOR FOREIGN BODY,70030,189.0,170.1,189.0,189.0,177.66,185.22,177.66,185.22,170.1,187.10999999999999,187.10999999999999,189.0,Roosevelt_Medical_Center
RADIOLOGY,CT ABDOMEN WITH AND WITHOUT CONTRAST,74170,2728.0,2455.2000000000003,2728.0,2728.0,2564.3199999999997,2673.44,2564.3199999999997,2673.44,2455.2000000000003,2700.72,2700.72,2728.0,Roosevelt_Medical_Center
RADIOLOGY,CT LOWER EXTREMITY W/O CONTRAST,73700,1465.0,1318.5,1465.0,1465.0,1377.1,1435.7,1377.1,1435.7,1318.5,1450.35,1450.35,1465.0,Roosevelt_Medical_Center
RADIOLOGY,CT CERVICAL SPINE W/O CONTRAST,72125,1673.0,1505.7,1673.0,1673.0,1572.62,1639.54,1572.62,1639.54,1505.7,1656.27,1656.27,1673.0,Roosevelt_Medical_Center
RADIOLOGY,CT THORACIC SPINE W/O CONTRAST,72128,1561.0,1404.9,1561.0,1561.0,1467.34,1529.78,1467.34,1529.78,1404.9,1545.3899999999999,1545.3899999999999,1561.0,Roosevelt_Medical_Center
RADIOLOGY,CT LUMBAR SPINE W/O CONTRAST,72131,1517.0,1365.3,1517.0,1517.0,1425.98,1486.66,1425.98,1486.66,1365.3,1501.83,1501.83,1517.0,Roosevelt_Medical_Center
RADIOLOGY,CT NECK SOFT TISSUE W/O CONTRAST,70490,1720.0,1548.0,1720.0,1720.0,1616.8,1685.6,1616.8,1685.6,1548.0,1702.8,1702.8,1720.0,Roosevelt_Medical_Center
RADIOLOGY,CT NECK SOFT TISSUE W/ CONTRAST,70491,1886.0,1697.4,1886.0,1886.0,1772.84,1848.28,1772.84,1848.28,1697.4,1867.1399999999999,1867.1399999999999,1886.0,Roosevelt_Medical_Center
RADIOLOGY,CTA CHEST,71275,2553.0,2297.7000000000003,2553.0,2553.0,2399.8199999999997,2501.94,2399.8199999999997,2501.94,2297.7000000000003,2527.47,2527.47,2553.0,Roosevelt_Medical_Center
RADIOLOGY,CT UPPER EXTERMITY W/O CONTRAST,73200,1680.0,1512.0,1680.0,1680.0,1579.1999999999998,1646.3999999999999,1579.1999999999998,1646.3999999999999,1512.0,1663.2,1663.2,1680.0,Roosevelt_Medical_Center
RADIOLOGY,CTA HEAD,70496,2415.0,2173.5,2415.0,2415.0,2270.1,2366.7,2270.1,2366.7,2173.5,2390.85,2390.85,2415.0,Roosevelt_Medical_Center
RADIOLOGY,CTA NECK,70498,2413.0,2171.7000000000003,2413.0,2413.0,2268.22,2364.74,2268.22,2364.74,2171.7000000000003,2388.87,2388.87,2413.0,Roosevelt_Medical_Center
RADIOLOGY,"CT ORBIT, SELLA OR POSTERIOR FOSSA OR OUTER, MIDDLE OR INNER EAR W/O CONTRAST",70480,1044.0,939.6,1044.0,1044.0,981.3599999999999,1023.12,981.3599999999999,1023.12,939.6,1033.56,1033.56,1044.0,Roosevelt_Medical_Center
RADIOLOGY,CT CHEST WITH AND W/O CONTRAST,71270,2432.0,2188.8,2432.0,2432.0,2286.08,2383.36,2286.08,2383.36,2188.8,2407.68,2407.68,2432.0,Roosevelt_Medical_Center
RADIOLOGY,"NASAL BONES, COMPLETE, MINIMUM 3 VIEWS",70160,224.0,201.6,224.0,224.0,210.56,219.51999999999998,210.56,219.51999999999998,201.6,221.76,221.76,224.0,Roosevelt_Medical_Center
RADIOLOGY,"SINUSES, PARANASAL, LESS THAN 3 VIEWS",70210,194.0,174.6,194.0,194.0,182.35999999999999,190.12,182.35999999999999,190.12,174.6,192.06,192.06,194.0,Roosevelt_Medical_Center
RADIOLOGY,"SINUSES, PARANASAL, COMPLETE MINIMUM 3 VIEWS",70220,255.0,229.5,255.0,255.0,239.7,249.9,239.7,249.9,229.5,252.45,252.45,255.0,Roosevelt_Medical_Center
RADIOLOGY,CT MAXILLOFACIAL AREA W/O CONTRAST,70486,1002.0,901.8000000000001,1002.0,1002.0,941.88,981.96,941.88,981.96,901.8000000000001,991.98,991.98,1002.0,Roosevelt_Medical_Center
RADIOLOGY,CT MAXILLOFACIAL WITH CONTRAST,70487,1124.0,1011.6,1124.0,1124.0,1056.56,1101.52,1056.56,1101.52,1011.6,1112.76,1112.76,1124.0,Roosevelt_Medical_Center
RADIOLOGY,CT MAXILLOFACIAL WITH AND WITHOUT CONTRAST,70488,1246.0,1121.4,1246.0,1246.0,1171.24,1221.08,1171.24,1221.08,1121.4,1233.54,1233.54,1246.0,Roosevelt_Medical_Center
RADIOLOGY,"SPINE, THORACOLUMBAR JUNCTION 2 VIEW",72080,470.0,423.0,470.0,470.0,441.79999999999995,460.59999999999997,441.79999999999995,460.59999999999997,423.0,465.3,465.3,470.0,Roosevelt_Medical_Center
RADIOLOGY,CT ABDOMEN AND PELVIS WITH CONTRAST,74177,2228.0,2005.2,2228.0,2228.0,2094.3199999999997,2183.44,2094.3199999999997,2183.44,2005.2,2205.72,2205.72,2228.0,Roosevelt_Medical_Center
RADIOLOGY,"THORAX - FOR FOREIGN BODY, CHILD",76010,185.0,166.5,185.0,185.0,173.89999999999998,181.29999999999998,173.89999999999998,181.29999999999998,166.5,183.15,183.15,185.0,Roosevelt_Medical_Center
RADIOLOGY,MRI BRAIN,70553,,,,,,,,,,,,,Roosevelt_Medical_Center
RADIOLOGY,MRI SCAN OF LOWER SPINAL CANAL,72148,,,,,,,,,,,,,Roosevelt_Medical_Center
RADIOLOGY,MRI SCAN OF LEG JOINT,73721,,,,,,,,,,,,,Roosevelt_Medical_Center
RADIOLOGY,ABDOMINAL COMPLETE US,76700,,,,,,,,,,,,,Roosevelt_Medical_Center
RADIOLOGY,OB >14 WKS TRANSABDOMINAL US,76805,,,,,,,,,,,,,Roosevelt_Medical_Center
RADIOLOGY,PELVIC TRANSVAGINAL COMPLETE US,76830,,,,,,,,,,,,,Roosevelt_Medical_Center
